T;allocated heap
119760;8148296
119820;6158136
119880;7112872
119940;8156816
120000;5850952
120060;7012384
120120;6406728
120180;5899440
120240;6073360
120300;7143672
120360;7645672
120420;4532720
120480;8351456
120540;7576320
120600;7442152
120660;4735432
120720;5721232
120780;7379072
120840;6437056
120900;6358936
120960;5844160
121020;8766648
121080;7258656
121140;6006504
121200;6581536
121260;5812864
121320;6021784
121380;5782040
121440;5671512
121500;9290672
121560;5638568
121620;6325200
121680;7138000
121740;6571224
121800;7060472
121860;6373424
121920;6914200
121980;6633336
122040;5871600
122100;7395056
122160;6621104
122220;6917608
122280;7404440
122340;7560800
122400;5812088
122460;6736800
122520;6311016
122580;6737712
122640;7027608
122700;6449704
122760;7144952
122820;7117880
122880;6067720
122940;7739760
123000;6818976
123060;7131616
123120;5899688
123180;4586784
123240;7235128
123300;5679488
123360;7110360
123420;5866656
123480;6709344
123540;5947128
123600;8293704
123660;8058480
123720;6726704
123780;8202608
123840;6727496
123900;5971736
123960;6322192
124020;7605824
124080;8947976
124140;6421784
124200;6333920
124260;6475528
124320;6178720
124380;6955112
124440;5810888
124500;6371840
124560;6395768
124620;8395456
124680;6241688
124740;7983240
124800;5995304
124860;6041144
124920;8073968
124980;6527152
125040;6278592
125100;5752656
125160;7851080
125220;7740840
125280;6393144
125340;4041640
125400;5794176
125460;7992896
125520;6324280
125580;6823128
125640;7207232
125700;5861808
125760;7340008
125820;6102416
125880;8839920
125940;6912752
126000;6423336
126060;7117464
126120;7562240
126180;7614760
126240;6435168
126300;6697888
126360;7540872
126420;6130552
126480;5554576
126540;8857136
126600;6041128
126660;6474696
126720;6167992
126780;6334312
126840;6459440
126900;6591224
126960;6024168
127020;6293968
127080;5920272
127140;7608608
127200;6500536
127260;6545760
127320;7785232
127380;5982944
127440;6943792
127500;9166560
127560;5765368
127620;7758592
127680;7850768
127740;8711096
127800;6086256
127860;6880616
127920;5929360
127980;7676592
128040;6132792
128100;7295848
128160;5767880
128220;7596976
128280;5846472
128340;7663336
128400;5876424
128460;6405904
128520;7223544
128580;7320208
128640;6148448
128700;5809992
128760;6415920
128820;9245752
128880;9068000
128940;6110528
129000;6663128
129060;7988648
129120;6040152
129180;6172328
129240;6233512
129300;7868400
129360;5828736
129420;5677392
129480;6753200
129540;6263200
129600;8141072
129660;6091120
129720;5701856
129780;5650616
129840;6383200
129900;6946568
129960;7950024
130020;6922792
130080;5510440
130140;6005368
130200;8996224
130260;7391376
130320;6948328
130380;6984008
130440;6481344
130500;5596928
130560;6725168
130620;5635552
130680;9181480
130740;7151136
130800;6265384
130860;6582984
130920;6116168
130980;6499704
131040;8363880
131100;7028816
131160;7653464
131220;7388016
131280;5803040
131340;6178136
131400;4298952
131460;6641696
131520;6528144
131580;5686848
131640;9024400
131700;6236872
131760;7258736
131820;5754800
131880;6209296
131940;5821376
132000;5974144
132060;7047784
132120;6537048
132180;6298344
132240;4644200
132300;5442952
132360;5848168
132420;6116560
132480;6102672
132540;6201768
132600;3924864
132660;5776752
132720;8019568
132780;6295224
132840;6361584
132900;6117728
132960;6768400
133020;6442744
133080;5994560
133140;7816272
133200;5958344
133260;5956064
133320;6948688
133380;8119208
133440;6436616
133500;7840856
133560;6477696
133620;7475448
133680;6182152
133740;5358120
133800;8860264
133860;6526888
133920;6058952
133980;5945104
134040;8045808
134100;6551320
134160;5436088
134220;8978328
134280;7390512
134340;6900760
134400;8516224
134460;8397544
134520;6272920
134580;6700920
134640;6487824
134700;6569960
134760;7515712
134820;6528208
134880;6570064
134940;5862240
135000;8519776
135060;6055200
135120;6106592
135180;5985408
135240;6544200
135300;6674984
135360;6936064
135420;5988136
135480;5889152
135540;5825424
135600;5937312
135660;6350832
135720;6070432
135780;6807976
135840;6476896
135900;7481264
135960;5709376
136020;6217160
136080;6450976
136140;5651224
136200;6099528
136260;6510144
136320;6071368
136380;7191288
136440;8562384
136500;5668760
136560;6122320
136620;6220688
136680;5875544
136740;6392216
136800;8837312
136860;5139008
136920;5418480
136980;6559424
137040;6598456
137100;5987056
137160;6267968
137220;6058984
137280;5580896
137340;6597848
137400;6712736
137460;6423840
137520;6647152
137580;6485328
137640;6172232
137700;6116232
137760;6134464
137820;5658104
137880;5935240
137940;6112192
138000;6933384
138060;5979120
138120;6267664
138180;5666472
138240;5872336
138300;6520648
138360;6992944
138420;6240384
138480;6043800
138540;5853512
138600;6071848
138660;6325384
138720;6393304
138780;6451568
138840;6365624
138900;6890520
138960;6578720
139020;7268720
139080;7287112
139140;5727048
139200;6838280
139260;5803216
139320;4117056
139380;5874160
139440;4870456
139500;7273712
139560;6265576
139620;8217632
139680;5920544
139740;6214192
139800;5306592
139860;6515632
139920;6264392
139980;6070960
140040;6506608
140100;6043176
140160;6106136
140220;5896112
140280;5767136
140340;6119664
140400;6146056
140460;5834184
140520;5872936
140580;5919416
140640;6576992
140700;6688440
140760;6807152
140820;5452632
140880;6447352
140940;5467304
141000;6382784
141060;7198056
141120;7152480
141180;7231664
141240;6170496
141300;6115488
141360;7279664
141420;6018232
141480;6448928
141540;6744824
141600;7510728
141660;5608808
141720;6210608
141780;6171920
141840;7142312
141900;5879480
141960;7584832
142020;7609976
142080;5837072
142140;7440224
142200;6693760
142260;5805936
142320;6728008
142380;6128096
142440;6537496
142500;5840024
142560;6197600
142620;6310440
142680;7649376
142740;5734760
142800;5921872
142860;6107664
142920;6739232
142980;6404664
143040;5266536
143100;6346392
143160;6157048
143220;6048768
143280;5840368
143340;5683008
143400;5703464
143460;6214776
143520;7911000
143580;6312408
143640;6737432
143700;5519248
143760;5399136
143820;6012328
143880;5566696
143940;5933408
144000;7160208
144060;5982536
144120;6415096
144180;5864384
144240;6511568
144300;7419912
144360;5967320
144420;7974752
144480;6110272
144540;5161992
144600;7093456
144660;6516184
144720;6951648
144780;5562136
144840;6074224
144900;7140480
144960;6266480
145020;5638056
145080;7693888
145140;5668160
145200;7193720
145260;6170920
145320;6419072
145380;5449080
145440;6184688
145500;7144176
145560;6787104
145620;6402864
145680;6358896
145740;7323472
145800;6010480
145860;5346792
145920;6311568
145980;6855904
146040;6096888
146100;6602248
146160;6200680
146220;7796032
146280;6459424
146340;5491640
146400;6536408
146460;6067248
146520;7407504
146580;6864784
146640;6148168
146700;6852304
146760;6178920
146820;6787536
146880;5997624
146940;6496056
147000;6669672
147060;6320008
147120;6230680
147180;5873176
147240;6474256
147300;6168504
147360;6359848
147420;6390544
147480;6166880
147540;5622152
147600;6410608
147660;6180168
147720;7912504
147780;5253552
147840;6561256
147900;6385200
147960;6194336
148020;6371536
148080;6738064
148140;5950656
148200;7195512
148260;5760448
148320;6266008
148380;5380848
148440;6585520
148500;6092248
148560;6197472
148620;6879520
148680;7229208
148740;7341296
148800;5630568
148860;6308216
148920;6309256
148980;6378912
149040;6129528
149100;6708208
149160;6484672
149220;7930448
149280;6572144
149340;7383840
149400;6010784
149460;6044144
149520;6054032
149580;7367312
149640;6001240
149700;6017768
149760;6213272
149820;5936576
149880;7314744
149940;6278248
150000;6426280
150060;6091720
150120;6585696
150180;6764032
150240;6579456
150300;6160320
150360;6780464
150420;6157064
150480;6425760
150540;5888328
150600;6106504
150660;6235024
150720;6534032
150780;6090128
150840;6264704
150900;7461352
150960;7319720
151020;6738224
151080;8073720
151140;6103416
151200;6251296
151260;6437008
151320;5869144
151380;6044448
151440;6062680
151500;8385920
151560;6252392
151620;6110800
151680;6511720
151740;5933136
151800;6083672
151860;6874496
151920;6596104
151980;6711640
152040;7723848
152100;5804712
152160;7033736
152220;6140896
152280;6242808
152340;6107792
152400;6190888
152460;6425448
152520;7124880
152580;6209776
152640;5848256
152700;6611744
152760;5842232
152820;6402136
152880;6195080
152940;5692904
153000;6397056
153060;5663512
153120;6469032
153180;6933800
153240;7316936
153300;6030936
153360;5431160
153420;5894136
153480;6404648
153540;6112608
153600;8161576
153660;7210832
153720;6270224
153780;6119848
153840;6070000
153900;6391976
153960;8196960
154020;7128752
154080;5690832
154140;6628616
154200;5906976
154260;6100328
154320;6595144
154380;6989360
154440;5843296
154500;6584080
154560;6186176
154620;6065856
154680;6036856
154740;7322624
154800;6303184
154860;7021112
154920;6717528
154980;7674064
155040;6621640
155100;5685608
155160;6186912
155220;5433664
155280;6896480
155340;6116160
155400;6476648
155460;7440056
155520;5969056
155580;6152072
155640;6140112
155700;6718424
155760;6241720
155820;5536936
155880;6623176
155940;8255056
156000;6119568
156060;6624128
156120;6775168
156180;6488112
156240;6618296
156300;6224696
156360;6541168
156420;7549728
156480;7590304
156540;6568872
156600;6707584
156660;6545184
156720;6075456
156780;6246576
156840;5545944
156900;6570232
156960;6155552
157020;5784544
157080;6646960
157140;6601640
157200;6479632
157260;6027072
157320;6764040
157380;6078520
157440;6706232
157500;6555984
157560;5839392
157620;6919736
157680;6207896
157740;6214632
157800;5976088
157860;5898072
157920;5546664
157980;6647496
158040;6630600
158100;6604408
158160;6144696
158220;5902488
158280;6501848
158340;6314976
158400;6384864
158460;5894800
158520;6330088
158580;6152640
158640;6019520
158700;6329832
158760;6811424
158820;7000560
158880;6613832
158940;6203624
159000;6269216
159060;6524016
159120;6265320
159180;6560880
159240;6561872
159300;5839568
159360;6298104
159420;5919480
159480;6345440
159540;6845720
159600;6492136
159660;6080216
159720;6421176
159780;6536848
159840;6707792
159900;6018120
159960;5971544
160020;6365200
160080;6562976
160140;6314032
160200;6131064
160260;5951048
160320;6199448
160380;6519744
160440;6515024
160500;6781360
160560;5819624
160620;6647816
160680;6560512
160740;6383080
160800;5627072
160860;6355592
160920;6291552
160980;5916000
161040;6228600
161100;6354304
161160;7175304
161220;6641072
161280;6219408
161340;6545896
161400;6238576
161460;6287528
161520;6244336
161580;6522920
161640;6297456
161700;6870056
161760;6000928
161820;6448960
161880;6684232
161940;6208248
162000;6522296
162060;6380312
162120;7062120
162180;5477232
162240;6663064
162300;7643232
162360;6374712
162420;6142416
162480;6030312
162540;7386768
162600;6480816
162660;5984944
162720;6457816
162780;5485144
162840;7766640
162900;7961168
162960;7107808
163020;5729384
163080;8031192
163140;7901360
163200;7690832
163260;6408368
163320;6229832
163380;5516648
163440;7513656
163500;7026144
163560;6661008
163620;6865088
163680;5859608
163740;6598528
163800;5951640
163860;5280864
163920;6118976
163980;6758248
164040;6622416
164100;5917464
164160;7068472
164220;6226440
164280;6941472
164340;6231832
164400;5615128
164460;6533592
164520;6474888
164580;6495280
164640;6076040
164700;6490456
164760;6751424
164820;6330408
164880;6310632
164940;7145320
165000;5784704
165060;7198752
165120;6605008
165180;6923336
165240;6782584
165300;6454016
165360;7121240
165420;6470520
165480;6180736
165540;6045624
165600;6399064
165660;6411696
165720;8189936
165780;6872944
165840;7148056
165900;7627208
165960;5818240
166020;8796200
166080;6969688
166140;6939384
166200;6768064
166260;6157856
166320;7584248
166380;6509760
166440;5630928
166500;6497016
166560;7271608
166620;6153248
166680;6219512
166740;6184320
166800;6753752
166860;6782760
166920;7272584
166980;7157272
167040;6547256
167100;6428768
167160;6662192
167220;6090504
167280;6014960
167340;6362272
167400;7511408
167460;6624440
167520;6339992
167580;6531840
167640;7404256
167700;6097992
167760;6957056
167820;5657632
167880;6456432
167940;5813664
168000;5779048
168060;5999968
168120;6487936
168180;6844272
168240;7005720
168300;6451272
168360;6219560
168420;6138720
168480;6583632
168540;6578160
168600;6353776
168660;7373184
168720;5943616
168780;6392928
168840;6737520
168900;6869680
168960;5844600
169020;6870176
169080;5977488
169140;6246160
169200;5855832
169260;5788448
169320;7598936
169380;6197360
169440;6590640
169500;6905352
169560;5754856
169620;6594448
169680;6654576
169740;6789552
169800;6300088
169860;6425120
169920;6420008
169980;6244576
170040;6733768
170100;6792352
170160;6626808
170220;7094056
170280;5736304
170340;6139952
170400;6399416
170460;5376256
170520;6138544
170580;6549224
170640;6157840
170700;7836928
170760;7073912
170820;6404112
170880;6135808
170940;5807728
171000;6769032
171060;6557376
171120;6787408
171180;6346816
171240;6639456
171300;5999720
171360;5924504
171420;6716504
171480;6016064
171540;6752600
171600;6558992
171660;6187240
171720;6426192
171780;5541472
171840;6166320
171900;6386824
171960;6758136
172020;6664792
172080;6180640
172140;8253696
172200;6594904
172260;6967432
172320;6517136
172380;5969496
172440;7032088
172500;7047048
172560;6722536
172620;6593920
172680;6696720
172740;6996456
172800;6925872
172860;6016256
172920;6703648
172980;6022064
173040;6531088
173100;5957944
173160;5556464
173220;6842272
173280;7241872
173340;6263208
173400;6439416
173460;6530904
173520;6718664
173580;6570712
173640;6144056
173700;6597528
173760;6669480
173820;7130576
173880;6952960
173940;6261984
174000;6170848
174060;6418424
174120;7071744
174180;6596544
174240;7103848
174300;7115384
174360;6830128
174420;6730248
174480;8072664
174540;6608888
174600;7321176
174660;6228936
174720;6877160
174780;6634128
174840;6437752
174900;6993152
174960;6622168
175020;6893256
175080;6856800
175140;6150880
175200;7148184
175260;7202544
175320;7272152
175380;5386080
175440;6201624
175500;6225664
175560;6955776
175620;7257576
175680;6569904
175740;5537072
175800;6805336
175860;6530136
175920;6625040
175980;5848024
176040;7030976
176100;6771048
176160;6405016
176220;6096680
176280;8163672
176340;7677360
176400;6840736
176460;7689720
176520;8417560
176580;6440040
176640;7003240
176700;6897664
176760;5984048
176820;7724992
176880;7195712
176940;5355792
177000;6469936
177060;6712856
177120;5722056
177180;6734048
177240;6879592
177300;6025480
177360;8457832
177420;6488960
177480;8415968
177540;6843440
177600;7700568
177660;6163528
177720;7250920
177780;6630936
177840;6626608
177900;6604552
177960;8215400
178020;6869960
178080;6932888
178140;4379136
178200;6916528
178260;4417072
178320;7102280
178380;6685120
178440;6905312
178500;8669376
178560;6972032
178620;7229808
178680;6143992
178740;6451216
178800;6602240
178860;8088432
178920;7674072
178980;6664336
179040;6243616
179100;8264544
179160;7901648
179220;7094592
179280;6322928
179340;6760776
179400;6533592
179460;7064696
179520;7738688
179580;6670760
179640;6102008
179700;8117328
179760;6691640
179820;9090816
179880;7110144
179940;7275432
180000;6589824
180060;6680728
180120;8831216
180180;6186392
180240;8246752
180300;6610200
180360;4883808
180420;6323312
180480;6330496
180540;6209400
180600;7525128
180660;6294752
180720;7038168
180780;8066552
180840;6618904
180900;6080456
180960;8275128
181020;6289520
181080;5916808
181140;8117144
181200;8412696
181260;7555592
181320;9114056
181380;8083720
181440;8204208
181500;6160048
181560;6748240
181620;9209632
181680;7766536
181740;7804440
181800;7029200
181860;6292800
181920;6284168
181980;8384224
182040;5191400
182100;4363960
182160;8090576
182220;6956864
182280;6616176
182340;6832216
182400;8312840
182460;6787888
182520;8478256
182580;6358232
182640;6431056
182700;6829568
182760;6525032
182820;5802240
182880;8046072
182940;6848344
183000;5250552
183060;6604744
183120;5905376
183180;7747536
183240;6862528
183300;6191072
183360;6441440
183420;6622112
183480;7861360
183540;4439560
183600;8030736
183660;7447272
183720;6692888
183780;6386616
183840;6136104
183900;9145072
183960;6273584
184020;6246648
184080;5128632
184140;6673024
184200;7593208
184260;6632728
184320;7245920
184380;6560520
184440;7754616
184500;6781520
184560;6043816
184620;6358472
184680;6462344
184740;8568256
184800;7275376
184860;4379024
184920;8185496
184980;6671928
185040;6525416
185100;6869648
185160;7275008
185220;6766888
185280;6948448
185340;7362192
185400;7946472
185460;6228176
185520;7455264
185580;7863272
185640;8814520
185700;7020192
185760;8768696
185820;8733528
185880;6770064
185940;7876568
186000;7653552
186060;6754424
186120;6410784
186180;6516024
186240;8096040
186300;6406296
186360;6376144
186420;6528472
186480;6859440
186540;6835080
186600;7139016
186660;6611520
186720;7860768
186780;8329584
186840;6808808
186900;7568280
186960;7983376
187020;7286672
187080;6731560
187140;6404392
187200;6997240
187260;6607088
187320;6876520
187380;5738352
187440;7016176
187500;6004304
187560;6353808
187620;7002688
187680;8741416
187740;8138944
187800;8408456
187860;6592824
187920;7261760
187980;6543536
188040;7289640
188100;6881720
188160;8060256
188220;7073256
188280;6679232
188340;8280184
188400;6331248
188460;6692688
188520;6784896
188580;7388768
188640;7096976
188700;6939000
188760;7351264
188820;9098944
188880;6688944
188940;6805296
189000;6946888
189060;4918016
189120;7536792
189180;5741192
189240;8185136
189300;5213280
189360;6552568
189420;6938144
189480;7019264
189540;8926880
189600;7706968
189660;6333624
189720;7913832
189780;7877712
189840;6589728
189900;8142064
189960;7345288
190020;6722416
190080;7034216
190140;6649640
190200;6781704
190260;8373848
190320;4427176
190380;6756560
190440;8418080
190500;6929696
190560;5512664
190620;6831880
190680;8083376
190740;5290120
190800;6138160
190860;8021184
190920;5511832
190980;7002936
191040;6500336
191100;6913440
191160;7339472
191220;6403776
191280;7105528
191340;6683032
191400;6084496
191460;6660240
191520;6188416
191580;6171088
191640;6156288
191700;7314448
191760;7627232
191820;7253576
191880;6934968
191940;6421584
192000;4554488
192060;6403408
192120;6691504
192180;6622288
192240;9023720
192300;8645896
192360;6883104
192420;7994400
192480;9005672
192540;7927112
192600;7589792
192660;6616336
192720;7539328
192780;5826472
192840;6681160
192900;6219720
192960;8602680
193020;7965008
193080;6880296
193140;6227648
193200;6849488
193260;6551304
193320;9118368
193380;9218024
193440;6945784
193500;8155680
193560;7738448
193620;5890240
193680;6532392
193740;6379320
193800;6820480
193860;7662216
193920;7744368
193980;6250648
194040;8819368
194100;8183160
194160;6941536
194220;5936992
194280;6569632
194340;6821736
194400;6543184
194460;6291008
194520;5435672
194580;8572520
194640;7914416
194700;8609536
194760;8800960
194820;7946112
194880;7477824
194940;6561040
195000;7284248
195060;6639424
195120;7417904
195180;6176792
195240;5024744
195300;7698040
195360;6863448
195420;6682624
195480;7095864
195540;7005528
195600;7458184
195660;7919952
195720;7418360
195780;5057704
195840;8413576
195900;6211328
195960;6834096
196020;7561760
196080;3932728
196140;6171488
196200;6582056
196260;6153704
196320;7392680
196380;8259888
196440;7471248
196500;6900768
196560;6381256
196620;6656968
196680;8960928
196740;8034256
196800;6231456
196860;6054464
196920;6525720
196980;6410896
197040;6513448
197100;7385776
197160;6248456
197220;8027664
197280;4188368
197340;7496592
197400;4198360
197460;6755856
197520;6845608
197580;6104336
197640;6427952
197700;7043784
197760;7854992
197820;7219008
197880;8292808
197940;6063032
198000;6229744
198060;5191568
198120;6819600
198180;7682168
198240;7869360
198300;7361416
198360;5983584
198420;8171584
198480;6609288
198540;7965456
198600;6989736
198660;6912928
198720;6470144
198780;8893032
198840;7904016
198900;6680592
198960;7463696
199020;4855104
199080;7064272
199140;7199064
199200;5933344
199260;6971016
199320;7410224
199380;7177400
199440;7155656
199500;6342384
199560;6605912
199620;7197672
199680;6980656
199740;6618096
199800;8263768
199860;8786352
199920;8914768
199980;8199480
200040;6842192
200100;6608880
200160;6532280
200220;7613336
200280;6714408
200340;8183160
200400;6305952
200460;4560144
200520;8114144
200580;6354928
200640;7319816
200700;6221952
200760;8013688
200820;6383960
200880;8815000
200940;6452064
201000;8274784
201060;8390408
201120;7190200
201180;4126560
201240;6509576
201300;6133256
201360;6881056
201420;6734856
201480;6810080
201540;7660872
201600;7063024
201660;4052144
201720;6335032
201780;4755280
201840;6632528
201900;4912224
201960;7470672
202020;8918400
202080;6937616
202140;5219976
202200;6834616
202260;8183064
202320;6382200
202380;8282216
202440;6959384
202500;6908568
202560;5515744
202620;6187960
202680;7757064
202740;7119136
202800;7764360
202860;6290432
202920;8103816
202980;7432192
203040;6989432
203100;8138504
203160;6707448
203220;5956040
203280;6616144
203340;8890744
203400;6272056
203460;6360008
203520;6449976
203580;7118456
203640;7153952
203700;6769368
203760;7532432
203820;8524280
203880;5538552
203940;6086696
204000;9076568
204060;6627680
204120;7149048
204180;6867688
204240;6695656
204300;7130168
204360;7655616
204420;7102320
204480;7557152
204540;6526400
204600;6826840
204660;6574112
204720;8921488
204780;8054952
204840;6300608
204900;9044936
204960;5080616
205020;6951456
205080;6158912
205140;6564424
205200;7060904
205260;6464888
205320;6176208
205380;7236400
205440;8552888
205500;7501080
205560;6891464
205620;4928664
205680;6258144
205740;6891064
205800;6413920
205860;7999600
205920;7570136
205980;7424416
206040;6930512
206100;6622024
206160;4325176
206220;7690728
206280;6576328
206340;6490288
206400;7743792
206460;7264048
206520;5915720
206580;6598856
206640;6765192
206700;6920128
206760;6552784
206820;7659968
206880;8589328
206940;6888104
207000;7363352
207060;6630168
207120;9035712
207180;6909080
207240;7504488
207300;6993464
207360;6564536
207420;8598272
207480;6110208
207540;8599984
207600;6883232
207660;7265448
207720;7093488
207780;6976624
207840;6882352
207900;7127408
207960;8117328
208020;7080824
208080;6325464
208140;5145616
208200;8057616
208260;7667448
208320;7670736
208380;6750624
208440;6450272
208500;4678184
208560;7047984
208620;6477136
208680;5428880
208740;4908496
208800;8233440
208860;6547480
208920;6879608
208980;6109416
209040;8334560
209100;6355832
209160;4247632
209220;8957992
209280;5643992
209340;6725168
209400;7501288
209460;6992688
209520;7354256
209580;6220504
209640;9154968
209700;6945112
209760;6650328
209820;7090976
209880;7726944
209940;8734840
210000;6873600
210060;7216808
210120;8891648
210180;5639856
210240;6910744
210300;6744784
210360;6732728
210420;7776928
210480;6937872
210540;7538944
210600;7818912
210660;7076072
210720;6974256
210780;6513272
210840;7187672
210900;7153200
210960;8871080
211020;7075744
211080;6222896
211140;6889520
211200;7186688
211260;8982872
211320;7507440
211380;7955936
211440;8252024
211500;6706632
211560;6242800
211620;6499408
211680;8549384
211740;5711120
211800;6509232
211860;6500000
211920;7054184
211980;7660064
212040;6872616
212100;6971600
212160;7076880
212220;7022152
212280;7307904
212340;6908792
212400;8775336
212460;8093656
212520;7016992
212580;8310496
212640;7032376
212700;7120920
212760;7100568
212820;6295448
212880;6316920
212940;8450488
213000;8249736
213060;6982608
213120;9174608
213180;4847536
213240;7425488
213300;6409720
213360;7712640
213420;7285120
213480;7984120
213540;4784336
213600;6910248
213660;5967032
213720;6508760
213780;7108856
213840;7431192
213900;6809904
213960;7371232
214020;7004632
214080;8448504
214140;7603640
214200;8472144
214260;6880208
214320;6945032
214380;7492000
214440;7516792
214500;8143472
214560;6543208
214620;6467296
214680;4544392
214740;7592672
214800;6722568
214860;6896776
214920;4233152
214980;8094992
215040;7515528
215100;7003744
215160;7085696
215220;8380792
215280;6885800
215340;6776744
215400;6354008
215460;8201672
215520;8244440
215580;6503024
215640;7179376
215700;6726392
215760;7838560
215820;5619392
215880;7003224
215940;6173704
216000;8109376
216060;5886160
216120;8050000
216180;7234360
216240;7578120
216300;6366344
216360;7206784
216420;6897056
216480;6973960
216540;6661048
216600;7626200
216660;7330936
216720;5047888
216780;7757584
216840;4128688
216900;8701088
216960;8019632
217020;6419248
217080;7086880
217140;7248720
217200;6709256
217260;4234208
217320;8883512
217380;6958008
217440;7068936
217500;6656616
217560;8079168
217620;5112544
217680;6598480
217740;5056120
217800;8600000
217860;7026168
217920;6635480
217980;8685136
218040;6722224
218100;7255560
218160;6677432
218220;6770872
218280;6412368
218340;6957872
218400;6549720
218460;6862632
218520;7158952
218580;9105152
218640;8432512
218700;7409704
218760;6892840
218820;7060376
218880;6770680
218940;4647672
219000;7115216
219060;7939056
219120;7540536
219180;6331240
219240;6384504
219300;6735208
219360;6512856
219420;7124472
219480;6800408
219540;5119984
219600;7575880
219660;7085448
219720;4467848
219780;8404536
219840;7010336
219900;6937288
219960;7455144
220020;6483408
220080;7379952
220140;6781960
220200;7410032
220260;6442776
220320;6729752
220380;8143696
220440;6830368
220500;7266296
220560;6353056
220620;6701488
220680;7999904
220740;6300352
220800;8974112
220860;7092320
220920;8115776
220980;6442520
221040;8184736
221100;7678320
221160;7092712
221220;6298480
221280;6832776
221340;7177544
221400;7433096
221460;8033888
221520;6784528
221580;8066984
221640;7263120
221700;7422984
221760;7227672
221820;8408584
221880;6661096
221940;6327896
222000;8988696
222060;7632344
222120;8544704
222180;6623888
222240;7138328
222300;6503048
222360;6952592
222420;6805616
222480;6849512
222540;7134208
222600;4813128
222660;6401832
222720;6641920
222780;7702872
222840;8091352
222900;7319240
222960;6455248
223020;6469512
223080;6946672
223140;6808384
223200;6866608
223260;8384792
223320;7118784
223380;6087944
223440;7061712
223500;6869112
223560;7332800
223620;7917912
223680;7213328
223740;6995640
223800;6566568
223860;7367656
223920;6894144
223980;6319032
224040;7313536
224100;6489568
224160;6628888
224220;8607896
224280;7265632
224340;7681376
224400;6459672
224460;6197960
224520;9044184
224580;4424368
224640;5702656
224700;6739032
224760;8367056
224820;6862344
224880;6470504
224940;7473736
225000;6703544
225060;7937904
225120;6885224
225180;6795112
225240;6954712
225300;6991600
225360;6935880
225420;8214752
225480;5019664
225540;6623264
225600;6724432
225660;7503248
225720;7486304
225780;6576304
225840;9009880
225900;7639816
225960;8504968
226020;8440152
226080;7050360
226140;9161128
226200;8508288
226260;7026184
226320;7247240
226380;7877712
226440;6350272
226500;7412384
226560;5671232
226620;7090816
226680;4382048
226740;7105816
226800;6382968
226860;7782008
226920;6837984
226980;7522344
227040;6912208
227100;6405992
227160;6636016
227220;6563784
227280;8638888
227340;7125880
227400;6382016
227460;6985720
227520;6691056
227580;6108136
227640;6866816
227700;7946672
227760;6815600
227820;7642160
227880;6712488
227940;6792184
228000;7418168
228060;6474560
228120;8033800
228180;7440352
228240;7105632
228300;6803336
228360;7197416
228420;7513200
228480;6443072
228540;6560536
228600;6750112
228660;6384424
228720;6904128
228780;7057480
228840;6957272
228900;6381128
228960;6287208
229020;6767304
229080;7987856
229140;6862480
229200;6678960
229260;8140992
229320;6903136
229380;7012000
229440;7002104
229500;6605560
229560;6832768
229620;6900784
229680;6967288
229740;6667528
229800;6642152
229860;7256080
229920;7093904
229980;7166592
230040;6925096
230100;7348648
230160;8843632
230220;6488152
230280;7147024
230340;6550768
230400;6379976
230460;6268368
230520;7027568
230580;6654136
230640;6965016
230700;6914664
230760;7470584
230820;7250560
230880;7271648
230940;7194192
231000;7167912
231060;6960168
231120;8099712
231180;8345456
231240;6298896
231300;7129152
231360;7060088
231420;6841424
231480;6495352
231540;6072280
231600;7272976
231660;7146192
231720;6584328
231780;6276488
231840;7948992
231900;7148160
231960;6617912
232020;6653168
232080;7058832
232140;6667280
232200;6401744
232260;7511936
232320;6135024
232380;4435208
232440;7060688
232500;7115776
232560;6236160
232620;6528496
232680;6031424
232740;8426144
232800;7242344
232860;7412256
232920;7305808
232980;6071152
233040;6669368
233100;6717472
233160;7985456
233220;6883776
233280;7282896
233340;5898008
233400;8101520
233460;6943776
233520;6297872
233580;6735240
233640;7259320
233700;6586560
233760;8306040
233820;6677600
233880;7161480
233940;6924192
234000;7101176
234060;7040040
234120;6762088
234180;6292024
234240;6513552
234300;6783312
234360;6910832
234420;6458392
234480;6741944
234540;4381568
234600;6835888
234660;7445864
234720;6832152
234780;6768632
234840;6619544
234900;7115568
234960;6485296
235020;8126216
235080;6665584
235140;6475408
235200;7845848
235260;6387352
235320;7041064
235380;7395248
235440;6910728
235500;6498784
235560;7458344
235620;8260456
235680;6806832
235740;7385736
235800;8271488
235860;6922216
235920;6757736
235980;8207024
236040;6160648
236100;7422064
236160;6363016
236220;6841856
236280;6876440
236340;6621664
236400;7034576
236460;7261064
236520;6111928
236580;6780512
236640;7415200
236700;7228728
236760;7135744
236820;7461472
236880;7067480
236940;6921600
237000;6985496
237060;6327976
237120;6807800
237180;6219904
237240;7005464
237300;7202216
237360;6616608
237420;7057800
237480;7008496
237540;6710552
237600;6219568
237660;6194216
237720;7156656
237780;6615488
237840;6886920
237900;7268472
237960;8193240
238020;7494288
238080;7015480
238140;7027720
238200;7392128
238260;6792696
238320;8679616
238380;6858232
238440;8144544
238500;6692800
238560;6862848
238620;6410656
238680;7068800
238740;7752496
238800;6978008
238860;6604456
238920;7124304
238980;7408312
239040;7633136
239100;6346768
239160;8707768
239220;6756456
239280;6786256
239340;7639296
239400;7269160
239460;7367448
239520;6884040
239580;6792952
