timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime
1700336358519,163,HTTP Request MH10,200,OK,Thread Group 1-3,true,974939,122,3,3,20,0
1700336359520,79,HTTP Request ML11,200,OK,Thread Group 1-4,true,639340,122,4,4,32,0
1700336359719,69,HTTP Request MH6,200,OK,Thread Group 1-3,true,855007,122,4,4,8,0
1700336357521,2788,HTTP Request L4,200,OK,Thread Group 1-2,true,49283390,122,4,4,19,0
1700336360310,11,HTTP Request MH10,200,OK,Thread Group 1-2,true,974938,122,4,4,1,0
1700336360518,9,HTTP Request ML11,200,OK,Thread Group 1-5,true,639340,122,5,5,3,0
1700336361319,25,HTTP Request MH10,200,OK,Thread Group 1-3,true,974938,122,5,5,1,0
1700336361910,6,HTTP Request S1,200,OK,Thread Group 1-2,true,19766,121,6,6,6,0
1700336362519,60,HTTP Request MH10,200,OK,Thread Group 1-7,true,974939,122,7,7,3,0
1700336356873,7353,HTTP Request L8,200,OK,Thread Group 1-1,true,139616021,122,8,8,132,0
1700336364227,6,HTTP Request S1,200,OK,Thread Group 1-1,true,19766,121,8,8,6,0
1700336361118,3108,HTTP Request L8,200,OK,Thread Group 1-4,true,139616020,122,8,8,2,0
1700336364310,5,HTTP Request S1,200,OK,Thread Group 1-2,true,19766,121,8,8,3,0
1700336364320,89,HTTP Request ML1,200,OK,Thread Group 1-4,true,406402,122,8,8,44,0
1700336365319,31,HTTP Request MH10,200,OK,Thread Group 1-7,true,974938,122,9,9,10,0
1700336363520,2267,HTTP Request L1,200,OK,Thread Group 1-8,true,24636579,122,10,10,28,0
1700336364521,1322,HTTP Request L1,200,OK,Thread Group 1-9,true,24636579,122,10,10,23,0
1700336362518,3336,HTTP Request L2,200,OK,Thread Group 1-5,true,34622167,122,10,10,10,0
1700336365521,431,HTTP Request L1,200,OK,Thread Group 1-10,true,24636579,122,10,10,4,0
1700336366522,2,HTTP Request S1,200,OK,Thread Group 1-5,true,19766,121,10,10,2,0
1700336367511,6,HTTP Request S1,200,OK,Thread Group 1-2,true,19766,121,10,10,5,0
