procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1174448  34456 1749380    0    0     0    16 9504  353  0 51 49  0  0
 3  0      0 1174448  34456 1749380    0    0     0     4 12190  423  0 51 49  0  0
 4  0      0 1174448  34456 1749380    0    0     0     0 12358  419  0 51 49  0  0
 2  0      0 1154288  34456 1749380    0    0     0     0 8944  519  1 51 48  0  0
 3  0      0 1154288  34456 1749380    0    0     0     0 12232  420  0 51 49  0  0
 3  0      0 1154288  34464 1749380    0    0     0    12 11781  461  1 51 49  0  0
 2  0      0 1146576  34464 1749380    0    0     0     0 10916  530  0 51 49  0  0
 2  0      0 1167344  34464 1749392    0    0     0     4 9933  376  0 51 49  0  0
 2  0      0 1167344  34464 1749392    0    0     0     0 11876  414  0 51 49  0  0
 2  0      0 1146960  34464 1749392    0    0     0     0 8972  530  0 52 48  0  0
 3  0      0 1146960  34472 1749392    0    0     0    16 12257  424  1 50 49  0  0
 2  0      0 1167336  34472 1749392    0    0     0     0 10478  484  0 51 49  0  0
 2  0      0 1156360  34472 1749392    0    0     0     4 9761  505  1 51 49  0  0
 2  0      0 1156360  34472 1749392    0    0     0     4 12149  426  0 51 49  0  0
 3  0      0 1155464  34472 1749392    0    0     0     0 12369  412  0 51 49  0  0
 3  0      0 1155464  34480 1749392    0    0     0    16 11708  427  1 51 49  0  0
 3  0      0 1155464  34480 1749392    0    0     0     0 11904  415  0 51 49  0  0
 2  0      0 1171872  34480 1749344    0    0     0     4 9008  564  0 51 49  0  0
 3  0      0 1171872  34480 1749344    0    0     0     0 12308  413  0 51 49  0  0
 3  0      0 1171872  34480 1749344    0    0     0     4 12099  414  0 51 49  0  0
 2  0      0 1160224  34488 1749344    0    0     0    12 10959  537  0 51 49  0  0
 2  0      0 1146536  34488 1749344    0    0     0     0 9921  483  0 51 49  0  0
 3  0      0 1146536  34488 1749344    0    0     0     0 11621  423  1 50 49  0  0
 2  0      0 1170528  34488 1749344    0    0     0     0 10634  484  0 51 49  0  0
 2  0      0 1154848  34492 1749340    0    0     4     0 10608  482  0 52 48  0  0
 2  0      0 1156548  34500 1749344    0    0     0    24 12022  570  1 51 49  0  0
 3  0      0 1156612  34500 1749344    0    0     0     4 11916  447  1 51 49  0  0
 4  0      0 1148228  34516 1750340    0    0   940     0 10269  740  7 53 39  1  0
 2  0      0 1169432  34540 1750760    0    0   340     0 10143  564  3 52 46  0  0
 2  0      0 1169432  34540 1750760    0    0     0     0 11958  415  1 50 49  0  0
 2  0      0 1149728  34548 1750760    0    0     0    92 9037  518  0 51 49  0  0
 2  0      0 1149728  34548 1750760    0    0     0     8 11767  404  1 50 49  0  0
 2  0      0 1149728  34548 1750760    0    0     0     0 12064  417  0 51 49  0  0
 2  0      0 1149728  34548 1750760    0    0     0    12 12121  418  0 51 49  0  0
 2  0      0 1171972  34548 1750760    0    0     0     0 11098  519  0 51 49  0  0
 2  0      0 1158532  34560 1750764    0    0     0    44 10605  446  0 51 49  0  0
 2  0      0 1158532  34560 1750764    0    0     0     0 11945  421  1 50 49  0  0
 2  0      0 1169900  34560 1750764    0    0     0     4 9260  521  1 51 49  0  0
 3  0      0 1169900  34560 1750764    0    0     0     0 12175  272  0 51 49  0  0
 2  0      0 1170800  34560 1750764    0    0     0     8 10821  598  0 51 49  0  0
 2  0      0 1162040  34568 1750764    0    0     0    28 7922  362  0 51 49  0  0
 2  0      0 1162040  34568 1750764    0    0     0     0 11870  423  0 51 49  0  0
 3  0      0 1161816  34568 1750764    0    0     0     0 11833  420  1 51 48  0  0
 2  0      0 1184920  34568 1750764    0    0     0     4 10933  512  0 51 49  0  0
 3  0      0 1173496  34568 1750764    0    0     0     0 10674  487  0 51 49  0  0
 3  0      0 1173496  34576 1750764    0    0     0    24 12592  425  1 50 49  0  0
 3  0      0 1177028  34576 1750764    0    0     0     0 5139 1001  0 52 48  0  0
 2  0      0 1165488  34576 1750764    0    0     0     0  802 1000  1 53 46  0  0
 4  0      0 1171432  34576 1750764    0    0     0     0 8874  457  0 52 48  0  0
 4  0      0 1171432  34576 1750764    0    0     0     4 11827  421  0 51 49  0  0
 3  0      0 1157992  34584 1750764    0    0     0    16 10846  519  1 51 49  0  0
 3  0      0 1162264  34584 1750764    0    0     0     4 7078  572  0 52 48  0  0
 3  0      0 1162264  34628 1750920    0    0   228    68 12045  733 26 54 20  0  0
 6  0      0 1151032  34772 1751052    0    0   220     4 10304  623  6 57 36  0  0
 4  0      0 1150984  34868 1753492    0    0  2136     0 6484 1524 32 67  0  1  0
 4  0      0 1146584  34960 1755180    0    0  1276   180 11144 1439 20 65 14  1  0
