procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1768924  38844 1150900    0    0     0    24 9924  488  0 51 49  0  0
 5  0      0 1768924  38844 1150900    0    0     0     0 9509  469  1 51 49  0  0
 5  0      0 1768924  38844 1150900    0    0     0     0 9699  481  0 51 49  0  0
 3  0      0 1770748  38844 1150916    0    0     0     4 7031  627  0 53 47  0  0
 3  0      0 1770748  38844 1150916    0    0     0     0 9773  471  0 51 49  0  0
 4  0      0 1770748  38852 1150916    0    0     0    16 10193  488  0 51 49  0  0
 2  0      0 1784128  38852 1150916    0    0     0     0 3960  782  0 54 46  0  0
 2  0      0 1782560  38852 1150916    0    0     0     0 9650  331  0 51 49  0  0
 3  0      0 1782560  38852 1150916    0    0     0     0 10259  469  0 51 49  0  0
 4  0      0 1782560  38852 1150916    0    0     0     8 10123  485  0 51 49  0  0
 4  0      0 1782560  38884 1150884    0    0     0   216 10259  528  0 51 49  0  0
 4  0      0 1782560  38884 1150884    0    0     0     0 10120  485  0 51 49  0  0
 4  0      0 1782560  38884 1150884    0    0     0     0 9934  484  0 51 49  0  0
 5  0      0 1782560  38888 1150880    0    0     4     0 9593  479  1 51 49  0  0
 5  0      0 1782560  38888 1150880    0    0     0     0 10572  484  0 51 49  0  0
 5  0      0 1782560  38888 1150880    0    0     0    12 9105  487  0 51 49  0  0
 5  0      0 1782688  38896 1150872    0    0     0    12 9190  666  2 51 47  0  0
 7  0      0 1782688  38896 1150872    0    0     0     0 10066  508  0 51 49  0  0
 7  0      0 1782688  38896 1150872    0    0     0     0 9454  473  0 51 49  0  0
 7  0      0 1781948  38936 1152232    0    0  1260   116 9700  674  4 53 42  2  0
 7  0      0 1781948  38936 1152232    0    0     0     0 10300  474  0 51 49  0  0
 7  0      0 1781948  38936 1152232    0    0     0     4 9562  492  0 51 49  0  0
 4  0      0 1781948  38936 1152336    0    0     0     0 9703  554  0 51 49  0  0
 5  0      0 1781948  38936 1152336    0    0     0     0 9855  478  0 51 49  0  0
 6  0      0 1776988  39228 1157932    0    0  3591   116 5791 1769  4 68 26  3  0
 5  0      0 1758596  39400 1158768    0    0   764     0 5917 1823  2 60 33  5  0
 5  0      0 1758596  39400 1158892    0    0     0     0 9608  488  0 51 49  0  0
 7  0      0 1757252  39400 1158956    0    0     0     4 9247  640  1 51 48  0  0
 6  0      0 1757252  39400 1158956    0    0     0     0 9275  475  0 51 49  0  0
 7  0      0 1757252  39400 1158956    0    0     0     4 9649  489  0 51 49  0  0
 7  0      0 1757252  39408 1158948    0    0     0    68 9532  562  1 51 49  0  0
 7  0      0 1755908  39408 1158948    0    0     0     0 9241  474  0 51 49  0  0
 7  0      0 1755908  39408 1158948    0    0    76     0 9468  505  0 55 45  0  0
 8  0      0 1755908  39408 1159032    0    0     0     4 9993  501  0 51 49  0  0
 8  0      0 1755908  39408 1159032    0    0    60     0 10355  557  0 59 41  0  0
 8  0      0 1755908  39416 1159092    0    0     0    24 9548  465  0 51 49  0  0
 6  0      0 1785572  39432 1159120    0    0    24   136 3808  871  2 54 45  0  0
 8  0      0 1782660  39432 1159120    0    0     0     8 9130  492  0 51 49  0  0
 6  0      0 1782660  39432 1159124    0    0     0     0 9280  496  0 51 49  0  0
 7  0      0 1782412  39436 1159124    0    0     0     8 8651  492  1 51 49  0  0
 8  0      0 1782412  39480 1159280    0    0   228   120 9631  803 20 53 26  1  0
 9  0      0 1782412  39480 1159384    0    0     0     4 9378  488  0 51 49  0  0
 9  0      0 1782412  39480 1159384    0    0     0     0 9649  514  0 51 49  0  0
11  0      0 1782412  39480 1159384    0    0     0     0 9837  506  0 51 49  0  0
10  0      0 1782412  39480 1159384    0    0     0    36 9382  505  0 51 49  0  0
11  0      0 1756960  39724 1160040    0    0   872   200 10203  884 14 57 29  0  0
11  0      0 1756960  39724 1160040    0    0     0     0 10183  500  0 51 49  0  0
11  0      0 1756960  39724 1160040    0    0     0     0 10726  514  0 51 49  0  0
10  0      0 1756960  39724 1160040    0    0     0     0 9826  507  1 51 49  0  0
12  0      0 1756960  39724 1160040    0    0     0     0 10162  508  0 51 49  0  0
12  0      0 1756960  39724 1160040    0    0     0   352 9435  518  0 51 49  0  0
 9  0      0 1756960  39732 1160192    0    0     0    32 9900  545  1 51 49  0  0
10  0      0 1756960  39732 1160184    0    0     0     0 7910  502  0 51 49  0  0
11  0      0 1756960  39732 1160184    0    0     0     0 9274  523  0 51 49  0  0
10  0      0 1789376  39732 1160184    0    0     0     0 9510  548  1 51 49  0  0
 6  0      0 1762000  39788 1162948    0    0  2448   128 6381 1985 21 73  4  2  0
 7  0      0 1716680  39836 1192888    0    0 29696   320 8985 1082 19 65 14  2  0
10  0      0 1633520  39836 1242684    0    0 49792     4 10567  595 26 74  0  1  0
 7  0      0 1543056  39844 1323608    0    0 75572    96 9172  907 18 81  0  1  0
 7  0      0 1450324  39844 1415708    0    0     0     0 9291  571 22 79  0  0  0
23  0      0 1480872  39848 1415776    0    0     0 86032 11465  697 32 68  0  0  0
 8  0      0 1479976  39848 1415632    0    0     0  4120 9328  610  5 52 44  0  0
 8  0      0 1479976  39848 1415632    0    0     0     4 10211  491  0 51 49  0  0
 8  0      0 1479976  39848 1415632    0    0     0     0 9116  475  0 51 49  0  0
 8  0      0 1479976  39856 1415632    0    0     0   120 9692  509  1 51 49  0  0
 9  0      0 1479976  39856 1415632    0    0     0     4 9162  506  0 51 49  0  0
 7  0      0 1479976  39856 1415632    0    0     0  4432 9967  498  0 51 49  0  0
 5  0      0 1471936  39856 1415632    0    0     0     0 6824  589  0 53 47  0  0
 5  0      0 1471936  39856 1415632    0    0     0     4 9366  471  0 51 49  0  0
 6  0      0 1471936  39864 1415632    0    0     0   156 9261  491  1 51 49  0  0
 6  0      0 1471936  39864 1415632    0    0     0     0 9275  470  0 51 49  0  0
 6  0      0 1471936  39864 1415632    0    0     0     0 9521  490  0 51 49  0  0
 6  0      0 1471936  39864 1415632    0    0     0     4 9851  489  0 51 49  0  0
 2  0      0 1471376  39864 1415632    0    0     0     0 6871  621  0 53 47  0  0
 3  0      0 1471376  39872 1415632    0    0     0    20 9429  486  0 51 49  0  0
 3  0      0 1471376  39872 1415632    0    0     0     0 9523  476  1 51 49  0  0
 3  0      0 1471376  39872 1415632    0    0     0     0 9263  473  1 50 49  0  0
 3  0      0 1471376  39872 1415632    0    0     0     0 9527  487  0 51 49  0  0
 3  0      0 1471376  39872 1415632    0    0     0     4 9142  487  0 51 49  0  0
 4  0      0 1471376  39880 1415624    0    0     0    16 9241  500  0 51 49  0  0
 4  0      0 1471376  39880 1415624    0    0     0     4 10138  475  0 51 49  0  0
 5  0      0 1471376  39880 1415624    0    0     0     0 9481  544  1 51 49  0  0
 5  0      0 1471376  39880 1415624    0    0     0     0 9437  487  0 51 49  0  0
 5  0      0 1471376  39880 1415624    0    0     0     0 9977  488  0 51 49  0  0
 5  0      0 1471376  39888 1415616    0    0     0    12 9966  488  1 51 49  0  0
 6  0      0 1471376  39888 1415616    0    0     0   120 9470  480  0 51 49  0  0
 6  0      0 1471376  39888 1415616    0    0     0     4 9328  478  0 51 49  0  0
 6  0      0 1471376  39888 1415616    0    0     0     0 9860  484  0 51 49  0  0
 6  0      0 1471376  39888 1415616    0    0     0     0 8998  466  1 51 49  0  0
 7  0      0 1471376  39896 1415608    0    0     0    16 8991  493  0 51 49  0  0
 7  0      0 1471376  39896 1415608    0    0     0     0 9557  475  0 51 49  0  0
 7  0      0 1471376  39896 1415608    0    0     0     8 9513  473  1 51 49  0  0
 8  0      0 1471376  39896 1415608    0    0     0     8 9386  492  0 51 49  0  0
 8  0      0 1471376  39896 1415636    0    0     0     0 9806  507  0 51 49  0  0
 6  0      0 1475320  39904 1415636    0    0     0    40 7266  570  0 53 47  0  0
 6  0      0 1475320  39904 1415636    0    0     0     0 9632  479  0 51 49  0  0
 1  0      0 1492500  39904 1415636    0    0     0     0 7469  501  0 42 58  0  0
 1  0      0 1492500  39904 1415636    0    0     0     0  183  431  1  1 99  0  0
 1  0      0 1492500  39904 1415636    0    0     0     4  441  837  2  1 97  0  0
