procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 1868648  34236 1059836    0    0     0    44 10086  505  0 51 49  0  0
 6  0      0 1868648  34236 1059836    0    0     0    56 10083  495  0 51 49  0  0
 6  0      0 1868648  34236 1059836    0    0     0     0 10699  486  0 51 49  0  0
 5  0      0 1868648  34236 1059836    0    0     0     4 10631  480  1 51 49  0  0
 4  0      0 1893960  34236 1063180    0    0  3328     0 6258  692  0 55 45  0  0
 3  0      0 1877320  34244 1064980    0    0  1792    16 4624  603  0 53 47  0  0
 4  0      0 1875976  34244 1064980    0    0     0     0 8618  490  0 51 49  0  0
 4  0      0 1875976  34244 1064980    0    0     0     0 10891  475  0 51 49  0  0
 5  0      0 1875976  34244 1064980    0    0     0     0 9422  485  1 51 49  0  0
 5  0      0 1875976  34244 1064980    0    0     0     8 9664  485  0 51 49  0  0
 5  0      0 1875976  34244 1064980    0    0     0     0 9476  489  0 51 49  0  0
 2  0      0 1863956  34252 1066632    0    0  1664    20 7082  678  1 53 46  0  0
 3  0      0 1863956  34252 1066632    0    0     0     0 9221  333  0 51 49  0  0
 4  0      0 1863956  34252 1066632    0    0     0     0 10079  489  1 51 49  0  0
 4  0      0 1863956  34252 1066632    0    0     0     0 9595  490  0 51 49  0  0
 4  0      0 1863956  34252 1066632    0    0     0     4 9711  483  1 51 49  0  0
 4  0      0 1863956  34260 1066624    0    0     0    24 9877  502  0 51 49  0  0
 5  0      0 1863704  34260 1066624    0    0     0     0 10414  475  0 51 49  0  0
 5  0      0 1863704  34260 1066624    0    0     0     0 9517  490  1 51 49  0  0
 5  0      0 1863704  34260 1066624    0    0     0     0 9972  473  0 51 49  0  0
 6  0      0 1863704  34260 1066636    0    0     0     0 10188  490  0 51 49  0  0
 7  0      0 1863704  34268 1066636    0    0     0    20 9975  495  1 50 49  0  0
 7  0      0 1862360  34268 1066636    0    0     0     0 9941  483  0 51 49  0  0
 7  0      0 1862360  34268 1066636    0    0     0     0 10095  476  0 51 49  0  0
 8  0      0 1862360  34268 1066636    0    0     0     0 9966  516  0 51 49  0  0
 9  0      0 1862360  34268 1066636    0    0     0     0 9864  488  0 51 49  0  0
 9  0      0 1862360  34276 1066628    0    0     0    32 9448  510  1 51 49  0  0
 9  0      0 1862360  34276 1066628    0    0     0     4 9701  475  0 51 49  0  0
 9  0      0 1862360  34276 1066628    0    0     0     0 9668  488  0 51 49  0  0
 6  0      0 1862360  34276 1066640    0    0     0     0 10372  495  0 51 49  0  0
 5  0      0 1884076  34276 1070104    0    0  3456     0 6245  657  1 54 45  0  0
 3  0      0 1865596  34284 1071000    0    0   896    12 8159  586  1 52 48  0  0
 3  0      0 1865596  34284 1071000    0    0     0     0 9971  486  0 51 49  0  0
 2  0      0 1868736  34284 1072732    0    0  1792     4 8840  564  0 52 48  0  0
 2  0      0 1883888  34284 1073824    0    0  1024     0 8855  240  0 81 19  0  0
 2  0      0 1883888  34284 1073824    0    0     0    24 10268  495  0 51 49  0  0
 2  0      0 1883888  34284 1073824    0    0     0     0 9949  486  0 51 49  0  0
 3  0      0 1883888  34292 1073824    0    0     0    16 10811  489  1 50 49  0  0
 3  0      0 1883888  34292 1073824    0    0     0     0 10799  489  0 51 49  0  0
 4  0      0 1857344  34292 1074856    0    0  1024     4 8676  560  0 52 48  0  0
 3  0      0 1855796  34292 1082040    0    0  7168     0 6465  698  0 55 45  1  0
 3  0      0 1850420  34292 1082040    0    0     0   164 11002  413  1 64 36  0  0
 3  0      0 1850420  34300 1082040    0    0     0    36 10471  484  1 51 49  0  0
 3  0      0 1850420  34300 1082040    0    0     0     0 9623  482  1 50 49  0  0
 3  0      0 1850420  34300 1082040    0    0     0     0 10376  487  1 51 49  0  0
 3  0      0 1850420  34300 1082040    0    0     0     8 9928  498  1 51 49  0  0
 4  0      0 1850420  34300 1082040    0    0     0     0 10050  479  0 51 49  0  0
 3  0      0 1850420  34308 1082040    0    0     0    12 10324  495  1 50 49  0  0
 3  0      0 1850420  34308 1082040    0    0     0     0 9787  474  1 51 49  0  0
 4  0      0 1850420  34308 1082040    0    0     0     0 10436  483  1 50 49  0  0
 4  0      0 1850420  34308 1082040    0    0     0     0 10008  488  0 51 49  0  0
 3  0      0 1850420  34308 1082040    0    0     0     4 9522  485  1 51 49  0  0
 3  0      0 1850420  34316 1082032    0    0     0    12 9765  523  1 51 48  0  0
 4  0      0 1850420  34316 1082032    0    0     0     0 10559  486  1 50 49  0  0
 3  0      0 1850420  34316 1082100    0    0     0     0 9794  486  0 51 49  0  0
 3  0      0 1850420  34316 1082100    0    0     0     0 10334  489  1 51 49  0  0
 3  0      0 1850420  34316 1082100    0    0     0     0 9637  496  1 50 49  0  0
 4  0      0 1850420  34324 1082092    0    0     0    16 10664  494  1 51 49  0  0
 4  0      0 1850420  34324 1082092    0    0     0     0 9932  501  1 50 49  0  0
 4  0      0 1850420  34324 1082092    0    0     0     0 10092  471  1 51 49  0  0
 4  0      0 1850420  34324 1082092    0    0     0     0 10015  483  1 50 49  0  0
 5  0      0 1850420  34324 1082092    0    0     0     0 9906  487  1 51 49  0  0
 5  0      0 1835380  34332 1091152    0    0  9088    12 6746  651  1 57 43  0  0
 2  0      0 1850816  34332 1095180    0    0  3968     4 9250  510  1 53 46  0  0
 2  0      0 1850816  34332 1095180    0    0     0     0 9862  483  0 51 49  0  0
 3  0      0 1850816  34332 1095180    0    0     0     0 10333  500  1 51 49  0  0
 3  0      0 1850816  34332 1095180    0    0     0     0 9425  489  1 51 49  0  0
 4  0      0 1850816  34340 1095172    0    0     0    48 10117  503  1 51 49  0  0
 4  0      0 1849220  34340 1095172    0    0     0     0 10263  465  1 54 45  0  0
 5  0      0 1849220  34340 1095172    0    0     0     8 9895  491  0 51 49  0  0
 5  0      0 1847876  34340 1095172    0    0     0     0 9527  495  1 50 49  0  0
 6  0      0 1847876  34340 1095184    0    0     0     0 10142  503  0 51 49  0  0
 4  0      0 1853264  34348 1097300    0    0  2176    20 8287  554  0 53 47  0  0
 3  0      0 1835288  34348 1099936    0    0  2560     0 7843  519  0 52 48  0  0
 3  0      0 1835288  34348 1099936    0    0     0     0 9762  475  0 51 49  0  0
 3  0      0 1835288  34348 1099936    0    0     0     4 8886  494  1 51 49  0  0
 5  0      0 1835288  34348 1099936    0    0     0     0 9055  487  0 51 49  0  0
 5  0      0 1835288  34356 1099928    0    0     0    16 10042  500  0 51 49  0  0
 5  0      0 1835036  34356 1099928    0    0     0     4 10442  493  0 51 49  0  0
 6  0      0 1822688  34376 1100708    0    0   676     0 10431  596 13 54 33  1  0
 5  0      0 1821428  34376 1100708    0    0     0     0 10191  494  3 51 46  0  0
 5  0      0 1819016  34388 1104088    0    0  3344     4 8635  643  6 59 35  0  0
 4  0      0 1784712  34404 1105620    0    0  1592    36 5587  636 24 60 16  1  0
 4  0      0 1784712  34404 1105620    0    0     0     0 9840  488  0 51 49  0  0
 5  0      0 1784712  34404 1105620    0    0     0     0 9675  497  0 51 49  0  0
 6  0      0 1784712  34404 1105620    0    0     0     0 10078  493  0 51 49  0  0
 3  0      0 1801860  34404 1105620    0    0     0     0 7486  523  1 51 49  0  0
 2  0      0 1791780  34412 1105612    0    0     0    36 8175  428  0 52 48  0  0
 3  0      0 1826328  34412 1105612    0    0     0     0 8983  791  1 52 47  0  0
 4  0      0 1826328  34412 1105612    0    0     0     0 9472  488  0 51 49  0  0
 2  0      0 1833468  34412 1105616    0    0     0     0 6760  559  1 52 48  0  0
 3  0      0 1833468  34412 1105616    0    0     0     0 8375  531  0 51 49  0  0
 3  0      0 1833468  34420 1105608    0    0     0    28 8961  637  1 51 49  0  0
 4  0      0 1833468  34420 1105608    0    0     0     4 7973  494  0 51 49  0  0
 4  0      0 1833228  34420 1105608    0    0     0     0 9951  478  1 50 49  0  0
 3  0      0 1832780  34420 1105616    0    0     0     4 9899  508  0 51 49  0  0
 3  0      0 1832780  34420 1105616    0    0     0     0 9957  486  0 51 49  0  0
 2  0      0 1833852  34428 1105616    0    0     0    12 8470  628  0 53 47  0  0
 3  0      0 1818172  34428 1105616    0    0     0     0 6959  429  1 51 49  0  0
 3  0      0 1818172  34428 1105616    0    0     0     4 7913  491  0 51 49  0  0
 4  0      0 1818172  34428 1105616    0    0     0     0 8016  470  0 51 49  0  0
 5  0      0 1818172  34428 1105616    0    0     0     0 9811  497  0 51 49  0  0
 5  0      0 1818172  34436 1105608    0    0     0    52 13285  492  1 51 49  0  0
 5  0      0 1818172  34436 1105608    0    0     0     4 12532  481  0 51 49  0  0
 6  0      0 1818172  34436 1105616    0    0     0     0 10541  489  0 51 49  0  0
 7  0      0 1818172  34436 1105616    0    0     0     4 10079  501  0 51 49  0  0
 3  0      0 1831376  34436 1105616    0    0     0     0 6772  597  0 52 48  0  0
 4  0      0 1831376  34444 1105616    0    0     0    16 10093  497  1 51 49  0  0
 4  0      0 1830032  34444 1105616    0    0     0     0 9493  365  0 63 37  0  0
 5  0      0 1830032  34444 1105616    0    0     0     0 9612  477  0 51 49  0  0
 5  0      0 1830032  34444 1105616    0    0     0    84 9916  485  0 51 49  0  0
 5  0      0 1830032  34444 1105616    0    0     0     4 9724  498  1 50 49  0  0
 2  0      0 1819268  34452 1105616    0    0     0    16 7097  726  1 53 46  0  0
 3  0      0 1819268  34452 1105616    0    0     0     0 9430  499  0 51 49  0  0
 2  0      0 1819268  34452 1105616    0    0     0     0 9451  489  0 51 49  0  0
 2  0      0 1819132  34452 1105616    0    0     0     0 8070  555  0 52 48  0  0
 2  0      0 1829184  34452 1105616    0    0     0     0 8585  514  1 52 48  0  0
 3  0      0 1829184  34460 1105608    0    0     0    24 9669  505  0 51 49  0  0
 3  0      0 1829184  34460 1105608    0    0     0     0 9566  484  1 50 49  0  0
 3  0      0 1828844  34460 1105624    0    0     0     0 7501  607  0 53 47  0  0
 3  0      0 1828844  34460 1105624    0    0     0     0 9439  483  0 51 49  0  0
 4  0      0 1828844  34460 1105624    0    0     0     8 10119  502  0 51 49  0  0
 4  0      0 1828844  34468 1105616    0    0     0    28 9878  487  0 51 49  0  0
 3  0      0 1828620  34468 1105616    0    0     0     4 8821  486  1 51 49  0  0
 3  0      0 1828620  34468 1105616    0    0     0     0 9204  482  0 51 49  0  0
 2  0      0 1834796  34468 1105624    0    0     0     0 7237  592  1 52 47  0  0
 2  0      0 1834796  34468 1105624    0    0     0     0 9497  490  0 51 49  0  0
 3  0      0 1834796  34476 1105624    0    0     0    16 8800  521  0 51 49  0  0
 2  0      0 1834796  34476 1105624    0    0     0     0 9778  483  0 51 49  0  0
 3  0      0 1834796  34476 1105624    0    0     0     4 9965  490  0 51 49  0  0
 2  0      0 1835176  34476 1105624    0    0     0     4 7723  579  0 52 48  0  0
 2  0      0 1814792  34476 1105624    0    0     0     0 8679  523  1 51 48  0  0
 3  0      0 1814792  34484 1105624    0    0     0    16 9193  498  0 51 49  0  0
 2  0      0 1817500  34484 1105624    0    0     0     0 8185  575  0 52 48  0  0
 2  0      0 1830508  34484 1105624    0    0     0     0 9479  422  1 51 49  0  0
 2  0      0 1830508  34484 1105624    0    0     0     8 10127  485  0 51 49  0  0
 2  0      0 1810880  34484 1105624    0    0     0     0 7785  615  0 52 48  0  0
 3  0      0 1810880  34492 1105624    0    0     0    40 9452  512  0 51 49  0  0
 3  0      0 1810880  34492 1105624    0    0     0     0 9513  492  0 51 49  0  0
 2  0      0 1814268  34492 1105624    0    0     0     0 8320  534  0 52 48  0  0
 3  0      0 1829172  34492 1105624    0    0     0     0 9149  407  0 51 49  0  0
 3  0      0 1829172  34492 1105624    0    0     0     8 9717  492  1 51 49  0  0
 3  0      0 1829172  34500 1105616    0    0     0    12 9396  491  0 51 49  0  0
 3  0      0 1829172  34500 1105616    0    0     0     0 10140  483  0 51 49  0  0
 3  0      0 1829172  34500 1105616    0    0     0     0 9803  484  0 51 49  0  0
 4  0      0 1829172  34500 1105616    0    0     0     0 9430  499  0 51 49  0  0
 4  0      0 1829172  34500 1105616    0    0     0     0 10268  484  1 50 49  0  0
 6  0      0 1829172  34508 1105608    0    0     0    16 9491  502  0 51 49  0  0
 3  0      0 1826552  34508 1105624    0    0     0     0 7706  568  0 52 48  0  0
 2  0      0 1814008  34508 1105624    0    0     0     0 9082  364  1 51 49  0  0
 3  0      0 1814008  34508 1105624    0    0     0     0 10205  481  1 50 49  0  0
 3  0      0 1814008  34508 1105624    0    0     0     0 10036  549  1 51 49  0  0
 3  0      0 1814008  34516 1105616    0    0     0    12 9266  494  0 51 49  0  0
 4  0      0 1814008  34516 1105616    0    0     0     4 9799  493  0 51 49  0  0
 4  0      0 1814008  34516 1105616    0    0     0     0 9725  482  1 51 49  0  0
 4  0      0 1814008  34516 1105616    0    0     0     0 9658  493  0 51 49  0  0
 4  0      0 1814008  34516 1105616    0    0     0     0 9044  496  0 51 49  0  0
 2  0      0 1821152  34524 1105624    0    0     0    24 7645  604  0 53 47  0  0
 2  0      0 1821152  34524 1105624    0    0     0     0 10289  483  0 51 49  0  0
 2  0      0 1821152  34524 1105624    0    0     0     4 10732  481  0 51 49  0  0
 2  0      0 1821152  34524 1105624    0    0     0     0 8430  481  0 51 49  0  0
 2  0      0 1830520  34524 1105624    0    0     0     0 7487  590  0 52 48  0  0
 2  0      0 1830520  34532 1105624    0    0     0    16 9320  487  1 50 49  0  0
 3  0      0 1830520  34532 1105624    0    0     0     0 9523  476  0 51 49  0  0
 2  0      0 1833576  34532 1105624    0    0     0     0 8758  545  0 52 48  0  0
 3  0      0 1820584  34532 1105624    0    0     0     4 9278  401  1 51 49  0  0
 3  0      0 1820584  34532 1105624    0    0     0     4 9808  490  0 51 49  0  0
 3  0      0 1820584  34540 1105616    0    0     0    20 9411  491  0 51 49  0  0
 3  0      0 1820584  34540 1105616    0    0     0     0 9641  496  0 51 49  0  0
 4  0      0 1820584  34540 1105616    0    0     0     0 9332  484  0 51 49  0  0
 4  0      0 1820584  34540 1105616    0    0     0     0 10279  494  1 51 49  0  0
 3  0      0 1820136  34548 1105608    0    0     0    80 9673  459  0 57 43  0  0
 4  0      0 1820136  34548 1105608    0    0     0    24 10535  560  1 51 49  0  0
 6  0      0 1820136  34548 1105608    0    0     0     0 10500  482  0 51 49  0  0
 5  0      0 1820136  34552 1105604    0    0     4     0 10400  485  1 56 43  0  0
 6  0      0 1820136  34552 1105628    0    0     0     0 9137  479  1 51 49  0  0
 6  0      0 1820136  34552 1105628    0    0     0     0 10299  508  1 50 49  0  0
 7  0      0 1820136  34560 1105620    0    0     0    20 10035  521  0 51 49  0  0
 7  0      0 1820264  34560 1105620    0    0     0     0 9643  622  2 51 47  0  0
 7  0      0 1820264  34560 1105620    0    0     0     0 10060  493  1 50 49  0  0
 9  0      0 1820264  34576 1105604    0    0    12   132 9911  545  2 52 47  0  0
 2  0      0 1830852  34616 1107008    0    0  1268     0 8598  886  6 54 38  2  0
 2  0      0 1867896  34616 1107008    0    0     0     0 9049  550  1 52 48  0  0
 3  0      0 1867896  34616 1107008    0    0     0     4 10086  497  1 51 49  0  0
 3  0      0 1867656  34616 1107008    0    0     0     0 9529  491  0 51 49  0  0
 4  0      0 1867656  34616 1107008    0    0     0     0 9538  511  0 51 49  0  0
 5  0      0 1867404  34624 1107000    0    0     0   188 9488  518  0 51 49  0  0
 4  0      0 1867404  34624 1107000    0    0     0     4 10308  484  0 51 49  0  0
 2  0      0 1866536  34624 1107004    0    0     0     0 8065  597  1 52 48  0  0
 3  0      0 1866536  34624 1107004    0    0     0     4 10147  486  0 51 49  0  0
 2  0      0 1874952  34624 1107004    0    0     0     0 8171  534  0 52 48  0  0
 2  0      0 1864424  34632 1107004    0    0     0    20 8853  431  0 51 49  0  0
 3  0      0 1864424  34632 1107004    0    0     0     0 9504  485  0 51 49  0  0
 3  0      0 1864424  34632 1107004    0    0     0     4 9634  493  0 51 49  0  0
 3  0      0 1864424  34632 1107004    0    0     0     0 9630  494  0 51 49  0  0
 2  0      0 1870384  34632 1107004    0    0     0     4 8444  532  0 51 49  0  0
 4  0      0 1863888  34640 1107004    0    0     0    16 8857  399  0 51 49  0  0
 4  0      0 1863888  34640 1107004    0    0     0     0 9831  494  1 51 49  0  0
 2  0      0 1862792  34640 1107004    0    0     0     0 8140  570  0 52 48  0  0
 2  0      0 1884276  34640 1107004    0    0     0     0 9116  485  1 51 49  0  0
 3  0      0 1884276  34640 1107004    0    0     0     4 10623  493  0 51 49  0  0
 3  0      0 1884276  34648 1106996    0    0     0    20 10361  494  0 51 49  0  0
 3  0      0 1879484  34648 1107004    0    0     0    40 8291  550  0 52 48  0  0
 2  0      0 1863108  34648 1107004    0    0     0     0 9427  476  0 51 49  0  0
 4  0      0 1851280  34656 1107096    0    0     0    64 10162  700 16 53 31  0  0
 4  0      0 1849768  34692 1107160    0    0   228     0 10249  595  3 51 46  1  0
 2  0      0 1816872  34928 1107916    0    0   872     0 7395 1082 20 55 25  1  0
 2  0      0 1816920  34928 1107996    0    0     0    68 10519  520  0 51 49  0  0
 4  0      0 1816920  34928 1107996    0    0     0     0 10223  525  0 51 49  0  0
 4  0      0 1816920  34928 1107996    0    0     0     0 8485  513  1 51 49  0  0
 3  0      0 1825580  34940 1109208    0    0  1064    84 6669  819  4 68 27  1  0
 2  0      0 1806616  35024 1111160    0    0  1692     4 8857 1719 24 66  9  2  0
 5  0      0 1759552  35036 1165412    0    0 54096   176 10145  937 27 64  8  1  0
 5  0      0 1682696  35048 1219516    0    0 53920   132 8970  687 22 78  0  0  0
 6  0      0 1574844  35048 1322440    0    0 46740 45056 9242  686 10 85  5  1  0
 6  0      0 1565520  35048 1363732    0    0     0     0 9826  718 38 63  0  0  0
 6  0      0 1565520  35048 1363736    0    0     0     4 9184  648 24 51 25  0  0
 6  0      0 1565520  35048 1363736    0    0     0     0 9336  504  0 51 49  0  0
 6  0      0 1565520  35048 1363736    0    0     0     0 10004  489  0 51 49  0  0
 5  0      0 1565520  35056 1363524    0    0     0  2292 8600  501  1 51 49  0  0
 6  0      0 1565520  35056 1363524    0    0     0     0 8747  509  0 51 49  0  0
 2  0      0 1580308  35056 1363492    0    0     0     0 5612  696  0 53 47  0  0
 2  0      0 1597612  35056 1363492    0    0     0     0 8765  372  1 51 49  0  0
 3  0      0 1597612  35056 1363492    0    0     0     0 8933  468  0 51 49  0  0
