timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime
1700742616378,1097,HTTP Request L6,200,OK,Thread Group 1-1,true,83840295,122,1,1,56,0
1700742617478,1691,HTTP Request L8,200,OK,Thread Group 1-1,true,139616020,122,1,1,4,0
1700742619170,2134,HTTP Request L9,200,OK,Thread Group 1-1,true,157286709,122,1,1,3,0
1700742621305,599,HTTP Request L6,200,OK,Thread Group 1-1,true,83840294,122,1,1,1,0
1700742621904,517,HTTP Request L2,200,OK,Thread Group 1-1,true,34622167,122,1,1,5,0
1700742622422,632,HTTP Request L3,200,OK,Thread Group 1-1,true,41515418,122,1,1,3,0
1700742623055,436,HTTP Request L1,200,OK,Thread Group 1-1,true,24636578,122,1,1,3,0
1700742623491,1020,HTTP Request L4,200,OK,Thread Group 1-1,true,49283389,122,1,1,5,0
1700742624512,1247,HTTP Request L6,200,OK,Thread Group 1-1,true,83840294,122,1,1,1,0
1700742625760,2133,HTTP Request L5,200,OK,Thread Group 1-1,true,62235225,122,2,2,4,0
1700742626271,1856,HTTP Request L6,200,OK,Thread Group 1-2,true,83840295,122,2,2,4,0
1700742627894,830,HTTP Request L3,200,OK,Thread Group 1-1,true,41515418,122,2,2,9,0
1700742636268,21041,HTTP Request L10,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.52.128:80 [/192.168.52.128] failed: Connection timed out: connect,Thread Group 1-3,false,2606,0,3,3,0,0
1700742628128,42919,HTTP Request L8,200,OK,Thread Group 1-2,true,139616020,122,3,3,14,0
1700742628725,42995,HTTP Request L9,200,OK,Thread Group 1-1,true,157286709,122,3,3,25,0
1700742671724,17024,HTTP Request L8,200,OK,Thread Group 1-1,true,139616020,122,3,3,3,0
1700742688749,29015,HTTP Request L9,200,OK,Thread Group 1-1,true,157286710,122,3,3,17,0
1700742657310,72713,HTTP Request L11,200,OK,Thread Group 1-3,true,212695240,122,3,3,5823,0
1700742730024,21063,HTTP Request L7,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.52.128:80 [/192.168.52.128] failed: Connection timed out: connect,Thread Group 1-3,false,2606,0,3,3,0,0
1700742751088,14922,HTTP Request L8,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-3,false,2227,0,3,3,0,0
1700742671048,94963,HTTP Request L10,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,false,1789,0,3,3,12,0
1700742717765,48246,HTTP Request L11,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,false,1789,0,1,1,62,0
