procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 2271152  33868 652320    0    0     0    48 2553  713  2 34 64  0  0
 3  0      0 2266208  33868 652328    0    0     0     0 1321 1329  2 56 42  0  0
 1  0      0 2291292  33868 652344    0    0     0     0 1413 1277  2 54 45  0  0
 2  0      0 2266608  33876 652360    0    0     0    32 1464 1324  1 58 41  0  0
 2  0      0 2279116  33876 652392    0    0     0    12 1321 1276  3 59 38  0  0
 4  0      0 2261400  33876 652404    0    0     0   100 4141 1152  2 56 43  0  0
 4  0      0 2261400  33876 652404    0    0     0     0 9654  539  1 51 49  0  0
 3  0      0 2257144  33876 652408    0    0     0    12 9682  586  0 51 49  0  0
 1  0      0 2268340  33884 652404    0    0     0    44 1056 1016  1 41 58  0  0
 1  0      0 2280292  33884 652440    0    0     0     4 1388 1383  2 57 41  0  0
 3  0      0 2266544  33884 652452    0    0     0     0 1381 1298  1 64 35  0  0
 2  0      0 2274776  33884 652480    0    0     0     0 1356 1340  2 59 40  0  0
 3  0      0 2237156  33972 664680    0    0 12088     0 1780 1971  5 67 24  4  0
 5  0      0 2252224  33988 667004    0    0  2308   228 1578 1739 22 61 16  0  0
 4  0      0 2229840  34052 667352    0    0   252   428 8100 1891  4 58 37  0  0
 4  0      0 2229840  34052 667352    0    0     0     4 9370  626  0 52 48  0  0
 5  0      0 2229840  34052 667352    0    0     0     0 10549  635  0 51 49  0  0
 5  0      0 2229840  34052 667352    0    0     0   348 9980  644  1 51 48  0  0
 5  0      0 2229840  34052 667352    0    0     0    24 9911  635  0 51 49  0  0
 4  0      0 2229840  34060 667344    0    0     0   104 10875  244  1 83 17  0  0
 5  0      0 2229840  34060 667344    0    0     0     0 9630  650  1 50 49  0  0
 1  0      0 2248436  34440 669088    0    0  1464     4 5436 1494  6 37 52  6  0
 5  0      0 2232764  34476 673404    0    0  3280  1188 2279 2748  9 64 26  1  0
 4  0      0 2190708  34476 673472    0    0     0     0 1317 1319 14 68 18  0  0
 8  0      0 2140288  34492 674176    0    0   672     0 1419 1438 19 65 16  0  0
 3  0      0 2164976  34544 673604    0    0   144  7260 1715 1360 46 51  3  0  0
 4  0      0 2147604  34552 674184    0    0   568     0 1664 1293 18 57 25  1  0
 6  0      0 2164592  34552 674200    0    0     0   100 1184 1248  1 64 35  0  0
 3  0      0 2161664  34552 674208    0    0     0     0 9679  567  2 51 48  0  0
 5  0      0 2161664  34552 674208    0    0     0     0 10273  536  1 51 49  0  0
 5  0      0 2161664  34552 674208    0    0     0    60 9597  539  1 51 49  0  0
 2  0      0 2157500  34560 674216    0    0     0    44 1055  966  1 30 69  0  0
 1  0      0 2145632  34560 674236    0    0     0    40 1257 1261  2 55 44  0  0
 2  0      0 2187464  34560 674248    0    0     0     0 3320 1394  3 56 41  0  0
 3  0      0 2187212  34560 674244    0    0     0     0 11067  516  1 51 49  0  0
 3  0      0 2187212  34560 674244    0    0     0     0 9802  513  1 50 49  0  0
 3  0      0 2197132  34568 674244    0    0     0    72 2047  884  2 30 68  0  0
 1  0      0 2189648  34568 674260    0    0     0    48 1316 1211  2 57 41  0  0
 3  0      0 2182032  34568 674276    0    0     0     8 9639  580  1 50 49  0  0
 3  0      0 2182032  34568 674276    0    0     0     0 9798  529  2 50 49  0  0
 4  0      0 2182160  34568 674276    0    0     0     0 9225  647  2 51 47  0  0
 4  0      0 2182160  34576 674268    0    0     0    44 9939  522  1 50 48  0  0
 4  0      0 2182160  34576 674268    0    0     0    28 9586  494  1 51 49  0  0
 4  0      0 2182160  34576 674268    0    0     0     0 9486  483  2 50 48  0  0
 5  0      0 2182160  34576 674268    0    0     0     4 10156  478  1 51 49  0  0
 5  0      0 2182160  34576 674268    0    0     0     0 9895  487  2 50 49  0  0
 5  0      0 2182160  34584 674260    0    0     0   100 10582  519  2 50 49  0  0
 5  0      0 2182160  34584 674260    0    0     0     0 9656  470  1 51 49  0  0
 5  0      0 2182160  34584 674260    0    0     0     0 10029  520  1 51 48  0  0
 5  0      0 2182160  34584 674260    0    0     0     0 9028  485  1 51 49  0  0
 5  0      0 2182160  34584 674260    0    0     0     4 10312  498  1 51 49  0  0
 5  0      0 2182160  34592 674252    0    0     0    12 9480  516  1 50 49  0  0
 5  0      0 2182160  34592 674252    0    0     0     0 10188  495  1 51 48  0  0
 5  0      0 2182160  34592 674252    0    0     0     0 9810  495  1 50 49  0  0
 5  0      0 2182160  34592 674252    0    0     0     0 9321  470  1 51 49  0  0
 5  0      0 2182160  34592 674252    0    0     0   136 9826  484  1 50 49  0  0
 6  0      0 2182160  34600 674244    0    0     0    20 9379  529  1 51 49  0  0
 6  0      0 2182160  34600 674244    0    0     0     0 9750  490  2 50 49  0  0
 6  0      0 2182160  34600 674244    0    0     0     0 9310  486  0 51 49  0  0
 6  0      0 2182160  34600 674244    0    0     0     0 9872  491  1 50 49  0  0
 6  0      0 2182160  34600 674244    0    0     0   172 9821  508  1 51 49  0  0
 5  0      0 2182160  34608 674236    0    0     0    32 9267  547  1 51 49  0  0
 1  0      0 2197300  34608 674276    0    0     0     4 6616  827  2 49 49  0  0
 4  0      0 2202576  34608 674296    0    0     0     0 1295 1242  1 58 41  0  0
 2  0      0 2188976  34608 674304    0    0     0     0 1425 1431  2 53 46  0  0
 3  0      0 2177176  34608 674324    0    0     0     0 1378 1248  2 55 42  0  0
 4  0      0 2199932  34616 674344    0    0     0    16 1488 1299  1 55 45  0  0
 2  0      0 2191852  34616 674368    0    0     0   100 1328 1258  2 50 48  0  0
 3  0      0 2186844  34616 674392    0    0     0     4 1270 1259  2 59 39  0  0
 3  0      0 2178572  34616 674400    0    0     0     0 1421 1288  3 52 45  0  0
 5  0      0 2189572  34624 674416    0    0     0    28 1448 1321  2 59 40  0  0
 1  0      0 2168960  34624 674440    0    0     0    12 1209 1212  1 64 36  0  0
 4  0      0 2214136  34624 674460    0    0     0   100 1380 1258  1 57 42  0  0
 1  0      0 2214076  34624 674476    0    0     0     0  935  956  1 38 61  0  0
 1  0      0 2214076  34624 674480    0    0     0     4  247  430  1  1 99  0  0
 3  0      0 2212164  34624 674480    0    0    32     0 1409 4102 10  8 83  0  0
