procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2278452  33788 658020    0    0     0     0 1293  992  2 41 58  0  0
 1  0      0 2258852  33788 658036    0    0     0     0 1188  979  0 34 66  0  0
 1  0      0 2263636  33788 658052    0    0     0     4 1278  967  1 41 58  0  0
 2  0      0 2275036  33788 658060    0    0     0     0 1385  946  1 36 63  0  0
 1  0      0 2256080  33796 658064    0    0     0   188 1381 1028  1 37 62  0  0
 1  0      0 2268140  33796 658088    0    0     0     0 1578 1053  1 42 57  0  0
 2  0      0 2279316  33796 658092    0    0     0     0 1340 1026  1 41 58  0  0
 2  0      0 2265764  33796 658108    0    0     0     0 1327  989  1 35 64  0  0
 3  0      0 2252072  33796 658112    0    0     0     4 8577  556  1 55 45  0  0
 5  0      0 2252072  33804 658108    0    0     0   120 12122  462  0 51 49  0  0
 3  0      0 2252072  33804 658120    0    0     0     0 12211  466  0 51 49  0  0
 2  0      0 2266876  33804 658128    0    0     0     0 6476  724  0 44 56  0  0
 3  0      0 2246992  33804 658136    0    0     0     0 1728  894  1 34 66  0  0
 4  0      0 2246992  33804 658140    0    0     0     4 12262  463  1 50 49  0  0
 4  0      0 2246992  33804 658140    0    0     0     0 12252  466  0 51 49  0  0
 5  0      0 2246992  33812 658140    0    0     0    28 12626  475  0 51 49  0  0
 5  0      0 2247248  33812 658140    0    0     0    24 12344  491  0 51 49  0  0
 6  0      0 2247248  33812 658140    0    0     0     0 12507  457  0 51 49  0  0
 1  0      0 2265676  33812 658144    0    0     0     0 7076  732  0 41 59  0  0
 1  0      0 2269732  33812 658148    0    0     0     4 1285  984  1 32 67  0  0
 5  0      0 2245940  33820 658168    0    0     0    44 1396  998  1 34 65  0  0
 3  0      0 2244504  33820 658184    0    0     0     0 1470 1044  1 40 59  0  0
 3  0      0 2256060  33820 658188    0    0     0     0 1396 1026  1 37 62  0  0
 2  0      0 2270092  33820 658208    0    0     0    76 1408 1016  1 39 60  0  0
 3  0      0 2252284  33828 658216    0    0     0    40 1353 1016  0 29 71  0  0
 2  0      0 2257404  33828 658236    0    0     0     0 1225  990  1 34 66  0  0
 1  0      0 2263944  33828 658248    0    0     0     0 1271  977  1 38 62  0  0
 1  0      0 2260832  33828 658256    0    0     0     0 1332 1065  1 37 62  0  0
 3  0      0 2239440  33828 658268    0    0     0    64 1179  980  1 35 64  0  0
 1  0      0 2240608  33828 658288    0    0     0     0 1333  967  0 39 61  0  0
 2  0      0 2257728  33836 658300    0    0     0    32 1379  986  1 37 62  0  0
 2  0      0 2247116  33836 658316    0    0     0     0 1460  989  0 32 68  0  0
 1  0      0 2296568  33836 658316    0    0     0     0 1455 1009  1 39 60  0  0
 2  0      0 2271816  33836 658340    0    0     0    68 1484 1020  1 45 54  0  0
 3  0      0 2280724  33836 658340    0    0     0     0 1236  981  1 34 65  0  0
 1  0      0 2294704  33844 658360    0    0     0    32 1318 1029  1 41 58  0  0
 1  0      0 2279136  33844 658376    0    0     0     0 1373 1031  1 35 64  0  0
 1  0      0 2286240  33844 658388    0    0     0     0 1315  993  1 36 63  0  0
 3  0      0 2271344  33844 658396    0    0     0     0 1312 1051  1 41 58  0  0
 1  0      0 2280988  33844 658416    0    0     0    68 1304 1026  0 46 54  0  0
 2  0      0 2263180  33852 658428    0    0     0    28 1555 1064  1 41 58  0  0
 4  0      0 2284288  33852 658436    0    0     0     4 1365 1007  1 46 53  0  0
 1  0      0 2259760  33852 658460    0    0     0     0 1302 1052  1 37 62  0  0
 2  0      0 2261076  33852 658460    0    0     0     0 1315 1007  1 42 57  0  0
 1  0      0 2272576  33852 658484    0    0     0    64 1270 1002  1 44 56  0  0
 2  0      0 2257008  33860 658476    0    0     0    64 1376 1034  1 40 59  0  0
 1  0      0 2262264  33860 658508    0    0     0     4 1339 1063  1 43 55  0  0
 1  0      0 2278692  33860 658516    0    0     0     0 1365 1018  0 43 56  0  0
 4  0      0 2263124  33860 658528    0    0     0     0 1355 1023  0 41 59  0  0
 4  0      0 2272676  33860 658540    0    0     0   132 1443 1016  1 44 55  0  0
 1  0      0 2257108  33868 658552    0    0     0    28 1346 1004  1 43 56  0  0
 1  0      0 2274340  33868 658556    0    0     0     0 1303  973  1 44 55  0  0
 1  0      0 2251156  33868 658576    0    0     0     4 1265  995  1 38 61  0  0
 2  0      0 2262280  33868 658588    0    0     0     0 1392  944  0 39 61  0  0
 2  0      0 2249852  33868 658604    0    0     0    68 1504 1024  1 41 58  0  0
 1  0      0 2265580  33876 658620    0    0     0    28 1405 1014  1 34 65  0  0
 2  0      0 2248376  33876 658640    0    0     0     0 1409 1009  1 47 52  0  0
 4  0      0 2258348  33876 658644    0    0     0     0 1295  935  1 37 63  0  0
 4  0      0 2267704  33876 658664    0    0     0     4 2009  964  2 38 60  0  0
 4  0      0 2267704  33876 658668    0    0     0    60 12049  443  0 51 49  0  0
 4  0      0 2267704  33876 658668    0    0     0     0 12454  443  0 51 49  0  0
 4  0      0 2266808  33884 658668    0    0     0    32 11841  452  0 51 49  0  0
 6  0      0 2266808  33884 658668    0    0     0     0 12690  447  0 51 49  0  0
 7  0      0 2266808  33884 658668    0    0     0     0 12565  448  0 51 49  0  0
 7  0      0 2266808  33884 658668    0    0     0     4 12508  446  0 51 49  0  0
 7  0      0 2266808  33884 658668    0    0     0     0 12397  442  0 51 49  0  0
 8  0      0 2253216  33908 659452    0    0   672    20 10433  542 27 60 13  1  0
 6  0      0 2252964  33908 659424    0    0     0     0 10772  438  1 51 48  0  0
 6  0      0 2252964  33908 659424    0    0     0     0 11499  452  1 50 49  0  0
 6  0      0 2252964  33908 659424    0    0     0     0 12858  460  0 51 49  0  0
 6  0      0 2252964  33908 659424    0    0     0     4 12496  457  0 51 49  0  0
 8  0      0 2232048  33928 659516    0    0    16    60 12400  524 17 58 25  0  0
 1  0      0 2222120  33936 660004    0    0   568     0 3001 1077 13 47 39  1  0
 4  0      0 2201652  33936 660016    0    0     0     0 1270  951  1 44 55  0  0
 1  0      0 2205052  33936 660028    0    0     0     0 1168  997  2 45 53  0  0
 1  0      0 2255840  33944 660024    0    0     0    40 1473 1393  3 43 55  0  0
 1  0      0 2265860  33944 660044    0    0     0     8 1352 1088  1 37 62  0  0
 2  0      0 2248304  33944 660056    0    0     0    68 1327 1092  2 37 61  0  0
 3  0      0 2269448  33944 660060    0    0     0     0 8681  678  1 51 48  0  0
 7  0      0 2269448  33944 660060    0    0     0     0 10672  420  1 51 49  0  0
 7  0      0 2269448  33944 660060    0    0     0    32 11107  412  0 51 49  0  0
 6  0      0 2269448  33952 660052    0    0     0    44 10962  425  1 50 49  0  0
 6  0      0 2269448  33952 660060    0    0     0    20 12042  410  0 51 49  0  0
 6  0      0 2269448  33952 660060    0    0     0     8 12183  422  1 51 49  0  0
 6  0      0 2269448  33952 660060    0    0     0     0 12629  403  0 51 49  0  0
 5  0      0 2269448  33952 660060    0    0     0     0 12938  410  0 51 49  0  0
 6  0      0 2269448  33960 660060    0    0     0    40 13069  430  0 51 49  0  0
 7  0      0 2269448  33960 660060    0    0     0     0 12141  406  0 51 49  0  0
 7  0      0 2269448  33960 660060    0    0     0     4 12509  417  1 50 49  0  0
 1  0      0 2250156  33960 660064    0    0     0     0 2131  700  1 20 79  0  0
 3  0      0 2266120  33960 660076    0    0     0     0 1131  941  1 48 51  0  0
 2  0      0 2241396  33968 660088    0    0     0    32 1326 1023  1 39 60  0  0
 2  0      0 2255612  33968 660100    0    0     0     8 1389  987  0 44 56  0  0
 1  0      0 2266400  33968 660112    0    0     0     0 1318  934  1 48 51  0  0
 2  0      0 2243888  33968 660112    0    0     0    64 1392  996  2 37 61  0  0
 1  0      0 2262516  33976 660132    0    0     0    28 1387  969  1 23 76  0  0
 2  0      0 2238440  33976 660152    0    0     0   120 1389  997  1 40 60  0  0
 2  0      0 2237264  33976 660160    0    0     0     0 1309  992  1 50 49  0  0
 4  0      0 2243864  33976 660176    0    0     0     0 1349 1004  1 38 61  0  0
 1  0      0 2276564  33976 660188    0    0     0    68 1206 1014  1 49 50  0  0
 2  0      0 2283144  33976 660200    0    0     0     4 1216  993  1 44 55  0  0
 2  0      0 2278848  33984 660212    0    0     0    32 1218 1053  1 43 56  0  0
 3  0      0 2280596  33984 660224    0    0     0   232 1381 1102  2 49 49  0  0
 1  0      0 2286816  33984 660236    0    0     0     0 1199  982  1 46 53  0  0
 2  0      0 2289200  33984 660248    0    0     0    68 1285 1005  1 45 54  0  0
 3  0      0 2276432  33984 660248    0    0     0     0 8870  551  1 47 53  0  0
 3  0      0 2276432  33984 660252    0    0     0     4 13043  450  0 51 49  0  0
 4  0      0 2276432  33992 660252    0    0     0    36 12762  450  0 51 49  0  0
 3  0      0 2276432  33992 660252    0    0     0     0 13290  442  0 51 49  0  0
 4  0      0 2276432  33992 660252    0    0     0    12 13055  442  0 51 49  0  0
10  0      0 2276432  33992 660252    0    0     0     0 13673  123  0 87 13  0  0
11  0      0 2276432  33992 660252    0    0     0    36 12129  431  1 51 49  0  0
 8  0      0 2279704  34000 660256    0    0     0    32  956  728  1 21 79  0  0
 9  0      0 2282256  34000 660268    0    0     0     0 1097 1003  1 49 50  0  0
 3  0      0 2289432  34000 660280    0    0     0     0 1129  952  1 50 49  0  0
 2  0      0 2271652  34000 660292    0    0     0     0 1274 1010  1 44 55  0  0
 2  0      0 2258632  34000 660296    0    0     0     0 8155  556  1 51 49  0  0
 2  0      0 2258632  34008 660296    0    0     0    64 11921  414  0 51 49  0  0
 3  0      0 2258632  34008 660296    0    0     0     4 12698  402  0 51 49  0  0
 4  0      0 2258632  34008 660296    0    0     0     0 12933  404  0 51 49  0  0
 5  0      0 2258632  34008 660296    0    0     0     0 12466  403  0 51 49  0  0
 5  0      0 2258632  34008 660300    0    0     0     0 12928  386  1 52 48  0  0
 6  0      0 2258632  34016 660300    0    0     0    32 12791  417  1 50 49  0  0
 6  0      0 2258632  34016 660300    0    0     0     0 11270  407  0 51 49  0  0
 7  0      0 2258632  34016 660300    0    0     0     8 11998  399  1 51 49  0  0
 7  0      0 2258632  34016 660300    0    0     0     0 12047  402  1 50 49  0  0
 8  0      0 2258888  34016 660300    0    0     0     0 12315  397  0 51 49  0  0
 9  0      0 2258888  34024 660300    0    0     0    20 12603  399  0 51 49  0  0
 9  0      0 2258888  34024 660300    0    0     0     0 12471  399  1 50 49  0  0
 9  0      0 2258888  34024 660300    0    0     0     0 12361  401  0 51 49  0  0
 3  0      0 2267216  34024 660308    0    0     0     4 5199  800  1 41 58  0  0
 3  2      0 2276876  34028 660316    0    0     0    12 1113  959  1 34 65  0  0
 4  0      0 2285332  34032 660336    0    0     0     4 1247  983  1 41 58  0  0
 6  0      0 2263288  34032 660348    0    0     0     0 1256  965  1 41 58  0  0
 3  0      0 2254428  34032 660356    0    0     0     0 8212  654  1 47 52  0  0
 7  0      0 2254684  34032 660356    0    0     0    56 12005  454  0 51 49  0  0
 3  0      0 2254940  34032 660356    0    0     0     4 12717  482  1 51 49  0  0
 5  0      0 2285704  34040 660364    0    0     0    28 5669  807  1 25 74  0  0
 5  0      0 2279756  34040 660380    0    0     0     0 1659  937  1 20 79  0  0
11  0      0 2277696  34040 660392    0    0     0     0 1653  971  2 18 80  0  0
 4  0      0 2269968  34040 660404    0    0     0     0 1770  906  1 23 76  0  0
 7  0      0 2262088  34040 660416    0    0     0     0 2058  961  1 22 77  0  0
 1  0      0 2284312  34048 660428    0    0     0    96 2165 1122  2 22 76  0  0
 1  0      0 2267280  34048 660440    0    0     0     0 2108 1090  1 26 74  0  0
 1  0      0 2267220  34048 660452    0    0     0     0 1810  951  2 15 82  0  0
 2  0      0 2274224  34048 660464    0    0     0     0 2036  999  1 20 79  0  0
 2  0      0 2257460  34048 660476    0    0     0     0 1983  997  1 21 78  0  0
 1  0      0 2283700  34056 660488    0    0     0    96 1667 1023  1 17 82  0  0
 1  0      0 2269176  34056 660500    0    0     0     4 1920 1029  1 20 79  0  0
 2  0      0 2275228  34056 660512    0    0     0     0 1979 1148  1 24 75  0  0
 4  0      0 2267348  34056 660524    0    0     0     0 1239  969  2 32 66  0  0
 4  0      0 2271972  34056 660544    0    0     0     0 1240 1007  2 36 62  0  0
 4  0      0 2274372  34064 660556    0    0     0    92 1176 1006  2 50 49  0  0
 2  0      0 2253236  34064 660564    0    0     0     0 1204  986  1 52 48  0  0
 4  0      0 2256072  34064 660580    0    0     0     4 1264 1015  1 48 51  0  0
 4  0      0 2272172  34064 660588    0    0     0     0 1271 1041  3 46 52  0  0
 3  0      0 2256156  34072 660592    0    0     0    28 1249 1012  1 48 51  0  0
 2  0      0 2265784  34072 660616    0    0     0    68 1200  998  2 47 52  0  0
 1  0      0 2277592  34072 660624    0    0     0     0  768  706  1 23 76  0  0
 1  0      0 2277592  34080 660624    0    0     0    44  228  342  0  0 100  0  0
 1  0      0 2277592  34080 660656    0    0    32     4  570 1312  2  3 95  0  0
