procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2299320  33776 656936    0    0     0     4  809  620  1 20 80  0  0
 2  0      0 2289644  33776 656940    0    0     0     0  732  611  1 16 83  0  0
 1  0      0 2282224  33776 656948    0    0     0    24  673  580  1 14 85  0  0
 2  0      0 2277492  33776 656948    0    0     0     0  670  608  1 12 88  0  0
 1  0      0 2301032  33784 656952    0    0     0    28  666  608  1 15 84  0  0
 2  0      0 2296076  33784 656960    0    0     0     0  719  613  1 18 81  0  0
 1  0      0 2281040  33784 656960    0    0     0     4  745  633  1 15 85  0  0
 2  0      0 2275800  33784 656968    0    0     0    28  685  613  1 13 86  0  0
 1  0      0 2304000  33784 656968    0    0     0     0  693  697  1 15 85  0  0
 1  0      0 2290928  33792 656980    0    0     0    28  680  620  1 14 86  0  0
 1  0      0 2275892  33792 656984    0    0     0     0  617  588  1 13 86  0  0
 1  0      0 2294016  33792 656988    0    0     0     0  698  615  0 23 77  0  0
 2  0      0 2285028  33792 656988    0    0     0    40  673  606  0 20 80  0  0
 2  0      0 2273800  33792 656996    0    0     0    24  740  623  1 21 78  0  0
 1  0      0 2297032  33800 657000    0    0     0    56  715  613  1 20 79  0  0
 3  0      0 2283792  33800 657004    0    0     0     0  712  614  1 18 81  0  0
 1  0      0 2302848  33800 657004    0    0     0     0  733  625  0 20 80  0  0
 1  0      0 2297668  33800 657012    0    0     0     0  675  587  0 16 84  0  0
 1  0      0 2285768  33800 657016    0    0     0    28  664  600  0 15 85  0  0
 1  0      0 2279216  33808 657020    0    0     0    28  637  595  1 19 80  0  0
 1  0      0 2303144  33808 657024    0    0     0     0  688  605  1 21 78  0  0
 1  0      0 2298396  33808 657036    0    0     0     0  682  615  1 16 83  0  0
 1  0      0 2288064  33808 657044    0    0     0     0  636  585  1 18 81  0  0
 2  0      0 2281736  33808 657044    0    0     0    24  693  613  0 20 80  0  0
 1  0      0 2271152  33816 657052    0    0     0    44  657  635  0 18 81  1  0
 1  0      0 2292516  33816 657052    0    0     0     0  743  622  1 21 79  0  0
 2  0      0 2280840  33816 657060    0    0     0     0  849  594  1 20 79  0  0
 1  0      0 2298376  33816 657060    0    0     0     0  997  564  1 18 81  0  0
 1  0      0 2290928  33816 657072    0    0     0    32  634  574  1 14 86  0  0
 1  0      0 2279504  33824 657076    0    0     0    40  591  560  0 21 79  0  0
 1  0      0 2294860  33824 657080    0    0     0     4  547  536  1 18 81  0  0
 1  0      0 2285184  33824 657084    0    0     0     0  589  555  0 20 80  0  0
 5  0      0 2278636  33824 657088    0    0     0     0  633  588  1 22 77  0  0
 1  0      0 2295480  33824 657092    0    0     0    24  600  579  0 23 77  0  0
 1  0      0 2283356  33832 657096    0    0     0    28  537  555  1 17 82  0  0
 1  0      0 2267932  33832 657100    0    0     0     0  530  541  1 17 82  0  0
 1  0      0 2297136  33832 657104    0    0     0     4  528  526  1 16 84  0  0
 1  0      0 2282076  33832 657108    0    0     0     0  550  557  0 22 78  0  0
 1  0      0 2271072  33832 657112    0    0     0    24  601  540  1 15 85  0  0
 1  0      0 2296256  33840 657108    0    0     0    28  622  560  1 14 86  0  0
 3  0      0 2287968  33840 657124    0    0     0     0  686  610  1 17 83  0  0
 1  0      0 2280756  33840 657128    0    0     0     0  571  580  1 17 83  0  0
 1  0      0 2265832  33840 657136    0    0     0     4  642  604  1 21 79  0  0
 1  0      0 2286096  33840 657140    0    0     0    24  564  573  0 14 86  0  0
17  0      0 2282064  33840 657140    0    0     0     0 12722   68  0 90 10  0  0
 7  0      0 2278704  33848 657140    0    0     0    32 9638  440  0 51 49  0  0
10  0      0 2290780  33848 657144    0    0     0     0  619  553  0 18 82  0  0
 2  0      0 2280000  33848 657148    0    0     0     4  687  620  1 15 84  0  0
11  0      0 2295232  33848 657152    0    0     0    16  675  609  0 22 78  0  0
 1  0      0 2289380  33848 657156    0    0     0     0  597  587  1 12 87  0  0
 1  0      0 2279944  33856 657160    0    0     0    68  621  576  0 15 85  0  0
 1  0      0 2265116  33856 657164    0    0     0     0  625  605  1 24 75  0  0
 1  0      0 2287116  33856 657168    0    0     0     0  668  607  1 22 76  0  0
 2  0      0 2272028  33856 657172    0    0     0    32  694  636  2 22 76  0  0
 2  0      0 2263196  33856 657176    0    0     0     0  676  586  1 19 81  0  0
 3  0      0 2262568  33864 657180    0    0     0    28  682  622  0 24 76  0  0
 3  0      0 2283300  33864 657184    0    0     0     0  629  606  1 21 78  0  0
 1  0      0 2276972  33864 657188    0    0     0     0  660  584  1 18 81  0  0
 3  0      0 2269776  33864 657192    0    0     0    56  655  616  1 18 81  0  0
 2  0      0 2261236  33864 657196    0    0     0     4  620  574  2 14 84  0  0
 1  0      0 2287044  33872 657200    0    0     0    44  703  638  1 25 74  0  0
 1  0      0 2282520  33872 657204    0    0     0     0  686  601  0 19 81  0  0
 2  0      0 2275968  33872 657208    0    0     0     0  686  619  1 21 78  0  0
 3  0      0 2268548  33872 657212    0    0     0    24  694  588  1 17 82  0  0
 4  0      0 2259376  33872 657216    0    0     0     0  792  628  1 20 79  0  0
 2  0      0 2287080  33880 657220    0    0     0    32  746  614  1 10 90  0  0
 1  0      0 2281648  33880 657224    0    0     0     0  711  599  1 10 90  0  0
 1  0      0 2276692  33880 657228    0    0     0     0  685  571  1 15 84  0  0
 1  0      0 2269048  33880 657232    0    0     0    24  817  678  1 18 82  0  0
 1  0      0 2264092  33880 657236    0    0     0     0  641  585  1 13 86  0  0
 1  0      0 2260004  33888 657244    0    0     0    28  702  634  0 18 82  0  0
 2  0      0 2290148  33888 657252    0    0     0     8  682  617  1 14 85  0  0
 2  0      0 2281832  33888 657256    0    0     0     0  602  589  1 18 81  0  0
 2  0      0 2268364  33888 657260    0    0     0     0  751  645  1 18 81  0  0
 2  0      0 2258928  33888 657264    0    0     0    28  669  618  1 20 80  0  0
 2  0      0 2282792  33896 657268    0    0     0    36  642  638  1 17 82  0  0
 1  0      0 2274028  33896 657272    0    0     0     0  733  588  0 18 82  0  0
 1  0      0 2266384  33896 657280    0    0     0     4  663  560  1 12 87  0  0
 1  0      0 2258016  33896 657280    0    0     0     0  650  573  1 16 83  0  0
 1  0      0 2285568  33896 657288    0    0     0    24  715  559  1  8 91  0  0
 2  0      0 2275908  33904 657288    0    0     0    28  672  626  0 15 85  0  0
 1  0      0 2268892  33904 657296    0    0     0     0  775  590  0 11 89  0  0
 1  0      0 2255396  33904 657300    0    0     0     0  648  602  1 12 87  0  0
 1  0      0 2281320  33904 657304    0    0     0     4  765  629  1 18 82  0  0
 1  0      0 2276812  33904 657308    0    0     0    24  728  592  1 10 90  0  0
 1  0      0 2266256  33912 657312    0    0     0    68  678  587  1 19 81  0  0
 1  0      0 2258584  33912 657316    0    0     0     0  656  639  1 23 76  0  0
 1  0      0 2282264  33912 657320    0    0     0     0  729  647  1 25 74  0  0
 1  0      0 2276636  33912 657324    0    0     0     0  694  612  1 18 81  0  0
 5  0      0 2268992  33912 657328    0    0     0    28  661  601  1 16 83  0  0
 2  0      0 2261096  33920 657332    0    0     0    28  701  612  1 18 81  0  0
 1  0      0 2254556  33920 657336    0    0     0     0  680  609  1 13 86  0  0
 2  0      0 2272300  33920 657340    0    0     0     0  690  603  1 23 76  0  0
 2  0      0 2257184  33920 657344    0    0     0     0  703  625  0 28 72  0  0
 1  0      0 2253124  33920 657348    0    0     0    28  704  590  1 19 80  0  0
 1  0      0 2280632  33928 657352    0    0     0    32  702  609  1 20 80  0  0
 2  0      0 2272988  33928 657356    0    0     0     0  713  586  0 14 86  0  0
 2  0      0 2269152  33928 657360    0    0     0     0  616  569  0  7 93  0  0
 2  0      0 2294848  33928 657364    0    0     0     0  698  584  1  9 91  0  0
 1  0      0 2290312  33928 657368    0    0     0    24  619  606  1 11 88  0  0
 1  0      0 2281296  33936 657376    0    0     0    28  711  689  2 17 82  0  0
 1  0      0 2303228  33936 657380    0    0     0     4  646  609  0 17 83  0  0
 1  0      0 2293792  33936 657384    0    0     0     0  621  585  1 17 82  0  0
 1  0      0 2283880  33936 657388    0    0     0     0  659  588  1 17 83  0  0
 1  0      0 2309892  33936 657392    0    0     0    24  640  604  1 15 85  0  0
 1  0      0 2296620  33944 657396    0    0     0    28  704  604  1 21 78  1  0
 1  0      0 2283824  33944 657400    0    0     0     0  681  597  1 23 76  0  0
 2  0      0 2278420  33944 657404    0    0     0     4  637  598  0 16 84  0  0
 1  0      0 2305048  33944 657408    0    0     0     0  654  615  2 14 84  0  0
 2  0      0 2284360  33944 657412    0    0     0    24  732  647  1 28 71  0  0
 1  0      0 2305120  33952 657416    0    0     0    32  683  613  1 21 78  0  0
 1  0      0 2294324  33952 657420    0    0     0     0  770  630  1 31 69  0  0
 1  0      0 2283320  33952 657424    0    0     0     0  686  616  1 19 80  0  0
 3  0      0 2276320  33952 657428    0    0     0     4  631  604  1 21 79  0  0
 2  0      0 2301752  33952 657436    0    0     0     0  701  595  1 19 80  0  0
 1  0      0 2290300  33960 657436    0    0     0    56  743  629  2 20 78  0  0
 2  0      0 2258960  33976 658204    0    0   672     0  882  738 20 26 54  1  0
 1  0      0 2248012  33996 658816    0    0   584     0  935  779 28 27 44  1  0
 1  0      0 2236112  33996 658820    0    0     0     0  787  622  1 26 73  0  0
 1  0      0 2231632  33996 658820    0    0     0     4  649  584  1 15 84  0  0
 1  0      0 2256504  34004 658828    0    0     0    76  667  616  0 17 83  0  0
 3  0      0 2242996  34004 658836    0    0     0    40  674  606  1 20 79  0  0
 2  0      0 2234428  34004 658840    0    0     0     0  658  588  1 18 82  0  0
 3  0      0 2256088  34004 658844    0    0     0     0  651  602  2 16 82  0  0
 1  0      0 2248892  34004 658848    0    0     0     0  684  604  0 21 79  0  0
 1  0      0 2238980  34012 658852    0    0     0    68  761  739  1 24 76  0  0
 1  0      0 2275796  34012 658828    0    0     0     0  836  992  5 23 72  0  0
 1  0      0 2269944  34012 658832    0    0     0     0  662  592  0 15 85  0  0
 1  0      0 2255804  34012 658836    0    0     0     0  711  675  1 16 83  0  0
 2  0      0 2274168  34012 658840    0    0     0     0  694  615  1 17 81  0  0
 4  0      0 2256868  34020 658844    0    0     0    64  704  629  1 25 75  0  0
 3  0      0 2278436  34020 658848    0    0     0     4  661  619  2 21 77  0  0
 1  0      0 2271212  34020 658852    0    0     0     0  707  593  1 12 87  0  0
 1  0      0 2257324  34020 658856    0    0     0     0  842  552  0  4 96  0  0
 1  0      0 2271652  34020 658860    0    0     0     0  992  545  1  5 94  0  0
 1  0      0 2253036  34028 658864    0    0     0    56 1003  604  0  9 91  0  0
 1  0      0 2268752  34028 658868    0    0     0     0  930  624  1 10 90  0  0
 1  0      0 2281108  34028 658872    0    0     0     4  982  609  1 10 89  0  0
 4  0      0 2268536  34028 658876    0    0     0     0  916  595  1  9 90  0  0
 1  0      0 2256416  34028 658880    0    0     0     0  830  565  1  5 94  0  0
 1  0      0 2270480  34036 658884    0    0     0    52  975  627  1 10 89  0  0
 1  0      0 2255920  34036 658888    0    0     0     0  991  615  1 10 90  0  0
 1  0      0 2276768  34036 658892    0    0     0     0  918  557  1  7 93  0  0
 1  0      0 2256136  34036 658896    0    0     0     4  966  617  1 10 90  0  0
 1  0      0 2271612  34036 658900    0    0     0     0  875  598  1  8 91  0  0
 1  0      0 2259292  34044 658904    0    0     0    52  786  603  1  5 94  0  0
 2  0      0 2274068  34044 658908    0    0     0     0  822  621  1 15 84  0  0
 3  0      0 2259204  34044 658912    0    0     0   152  696  627  1 17 82  0  0
 2  0      0 2270608  34044 658916    0    0     0     0  719  611  1 22 77  0  0
 1  0      0 2256440  34044 658920    0    0     0     4  586  576  1 18 82  0  0
 2  0      0 2276848  34052 658928    0    0     0    48  676  615  1 25 75  0  0
 1  0      0 2268516  34052 658932    0    0     0     0  655  599  1 18 82  0  0
 1  0      0 2288512  34052 658932    0    0     0     0  658  589  1 24 76  0  0
 1  0      0 2306696  34052 658940    0    0     0     0  686  608  1 19 80  0  0
 2  0      0 2297484  34052 658944    0    0     0     0  740  619  1 25 74  0  0
 3  0      0 2286884  34060 658948    0    0     0    60  666  642  2 26 72  0  0
 1  0      0 2281032  34060 658948    0    0     0    20  696  624  0 18 82  0  0
 1  0      0 2308996  34060 658952    0    0     0     0  322  394  0  7 93  0  0
 1  0      0 2308996  34060 658952    0    0     0     0  206  435  0  0 100  0  0
