procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2272736  40024 662940    0    0     0     0  826  840  2 36 62  0  0
 8  0      0 2285992  40024 662960    0    0     0     0 1401 1244  2 69 30  0  0
 6  0      0 2262804  40024 662980    0    0     0     0 1333 1200  2 67 31  0  0
 2  0      0 2263196  40032 662996    0    0     0    20 1210 1083  1 72 27  0  0
 4  0      0 2259132  40032 663000    0    0     0     0 9973  440  0 52 48  0  0
 5  0      0 2259132  40032 663000    0    0     0   208 10874  461  1 51 49  0  0
 6  0      0 2258940  40032 663000    0    0     0     0 10833  453  0 51 49  0  0
 6  0      0 2259196  40032 663000    0    0     0     0 11329  450  1 51 49  0  0
 7  0      0 2259196  40040 663004    0    0     0    40 10525  468  0 51 49  0  0
 7  0      0 2259452  40040 663008    0    0     0     0 10759  465  0 51 49  0  0
 7  0      0 2259452  40040 663008    0    0     0     0 10954  461  0 51 49  0  0
 7  0      0 2259452  40040 663008    0    0     0     8 10345  459  0 51 49  0  0
 8  0      0 2259708  40040 663008    0    0     0     0 10545  455  1 51 49  0  0
 9  0      0 2259708  40048 663008    0    0     0    28 10729  476  1 51 49  0  0
 9  0      0 2259908  40048 663008    0    0     0     0 11276  453  0 51 49  0  0
 9  0      0 2259908  40048 663008    0    0     0     0 10983  444  0 51 49  0  0
 2  0      0 2279188  40048 663008    0    0     0     0 6698  593  0 41 59  0  0
 4  0      0 2282404  40048 663028    0    0     0     4 1271 1212  2 64 34  0  0
 2  0      0 2276656  40048 663056    0    0     0     0 1530 1371  1 67 32  0  0
 5  0      0 2283424  40056 663072    0    0     0    24 1355 1280  2 66 32  0  0
 3  0      0 2259504  40056 663092    0    0     0     0 4560  963  2 60 39  0  0
 3  0      0 2259504  40056 663092    0    0     0    84 11274  447  0 51 49  0  0
 4  0      0 2259504  40056 663092    0    0     0     0 10966  456  0 51 49  0  0
 4  0      0 2259504  40056 663092    0    0     0     8 10606  459  1 50 49  0  0
 5  0      0 2259504  40064 663084    0    0     0    36 11349  471  0 51 49  0  0
 6  0      0 2259252  40064 663100    0    0     0     0 10919  466  1 51 49  0  0
 6  0      0 2259252  40064 663100    0    0     0     0 11436  467  0 51 49  0  0
 7  0      0 2259252  40064 663100    0    0     0     0 11374  450  1 50 49  0  0
 4  0      0 2264360  40072 663388    0    0   304     0 4585 1375 13 65 21  1  0
 5  0      0 2258384  40084 664148    0    0   688    36 9548  889 37 63  0  0  0
 6  0      0 2248304  40092 664244    0    0    48   108 10453  469 46 54  0  0  0
 7  0      0 2243516  40092 664368    0    0     8     0 10181  495 48 52  0  0  0
 3  0      0 2302140  40100 664808    0    0   456     0 3816  899 15 39 46  0  0
 5  0      0 2288148  40100 664828    0    0     0    40 1296 1290  3 67 30  0  0
 5  0      0 2289268  40100 664836    0    0     0    12 7213  671  0 56 44  0  0
 6  0      0 2289268  40108 664828    0    0     0    96 11229  426  1 51 49  0  0
 8  0      0 2289268  40108 664836    0    0     0     0 10750  430  0 51 49  0  0
 1  0      0 2287700  40108 664840    0    0     0     0 8495  470  1 44 56  0  0
 5  0      0 2285876  40108 664852    0    0     0    28 1020  937  1 52 47  0  0
 4  0      0 2289612  40108 664876    0    0     0   296 1380 1304  2 70 29  0  0
 2  0      0 2294212  40108 664892    0    0     0     0 1426 1275  2 69 30  0  0
 5  0      0 2284652  40116 664912    0    0     0    36 1249 1239  2 65 34  0  0
 4  0      0 2274788  40116 664936    0    0     0     0 1412 1335  2 65 32  0  0
 2  0      0 2289116  40116 664960    0    0     0   116 1363 1310  2 65 33  0  0
 2  0      0 2279816  40116 664980    0    0     0     0 1311 1385  2 66 31  0  0
 3  0      0 2266304  40116 665000    0    0     0     0 1202 1196  2 73 25  0  0
 5  0      0 2291392  40124 665020    0    0     0    24 1265 1288  2 62 37  0  0
 3  0      0 2260916  40124 665040    0    0     0     4 1623 1109  1 69 30  0  0
 3  0      0 2260916  40124 665044    0    0     0    92 11299  427  0 51 49  0  0
 3  0      0 2260916  40124 665044    0    0     0     0 11134  419  1 51 49  0  0
 3  0      0 2260916  40124 665044    0    0     0     0 10818  444  0 51 49  0  0
 3  0      0 2260916  40132 665044    0    0     0    24 10587  424  0 51 49  0  0
 4  0      0 2260916  40132 665044    0    0     0     0 10666  434  1 50 49  0  0
 4  0      0 2260916  40132 665044    0    0     0     4 10968  421  0 51 49  0  0
 8  0      0 2260916  40132 665044    0    0     0     0 12309  398  0 56 44  0  0
 5  0      0 2260916  40132 665044    0    0     0     0 11131  409  0 51 49  0  0
 7  0      0 2261172  40140 665044    0    0     0    12 11260  449  0 51 49  0  0
 7  0      0 2261172  40140 665044    0    0     0     0 10852  413  0 51 49  0  0
 7  0      0 2261172  40140 665044    0    0     0     4 11161  423  1 50 49  0  0
 1  0      0 2274784  40140 665044    0    0     0     0 7640  576  1 44 56  0  0
 5  0      0 2271816  40140 665060    0    0     0   140 1214 1121  2 58 41  0  0
 3  0      0 2268096  40148 665088    0    0     0    16 1313 1295  2 69 29  0  0
 3  0      0 2262216  40148 665104    0    0     0     0 1254 1204  2 66 32  0  0
 1  0      0 2263096  40148 665128    0    0     0     0 1384 1290  2 72 26  0  0
 5  0      0 2266004  40148 665148    0    0     0   112 1395 1277  1 72 27  0  0
 4  0      0 2281788  40148 665160    0    0     0     0 9179  575  1 52 47  0  0
 4  0      0 2281788  40156 665160    0    0     0    24 11281  461  0 51 49  0  0
 5  0      0 2281788  40156 665160    0    0     0     0 11246  436  0 51 49  0  0
 5  0      0 2281788  40156 665160    0    0     0     0 10714  453  0 51 49  0  0
 5  0      0 2281788  40156 665160    0    0     0    12 11044  442  0 51 49  0  0
 5  0      0 2281788  40156 665164    0    0     0     8 11203  394  0 57 43  0  0
 2  0      0 2264260  40164 665168    0    0     0    32 4885  515  0 33 67  0  0
 3  0      0 2258676  40164 665184    0    0     0     0 1199 1125  2 70 28  0  0
 4  0      0 2264248  40164 665196    0    0     0     0 6431  737  1 62 38  0  0
 5  0      0 2264248  40164 665196    0    0     0     0 10614  418  1 50 49  0  0
 5  0      0 2264248  40164 665196    0    0     0     0 11389  420  0 51 49  0  0
 6  0      0 2264248  40172 665196    0    0     0    56 10958  439  0 51 49  0  0
 6  0      0 2264248  40172 665196    0    0     0     0 11264  400  0 51 49  0  0
 6  0      0 2260636  40172 665196    0    0     0     0 11232  432  1 50 49  0  0
 6  0      0 2260636  40172 665196    0    0     0     0 11080  460  0 51 49  0  0
 7  0      0 2260636  40172 665196    0    0     0     0 10620  422  0 51 49  0  0
 7  0      0 2260636  40180 665196    0    0     0    24 10659  417  0 51 49  0  0
 6  0      0 2260636  40180 665196    0    0     0     4 11232  424  0 51 49  0  0
 3  0      0 2254908  40180 665196    0    0     0     4 5263  357  0 36 64  0  0
 5  0      0 2266868  40180 665212    0    0     0     0 1200 1290  2 55 43  0  0
 4  0      0 2270488  40180 665228    0    0     0     0 5936  819  1 59 40  0  0
 4  0      0 2270488  40188 665228    0    0     0    32 11005  413  1 51 49  0  0
 4  0      0 2270488  40188 665228    0    0     0     0 11227  393  1 51 49  0  0
 5  0      0 2270488  40188 665228    0    0     0     4 9130  397  0 51 49  0  0
 5  0      0 2270488  40188 665228    0    0     0    36 8822  400  1 51 49  0  0
 5  0      0 2270488  40188 665228    0    0     0     0 10639  418  0 51 49  0  0
 6  0      0 2270488  40196 665228    0    0     0    68 10433  427  0 51 49  0  0
 7  0      0 2270488  40196 665228    0    0     0     0 10731  420  1 51 49  0  0
 7  0      0 2270488  40196 665228    0    0     0     0 11083  416  1 50 49  0  0
 7  0      0 2270488  40196 665228    0    0     0     4 11425  416  0 51 49  0  0
 7  0      0 2270488  40196 665228    0    0     0     0 11395  415  1 50 49  0  0
 8  0      0 2270248  40204 665244    0    0     0    12 11021  430  0 51 49  0  0
 6  0      0 2270248  40204 665244    0    0     0     0 10546  411  0 51 49  0  0
 7  0      0 2270248  40204 665244    0    0     0     0 10826  422  0 51 49  0  0
 6  0      0 2270248  40204 665244    0    0     0     0 10552  419  1 51 49  0  0
 7  0      0 2270248  40204 665244    0    0     0     4 10199  411  0 51 49  0  0
 7  0      0 2270248  40212 665244    0    0     0    12 10363  409  1 51 49  0  0
 5  0      0 2270248  40212 665244    0    0     0     0 10698  412  1 51 49  0  0
 3  0      0 2276044  40212 665248    0    0     0     0 3961  730  1 43 56  0  0
 4  0      0 2257436  40212 665276    0    0     0     0 1337 1224  2 65 33  0  0
 5  0      0 2269752  40212 665284    0    0     0     0 6219  715  1 60 39  0  0
 5  0      0 2269752  40220 665284    0    0     0    20 9607  466  1 51 49  0  0
 6  0      0 2256648  40236 665976    0    0   672     0 9630  548 25 53 22  1  0
 7  0      0 2256648  40236 665976    0    0     0    40 9989  448  1 50 49  0  0
 6  0      0 2256648  40236 665976    0    0     0     0 10481  447  0 51 49  0  0
 6  0      0 2256648  40236 665976    0    0     0     0 10718  461  0 51 49  0  0
 4  0      0 2237804  40244 665976    0    0     0    48 9814  650  6 53 41  0  0
 3  0      0 2221664  40260 666492    0    0   576     4 1490 1060 34 61  6  0  0
 1  0      0 2206692  40260 666580    0    0     0     0 1275 1159  3 73 24  0  0
 1  0      0 2223316  40260 666604    0    0     0     0 1290 1262  2 65 33  0  0
 5  0      0 2236040  40264 666620    0    0     0    36 1391 1176  2 69 29  1  0
 2  0      0 2208468  40268 666644    0    0     0    76 1425 1269  2 66 32  0  0
 3  0      0 2202260  40268 666660    0    0     0   100 1317 1239  2 66 32  0  0
 2  0      0 2233032  40268 666684    0    0     0     4 1255 1376  1 66 33  0  0
 7  0      0 2224216  40268 666704    0    0     0     0 1454 1465  4 64 32  0  0
 8  0      0 2268576  40276 666720    0    0     0    36 1338 1230  2 65 33  0  0
 5  0      0 2263084  40276 666752    0    0     0     0 1507 1348  1 64 35  0  0
 5  0      0 2262844  40276 666752    0    0     0   108 10459  423  0 51 49  0  0
 6  0      0 2262844  40276 666752    0    0     0     0 10037  410  1 51 49  0  0
 7  0      0 2262844  40276 666752    0    0     0     8 9652  428  0 51 49  0  0
 7  0      0 2262844  40276 666752    0    0     0     0 11577  414  0 51 49  0  0
 6  0      0 2262844  40284 666752    0    0     0    76 10085  444  1 50 49  0  0
 7  0      0 2262844  40284 666752    0    0     0     0 10635  421  0 51 49  0  0
11  0      0 2262844  40284 666752    0    0     0     0 13008  412  0 57 43  0  0
 8  0      0 2262844  40284 666752    0    0     0     4 10950  399  0 51 49  0  0
 9  0      0 2262844  40284 666752    0    0     0     0 10767  415  0 51 49  0  0
 9  0      0 2262844  40292 666752    0    0     0    12 11300  431  0 51 49  0  0
 9  0      0 2262844  40292 666752    0    0     0     0 11290  411  0 51 49  0  0
 9  0      0 2262844  40292 666752    0    0     0     0 11167  409  0 51 49  0  0
 9  0      0 2262844  40292 666752    0    0     0     0 10931  412  0 51 49  0  0
 9  0      0 2262844  40292 666752    0    0     0     4 10811  440  0 51 49  0  0
 3  0      0 2261220  40300 666756    0    0     0    12 6052  830  1 57 43  0  0
 3  0      0 2270764  40300 666776    0    0     0     0 1346 1150  1 71 28  0  0
 2  0      0 2261340  40300 666780    0    0     0     0 5081  906  1 60 40  0  0
 3  0      0 2261340  40300 666780    0    0     0     0 11218  551  1 51 49  0  0
 3  0      0 2261468  40300 666780    0    0     0     0 11084  554  1 52 47  0  0
 3  0      0 2261468  40308 666776    0    0     0   188 10801  438  0 51 49  0  0
 4  0      0 2261468  40308 666776    0    0     0     0 10949  414  1 51 49  0  0
 5  0      0 2261468  40308 666776    0    0     0     0 10896  365  1 58 42  0  0
 5  0      0 2261468  40308 666776    0    0     0     0 10909  414  0 51 49  0  0
 5  0      0 2261468  40308 666776    0    0     0     0 10006  425  0 51 49  0  0
 5  0      0 2261468  40316 666776    0    0     0    32 10692  421  0 51 49  0  0
 6  0      0 2261468  40316 666776    0    0     0     4 11364  427  1 50 49  0  0
 6  0      0 2261468  40316 666776    0    0     0     0 9750  402  1 51 49  0  0
 6  0      0 2261468  40316 666776    0    0     0     4 9902  417  0 51 49  0  0
 6  0      0 2261468  40316 666776    0    0     0     0 10802  405  1 51 49  0  0
 4  0      0 2261468  40324 666776    0    0     0    12 10383  444  0 51 49  0  0
 5  0      0 2261468  40324 666776    0    0     0     0 10863  412  1 50 49  0  0
 1  0      0 2257212  40324 666776    0    0     0     4 6205  469  0 34 66  0  0
 1  0      0 2255412  40324 666788    0    0     0     0 1072  925  2 45 54  0  0
 1  0      0 2255412  40324 666788    0    0     0     0  211  312  1  1 99  0  0
 2  0      0 2255412  40332 666792    0    0     0    16  420 1037  3  1 96  0  0
