procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 2292668  33736 651632    0    0     0     4 12181  541  1 51 49  0  0
 5  0      0 2292668  33744 651632    0    0     0    28 12489  540  0 51 49  0  0
 5  0      0 2292668  33744 651632    0    0     0     0 12073  525  0 50 50  0  0
 5  0      0 2292668  33744 651648    0    0     0     0 12471  528  1 51 49  0  0
 5  0      0 2292948  33744 651648    0    0     0    12 8643  858  1 55 45  0  0
 8  0      0 2313052  33744 651672    0    0     0     0 1292 1374  1 74 25  0  0
 3  0      0 2297328  33752 651696    0    0     0    32 3685 1114  2 61 37  0  0
 4  0      0 2297328  33752 651696    0    0     0     0 11358  527  1 51 49  0  0
 7  0      0 2297328  33752 651696    0    0     0     0 12794  546  1 51 49  0  0
10  0      0 2297328  33752 651696    0    0     0     0 12318  543  1 51 49  0  0
 6  1      0 2312184  33756 651700    0    0     0    84 5345 1062  1 57 42  0  0
 2  0      0 2295756  33760 651728    0    0     0     4 1277 1252  2 69 29  0  0
 4  0      0 2289752  33760 651760    0    0     0     4 1202 1251  1 68 32  0  0
 5  0      0 2301256  33760 651772    0    0     0     0 1026 1027  1 68 31  0  0
 5  0      0 2296156  33760 651780    0    0     0     0 5204  722  0 57 43  0  0
 5  0      0 2296156  33760 651784    0    0     0    84 10647  501  0 51 49  0  0
 6  0      0 2296156  33768 651784    0    0     0    48 12460  518  1 51 49  0  0
 8  0      0 2296156  33768 651784    0    0     0     0 12275  499  0 51 49  0  0
 2  0      0 2303444  33768 651784    0    0     0     8 9786  771  1 57 43  0  0
 5  0      0 2285788  33768 651820    0    0     0     0 1539 1466  1 69 30  0  0
 4  0      0 2285120  33768 651836    0    0     0     8 3104 1048  2 64 34  0  0
 6  0      0 2285120  33776 651836    0    0     0   212 11715  508  0 51 49  0  0
 7  0      0 2285120  33776 651836    0    0     0    60 11542  484  1 51 48  0  0
 7  0      0 2285120  33776 651836    0    0     0     0 12623  489  0 51 49  0  0
 8  0      0 2283104  33776 651840    0    0     0     4 12211  491  0 51 49  0  0
 7  0      0 2283104  33776 651840    0    0     0     0 12292  488  1 51 49  0  0
 7  0      0 2281736  33784 651840    0    0     0    28 12856  492  0 51 49  0  0
 6  0      0 2281736  33784 651840    0    0     0     0 11806  492  1 51 48  0  0
 6  0      0 2281736  33784 651844    0    0     0     0 13017  531  0 51 49  0  0
 7  0      0 2281736  33784 651844    0    0     0     4 12170  455  0 54 46  0  0
 5  0      0 2281992  33784 651844    0    0     0     4 12623  500  0 51 49  0  0
 5  0      0 2281992  33792 651844    0    0     0    16 12524  457  0 56 44  0  0
 4  0      0 2281992  33792 651844    0    0     0     0 12468  474  1 51 49  0  0
 6  0      0 2313820  33792 651844    0    0     0     0 12217  490  1 51 48  0  0
 6  0      0 2313568  33792 651844    0    0     0     0 12312  480  0 51 49  0  0
 5  0      0 2313568  33792 651844    0    0     0     0 12419  506  1 51 49  0  0
 5  0      0 2313316  33800 651844    0    0     0    16 12226  491  1 51 49  0  0
 6  0      0 2313316  33800 651844    0    0     0     0 12219  474  1 51 49  0  0
 6  0      0 2313316  33800 651844    0    0     0     0 12345  508  1 50 49  0  0
 6  0      0 2313316  33800 651844    0    0     0     0 12065  482  1 51 49  0  0
 6  0      0 2313316  33800 651844    0    0     0     0 12389  500  1 50 49  0  0
 7  0      0 2313316  33808 651844    0    0     0    12 11884  503  0 51 49  0  0
 7  0      0 2313316  33808 651844    0    0     0     4 12001  529  1 50 49  0  0
 6  0      0 2313316  33808 651844    0    0     0     0 12182  515  0 51 49  0  0
 4  0      0 2310852  33808 651844    0    0     0     0 11818  544  0 51 49  0  0
 6  0      0 2307524  33808 651852    0    0     0     0 5362 1106  1 61 38  0  0
 5  0      0 2307524  33816 651852    0    0     0    32 11248  509  1 50 49  0  0
 5  0      0 2307524  33816 651860    0    0     0     0 11879  511  0 51 49  0  0
 5  0      0 2307524  33816 651860    0    0     0     4 12083  501  0 51 49  0  0
 8  0      0 2307524  33816 651860    0    0     0     0 12480  501  0 51 49  0  0
 8  0      0 2307524  33816 651860    0    0     0    20 12000  505  1 51 49  0  0
 8  0      0 2307524  33824 651864    0    0     0    36 11872  513  1 51 49  0  0
 8  0      0 2307524  33824 651864    0    0     0     0 12218  480  0 51 49  0  0
10  0      0 2307524  33824 651864    0    0     0     0 12477  516  1 51 49  0  0
 4  0      0 2295176  33824 651864    0    0     0     4 11815  623  1 52 47  0  0
 1  0      0 2305872  33832 651880    0    0     0    16 1454 1438  3 61 36  0  0
 3  0      0 2298928  33832 651900    0    0     0    28 11793  445  0 58 42  0  0
 5  0      0 2298928  33832 651900    0    0     0     0 11856  527  0 51 49  0  0
 5  0      0 2298928  33832 651900    0    0     0     0 11992  530  0 51 49  0  0
 4  0      0 2298928  33832 651900    0    0     0    40 12112  528  0 51 49  0  0
 6  0      0 2298928  33832 651900    0    0     0     4 12515  532  0 51 49  0  0
 7  0      0 2298928  33840 651900    0    0     0    28 11924  540  0 51 49  0  0
 7  0      0 2298928  33840 651900    0    0     0     0 12074  534  1 51 49  0  0
 7  0      0 2298928  33840 651900    0    0     0     0 12091  537  0 51 49  0  0
 7  0      0 2298928  33840 651900    0    0     0     0 12299  531  0 51 49  0  0
 9  0      0 2298928  33840 651904    0    0     0     0 12727  522  0 51 49  0  0
 9  0      0 2298928  33848 651904    0    0     0    20 12285  543  1 50 49  0  0
11  0      0 2298928  33848 651904    0    0     0     0 12349  520  0 51 49  0  0
10  0      0 2298928  33848 651904    0    0     0     0 11832  532  0 51 49  0  0
12  0      0 2298928  33848 651904    0    0     0     0 12294  520  0 51 49  0  0
11  0      0 2298928  33848 651904    0    0     0     0 12210  573  1 50 49  0  0
11  0      0 2298928  33856 651904    0    0     0    20 11923  528  0 51 49  0  0
12  0      0 2298928  33856 651904    0    0     0     4 12062  536  0 51 49  0  0
 1  0      0 2290268  33856 651904    0    0     0     0 7341  977  1 58 42  0  0
 4  0      0 2298120  33856 651932    0    0     0    80 1281 1349  1 72 27  0  0
 3  0      0 2299372  33856 651960    0    0     0     0 1366 1277  3 60 37  0  0
 2  0      0 2311144  33856 651980    0    0     0     0  947 1043  1 68 31  0  0
 5  0      0 2277584  33864 651996    0    0     0    16  993 1045  2 62 36  0  0
 2  0      0 2294136  33864 652016    0    0     0   116 1143 1192  3 67 31  0  0
 2  0      0 2277628  33864 652032    0    0     0     0 1128 1230  2 65 32  0  0
 2  0      0 2274160  33864 652060    0    0     0     0 1129 1198  2 65 33  0  0
 2  0      0 2287784  33864 652080    0    0     0     0 2776 1132  1 61 38  0  0
 3  0      0 2287336  33872 652080    0    0     0    32 12377  522  1 51 49  0  0
 4  0      0 2287336  33872 652080    0    0     0    68 11775  536  0 51 49  0  0
 3  0      0 2286888  33872 652080    0    0     0     4 11797  540  1 51 49  0  0
 2  0      0 2283528  33872 652080    0    0     0     0 12055  541  0 51 49  0  0
 2  0      0 2283528  33872 652080    0    0     0     0 12157  526  0 51 49  0  0
 3  0      0 2283528  33880 652072    0    0     0    28 12082  540  0 51 49  0  0
 3  0      0 2283304  33880 652084    0    0     0     0 10879  594  1 51 49  0  0
 4  0      0 2283304  33880 652084    0    0     0     4 12655  528  0 51 49  0  0
 4  0      0 2283304  33880 652084    0    0     0     4 12142  534  1 51 49  0  0
 3  0      0 2282184  33880 652084    0    0     0    24 12233  536  0 51 49  0  0
 3  0      0 2282184  33880 652084    0    0     0     0 11906  518  1 51 49  0  0
 4  0      0 2282184  33888 652084    0    0     0    16 12174  543  0 51 49  0  0
 4  0      0 2282184  33888 652084    0    0     0     0 11712  531  0 51 49  0  0
 4  0      0 2282184  33888 652084    0    0     0     0 11783  525  1 51 49  0  0
 6  0      0 2282184  33888 652084    0    0     0     8 11884  523  0 51 49  0  0
 6  0      0 2282184  33888 652084    0    0     0     0 10670  523  1 51 48  0  0
 7  0      0 2282184  33896 652084    0    0     0    12 12359  524  0 53 47  0  0
 7  0      0 2282184  33896 652084    0    0     0     0 12427  529  0 51 49  0  0
 2  0      0 2287200  33896 652096    0    0     0     0 7189 1037  2 55 43  0  0
 2  0      0 2292672  33896 652120    0    0     0     0 1528 1297  3 62 36  0  0
 3  0      0 2290096  33896 652132    0    0     0     4 3880 1005  2 59 39  0  0
 4  0      0 2290096  33904 652136    0    0     0    16 11305  498  1 51 49  0  0
 5  0      0 2290096  33904 652136    0    0     0     0 11414  501  1 51 49  0  0
 3  0      0 2280912  33904 652136    0    0     0    56 9543  563  1 52 47  0  0
 9  0      0 2273968  33904 652136    0    0     0     0 10233  268  0 75 25  0  0
 9  0      0 2273072  33904 652136    0    0     0     4 10352  482  1 51 48  0  0
 6  0      0 2273072  33912 652140    0    0     0    44 11261  494  1 51 49  0  0
12  0      0 2272572  33912 652140    0    0     0     0 10337  488  1 51 47  0  0
19  0      0 2272572  33912 652140    0    0     0     4 13972  476  1 64 35  0  0
 9  0      0 2272572  33912 652140    0    0     0     0 11057  506  0 51 49  0  0
 7  0      0 2272572  33912 652140    0    0     0     4 12105  487  1 50 49  0  0
10  0      0 2272572  33920 652140    0    0     0    16 12166  518  0 51 49  0  0
11  0      0 2272320  33920 652144    0    0     0     0 10912  528  1 52 48  0  0
11  0      0 2272320  33920 652152    0    0     0     0 12137  485  0 51 49  0  0
 9  0      0 2272320  33920 652152    0    0     0     0 11482  495  0 51 49  0  0
11  0      0 2272320  33920 652152    0    0     0     0 12129  504  0 51 49  0  0
14  0      0 2259972  33944 652936    0    0   672    40 12448  602  5 56 39  1  0
13  0      0 2258712  33944 652920    0    0     0     0 13253  471 20 51 29  0  0
13  0      0 2258712  33944 652920    0    0     0     0 12917  482  0 51 49  0  0
14  0      0 2258712  33944 652920    0    0     0     0 11673  480  0 51 49  0  0
14  0      0 2253672  33944 652920    0    0     0     0 11210  512  3 53 44  0  0
11  0      0 2225964  33972 653596    0    0   584    88 10650  617 33 62  4  0  0
13  0      0 2225964  33972 653680    0    0     0     4 11379  508  0 51 49  0  0
12  0      0 2225964  33972 653680    0    0     0     0 11264  496  0 51 49  0  0
11  0      0 2225964  33972 653680    0    0     0     0 11323  488  1 51 49  0  0
11  0      0 2267828  33972 653696    0    0     0     0 12409  660  2 52 47  0  0
11  0      0 2267508  33980 653608    0    0     0    36 11643  655  2 51 47  0  0
12  0      0 2267508  33980 653604    0    0     0     0 11876  537  1 51 49  0  0
11  0      0 2267508  33980 653588    0    0     0     4 11754  642  1 51 49  0  0
 7  0      0 2267508  33980 653588    0    0     0     0 11824  488  0 51 49  0  0
 7  0      0 2267764  33980 653588    0    0     0     0 12228  498  1 50 49  0  0
 9  0      0 2267764  33988 653520    0    0     0    24 12071  508  0 51 49  0  0
 9  0      0 2267764  33988 653520    0    0     0     0 11931  498  0 51 49  0  0
 9  0      0 2268020  33988 653520    0    0     0   244 12608  504  1 51 49  0  0
 9  0      0 2268020  33988 653520    0    0     0     4 12139  487  0 51 49  0  0
10  0      0 2268276  33988 653520    0    0     0     0 11663  496  1 51 49  0  0
10  0      0 2268276  33996 653520    0    0     0    32 12084  490  0 51 49  0  0
11  0      0 2268532  33996 653520    0    0     0     0 11933  487  0 51 49  0  0
11  0      0 2268788  33996 653520    0    0     0     0 11289  490  1 50 49  0  0
12  0      0 2269044  33996 653520    0    0     0     0 11348  502  1 51 49  0  0
 8  0      0 2269300  33996 653520    0    0     0     4 12148  502  0 51 49  0  0
 2  0      0 2287696  34004 653532    0    0     0    12 6389  892  1 53 46  0  0
 4  0      0 2291692  34004 653552    0    0     0     0 1237 1257  2 65 33  0  0
 4  0      0 2274852  34004 653556    0    0     0     0 6969  910  1 58 42  0  0
 5  0      0 2274852  34004 653564    0    0     0     0 11441  524  1 50 49  0  0
 6  0      0 2273732  34004 653564    0    0     0     0 11964  586  1 51 48  0  0
 5  0      0 2273732  34012 653564    0    0     0    88 12063  551  0 51 49  0  0
 6  0      0 2273732  34012 653564    0    0     0     0 12413  541  1 51 49  0  0
 6  0      0 2273732  34012 653564    0    0     0   128 11738  492  0 55 45  0  0
 5  0      0 2273732  34012 653564    0    0     0     0 11290  518  0 51 49  0  0
