procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2279832  33700 646104    0    0     0     0  662  597  0 15 85  0  0
 3  0      0 2301948  33700 646112    0    0     0    24  707  620  0 17 83  0  0
 1  0      0 2297216  33700 646120    0    0     0     0  591  584  1 11 89  0  0
 1  0      0 2291168  33700 646124    0    0     0     0  622  563  1 12 88  0  0
 1  0      0 2282852  33708 646128    0    0     0    40  632  601  0 14 86  0  0
 1  0      0 2307836  33708 646132    0    0     0     4  666  617  1 17 82  0  0
 1  0      0 2299968  33708 646136    0    0     0   132  699  629  1 18 82  0  0
 2  0      0 2289412  33708 646140    0    0     0     0  683  586  1 13 87  0  0
 1  0      0 2278816  33708 646144    0    0     0     0  675  607  0 15 85  0  0
 2  0      0 2306496  33716 646148    0    0     0    48  705  615  1 18 81  0  0
 2  0      0 2296332  33716 646156    0    0     0     0  700  649  2 16 82  0  0
 1  0      0 2292720  33716 646160    0    0     0    28  655  618  2 17 81  0  0
 1  0      0 2284852  33716 646164    0    0     0     0  706  655  1 20 79  0  0
 1  0      0 2277208  33716 646168    0    0     0     0  646  571  1 19 81  0  0
 1  0      0 2297372  33724 646172    0    0     0    32  705  629  1 20 79  1  0
 2  0      0 2287236  33724 646176    0    0     0    48  782  617  1 21 79  0  0
 2  0      0 2282952  33724 646180    0    0     0    28  832  622  1 21 79  0  0
 2  0      0 2276680  33724 646180    0    0     0     4 9106  625  0 11 89  0  0
 5  0      0 2276680  33724 646180    0    0     0     0 11937  551  1 51 49  0  0
 5  0      0 2276680  33732 646196    0    0     0    28 10638  592  0 52 48  0  0
 2  0      0 2275560  33732 646196    0    0     0     0 10355  516  1 54 45  0  0
 3  0      0 2275560  33732 646196    0    0     0     4 12490  533  0 51 49  0  0
 3  0      0 2275560  33732 646196    0    0     0     0 11455  521  0 52 48  0  0
 4  0      0 2275560  33732 646196    0    0     0     4 11830  530  0 51 49  0  0
 4  0      0 2275560  33732 646196    0    0     0     0 11595  537  1 51 49  0  0
 5  0      0 2275560  33740 646196    0    0     0    32 11198  542  1 51 49  0  0
 5  0      0 2275560  33740 646196    0    0     0     0 11769  535  0 51 49  0  0
 6  0      0 2275560  33740 646196    0    0     0     0 12021  348  0 73 27  0  0
 5  0      0 2275560  33740 646196    0    0     0     0 12584  542  1 51 49  0  0
 5  0      0 2275560  33740 646196    0    0     0    88 12151  520  1 50 49  0  0
 5  0      0 2275560  33748 646196    0    0     0    32 11403  528  1 51 49  0  0
 7  0      0 2275560  33748 646196    0    0     0     0 11819  514  1 50 49  0  0
 7  0      0 2275560  33748 646196    0    0     0     0 12174  517  0 51 49  0  0
 1  0      0 2304692  33748 646196    0    0     0     0 10609  647  1 45 54  0  0
 1  0      0 2291448  33748 646180    0    0     0     0  715  622  2 16 82  0  0
 1  0      0 2282208  33756 646180    0    0     0    36  730  635  1 21 78  0  0
 1  0      0 2273956  33756 646188    0    0     0     0  693  626  1 17 82  0  0
 2  0      0 2296968  33756 646188    0    0     0     0  728  587  2 15 83  0  0
 6  0      0 2289772  33756 646196    0    0     0   228  728  624  0 18 82  0  0
 1  0      0 2285516  33756 646196    0    0     0     0  778  625  1 15 84  0  0
 1  0      0 2279188  33764 646204    0    0     0    36  730  652  1 21 78  0  0
 2  0      0 2275352  33764 646204    0    0     0     4  734  633  1 18 82  0  0
 1  0      0 2300904  33764 646216    0    0     0     0  704  625  1 18 81  0  0
 1  0      0 2291216  33764 646220    0    0     0     0  767  657  2 21 77  0  0
 1  0      0 2280856  33764 646224    0    0     0    24  723  630  0 25 75  0  0
 3  0      0 2302280  33772 646228    0    0     0    28  660  617  1 21 78  0  0
 1  0      0 2297324  33772 646232    0    0     0     0  714  615  0 19 81  0  0
 1  0      0 2290100  33772 646236    0    0     0     4  618  588  1 18 81  0  0
 1  0      0 2284472  33772 646240    0    0     0     0  679  623  1 19 80  0  0
 1  0      0 2271876  33772 646244    0    0     0    24  764  623  2 24 75  0  0
 1  0      0 2298532  33780 646248    0    0     0    72  680  607  1 17 83  0  0
 1  0      0 2294024  33780 646252    0    0     0     0  690  599  2 19 79  0  0
 2  0      0 2280976  33780 646248    0    0     0     0  812  626  1 17 81  0  0
 1  0      0 2269076  33780 646252    0    0     0     4  642  582  1 14 85  0  0
 4  0      0 2283604  33780 646256    0    0     0    24  732  617  2 21 78  0  0
 1  0      0 2275988  33788 646260    0    0     0    28  748  597  1 15 85  0  0
 1  0      0 2268544  33788 646264    0    0     0     0  667  630  1 15 84  0  0
 3  0      0 2293188  33788 646268    0    0     0     0  714  591  0 22 78  0  0
 3  0      0 2288232  33788 646272    0    0     0     0  644  614  1 16 83  0  0
 1  0      0 2281708  33788 646276    0    0     0    32  855  619  1 25 74  0  0
 1  0      0 2277200  33796 646280    0    0     0    28  763  606  1 17 83  0  0
 1  0      0 2297652  33796 646284    0    0     0     0  855  670  1 24 75  0  0
 1  0      0 2321240  33796 646288    0    0     0     0  659  607  2 25 73  0  0
 2  0      0 2310908  33796 646292    0    0     0     0  719  574  1 20 79  0  0
 1  0      0 2304384  33796 646296    0    0     0    24  770  604  1 17 83  0  0
 3  0      0 2300100  33804 646300    0    0     0    32  827  618  1 19 80  0  0
 1  0      0 2295720  33804 646304    0    0     0     0  715  658  1 14 85  0  0
 1  0      0 2324004  33804 646308    0    0     0     0  661  562  1 11 89  0  0
 1  0      0 2313836  33804 646312    0    0     0     0  846  623  1 19 80  0  0
 1  0      0 2309748  33804 646316    0    0     0    24  689  595  0 15 85  0  0
 1  0      0 2303896  33812 646320    0    0     0    28  700  632  0 11 89  0  0
 1  0      0 2294684  33812 646324    0    0     0     4  718  602  2 15 84  0  0
 2  0      0 2316000  33812 646328    0    0     0     0  695  600  1 11 88  0  0
 1  0      0 2307012  33812 646336    0    0     0     0  637  574  0 14 86  0  0
 3  0      0 2294192  33812 646340    0    0     0    24  737  621  1 21 79  0  0
 1  0      0 2317872  33820 646348    0    0     0    28  842  650  1 30 69  0  0
 1  0      0 2312440  33820 646348    0    0     0     0  721  624  1 20 80  0  0
 2  0      0 2308828  33820 646356    0    0     0     4  710  606  1 21 78  0  0
 1  0      0 2303184  33820 646356    0    0     0     0  749  649  1 15 84  1  0
 1  0      0 2292852  33820 646384    0    0     0    28  824  672  1 19 80  0  0
 1  0      0 2315952  33828 646388    0    0     0    32  722  625  2 19 79  0  0
 2  0      0 2313012  33828 646388    0    0     0     0  634  560  1  9 89  0  0
 1  0      0 2303128  33828 646396    0    0     0     0  799  613  1 22 78  0  0
 1  0      0 2295708  33828 646400    0    0     0     4  671  565  1 12 87  0  0
 1  0      0 2292516  33828 646408    0    0     0    24  723  587  1  7 93  0  0
 1  0      0 2289804  33836 646412    0    0     0    48  680  583  1 10 89  0  0
 2  0      0 2315364  33836 646416    0    0     0     0  640  599  1 14 85  0  0
 4  0      0 2307244  33836 646420    0    0     0     0  699  602  1 20 80  0  0
 1  0      0 2300928  33836 646424    0    0     0     0  749  616  1 16 84  0  0
 1  0      0 2289004  33836 646428    0    0     0     8  644  575  1 12 87  0  0
 1  0      0 2316608  33844 646432    0    0     0    60  708  622  2 12 86  0  0
 1  0      0 2309608  33844 646436    0    0     0     0  716  596  1 22 78  0  0
 1  0      0 2301740  33844 646440    0    0     0     0  662  622  1 22 77  0  0
 2  0      0 2273644  33872 647272    0    0   688     0  848  766 25 22 53  1  0
 1  0      0 2244608  33880 647772    0    0   568     0  816  710 21 27 52  1  0
 4  0      0 2270840  33888 647776    0    0     0    80  866  634  1 25 75  0  0
 2  0      0 2265660  33888 647780    0    0     0     0  780  604  2 19 80  0  0
 1  0      0 2256448  33888 647784    0    0     0     0  828  688  1 21 78  0  0
 4  0      0 2245624  33888 647788    0    0     0   120  748  636  1 18 81  0  0
 1  0      0 2267624  33888 647792    0    0     0     0  773  618  1 21 79  0  0
 1  0      0 2260152  33896 647796    0    0     0    60  701  623  1 17 82  0  0
 1  0      0 2251612  33896 647800    0    0     0     4  708  609  1 18 81  0  0
 3  0      0 2245760  33896 647804    0    0     0     0  811  615  1 23 76  0  0
 2  0      0 2270164  33896 647808    0    0     0     0  806  642  2 24 74  0  0
 1  0      0 2261848  33896 647812    0    0     0     0  710  606  1 22 77  0  0
 1  0      0 2257116  33904 647816    0    0     0    52  757  647  2 22 77  0  0
 1  0      0 2246980  33904 647820    0    0     0     0  730  645  1 13 86  0  0
 1  0      0 2268672  33904 647824    0    0     0     4  693  606  1 18 82  0  0
 1  0      0 2263672  33904 647828    0    0     0     0  657  592  1 13 86  0  0
 1  0      0 2255356  33904 647836    0    0     0     0  756  621  1 17 82  0  0
 1  0      0 2248384  33912 647836    0    0     0    40  744  628  1 17 82  0  0
 4  0      0 2237128  33912 647844    0    0     0     0  770  601  1 24 76  0  0
 1  0      0 2256436  33912 647844    0    0     0     0  713  628  1 20 79  0  0
 1  0      0 2246328  33912 647852    0    0     0     4  691  595  1 20 79  0  0
 3  0      0 2237116  33912 647852    0    0     0     0  745  625  1 23 76  0  0
 2  0      0 2264760  33920 647860    0    0     0    52  748  629  1 17 83  0  0
 1  0      0 2252412  33920 647864    0    0     0     0  670  629  1 17 82  0  0
 1  0      0 2247428  33920 647864    0    0     0     0  600  583  2 13 86  0  0
 2  0      0 2242904  33920 647872    0    0     0     0  743  643  0 17 83  0  0
 1  0      0 2235036  33920 647872    0    0     0     4  548  575  2 14 84  0  0
 1  0      0 2235036  33928 647872    0    0     0    48  175  334  0  0 100  0  0
 1  0      0 2235036  33928 647872    0    0     0    32  405  776  1  1 98  0  0
