procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 2244520  39836 662436    0    0     0     0 11279  514  1 51 48  0  0
 9  0      0 2244520  39836 662452    0    0     0     4 11821  469  1 51 49  0  0
19  0      0 2244520  39836 662452    0    0     0     0 13694  444  0 57 42  0  0
14  0      0 2244520  39836 662452    0    0     0     4 11736  441  0 51 49  0  0
 8  0      0 2244520  39844 662452    0    0     0    20 12187  468  0 51 49  0  0
 8  0      0 2244520  39844 662456    0    0     0     0 11381  441  1 51 49  0  0
 9  0      0 2244520  39844 662456    0    0     0     0 11928  462  0 51 49  0  0
 1  0      0 2260928  39844 662460    0    0     0     8 1132  621  1 18 81  0  0
 3  0      0 2291124  39844 662468    0    0     0     0 1096  965  2 41 57  0  0
 3  0      0 2270840  39852 662480    0    0     0    40 1169  923  1 41 58  0  0
 4  0      0 2283112  39852 662492    0    0     0     0 1153  876  1 38 61  0  0
 3  0      0 2281768  39852 662492    0    0     0     0 10634  460  0 50 50  0  0
 4  0      0 2281768  39852 662492    0    0     0    40 10426  466  1 51 49  0  0
 5  0      0 2281768  39852 662492    0    0     0    32 11035  449  1 51 49  0  0
 5  0      0 2281768  39860 662492    0    0     0    24 10229  457  0 51 49  0  0
 1  0      0 2293756  39860 662492    0    0     0     0 1748  624  0 26 74  0  0
 2  0      0 2269260  39860 662508    0    0     0     0 1151 1004  2 34 64  0  0
 1  0      0 2283004  39860 662512    0    0     0     0 1295  957  1 49 50  0  0
 3  0      0 2268836  39868 662520    0    0     0    16 1240  930  2 35 64  0  0
 1  0      0 2273500  39868 662540    0    0     0     4 1189  965  1 44 55  0  0
 3  0      0 2289664  39868 662544    0    0     0    52 1122  968  2 41 57  0  0
 2  0      0 2280396  39868 662560    0    0     0     0 1248  945  0 43 57  0  0
 2  0      0 2264884  39868 662564    0    0     0     0 1158  889  1 39 60  0  0
 5  0      0 2269944  39876 662564    0    0     0    24 1152  934  2 47 52  0  0
 1  0      0 2286400  39876 662592    0    0     0     0 1158  913  1 41 58  0  0
 3  0      0 2267696  39876 662604    0    0     0    64 1156  906  2 49 49  0  0
 4  0      0 2266124  39876 662616    0    0     0     0 1060  913  2 45 53  0  0
 2  0      0 2284424  39876 662624    0    0     0     0 1175  887  1 45 54  0  0
 1  0      0 2261716  39884 662628    0    0     0    24 1140  937  3 47 50  0  0
 1  0      0 2274488  39884 662644    0    0     0    92 1056  921  2 54 45  0  0
 5  0      0 2272468  39884 662656    0    0     0    56 1079  985  1 41 58  0  0
 2  0      0 2283092  39884 662668    0    0     0     4 1096  920  2 45 53  0  0
 1  0      0 2269540  39884 662676    0    0     0     0 1063  904  1 42 57  0  0
 4  0      0 2254228  39892 662688    0    0     0    24 1068  939  2 39 59  0  0
 4  0      0 2261112  39892 662696    0    0     0     0 1206  956  3 47 51  0  0
 1  0      0 2276956  39892 662696    0    0     0    56 1210  882  1 36 63  0  0
 1  0      0 2281824  39892 662716    0    0     0     0 1021  882  1 37 62  0  0
 2  0      0 2271520  39892 662728    0    0     0     4 1018  934  0 46 54  0  0
 2  0      0 2280448  39900 662728    0    0     0    24  977  893  1 43 56  0  0
 1  0      0 2252168  39900 662748    0    0     0     0 1142  963  2 52 47  0  0
 3  0      0 2263920  39900 662760    0    0     0    52 1196  919  1 49 50  0  0
 1  0      0 2267696  39900 662772    0    0     0     0 1086  885  1 42 57  0  0
 4  0      0 2273684  39900 662772    0    0     0     0 1040  909  1 51 49  0  0
 3  0      0 2253892  39900 662792    0    0     0     4 1294  895  1 45 54  0  0
 2  0      0 2263420  39908 662800    0    0     0    36 1177  963  2 50 48  0  0
 4  0      0 2247936  39908 662804    0    0     0     0 8436  537  0 53 47  0  0
 3  0      0 2247936  39908 662804    0    0     0    52 12100  459  0 51 49  0  0
 5  0      0 2275740  39908 662804    0    0     0     0 8371  642  1 47 52  0  0
 1  0      0 2271520  39908 662820    0    0     0     0 1100  905  0 47 53  0  0
 4  0      0 2260040  39916 662824    0    0     0    32 4003  780  1 46 53  0  0
 4  0      0 2260040  39916 662824    0    0     0     0 10767  448  0 51 49  0  0
 3  0      0 2260040  39916 662824    0    0     0     0 11135  452  1 51 49  0  0
 5  0      0 2260040  39916 662824    0    0     0    24 12099  454  1 51 49  0  0
 6  0      0 2260040  39916 662824    0    0     0     0 11881  444  0 51 49  0  0
 6  0      0 2260040  39916 662824    0    0     0     0 11638  458  0 51 49  0  0
 6  0      0 2260040  39924 662828    0    0     0    32 11586  460  0 51 49  0  0
 7  0      0 2260040  39924 662828    0    0     0     0 12039  459  0 51 49  0  0
 7  0      0 2260040  39924 662828    0    0     0     0 11299  450  0 51 49  0  0
 7  0      0 2260040  39924 662828    0    0     0     0 11657  455  1 50 49  0  0
 7  0      0 2260040  39924 662828    0    0     0     0 11507  443  0 51 49  0  0
 9  0      0 2260040  39932 662844    0    0     0    20 11099  527  1 51 49  0  0
 9  0      0 2260040  39932 662844    0    0     0     4 11531  443  0 51 49  0  0
10  0      0 2260040  39932 662844    0    0     0     0 10876  461  1 51 49  0  0
 1  0      0 2275888  39932 662848    0    0     0     0 5112  663  0 42 58  0  0
 2  0      0 2250588  39948 663612    0    0   672     0  985  939  7 34 58  1  0
 2  0      0 2215364  39968 663656    0    0    16    40 1072  862 26 42 32  1  0
 2  0      0 2219892  39976 664260    0    0   568     0 1216  846 22 34 44  1  0
 1  0      0 2206676  39976 664264    0    0     0     4  979  789  2 38 60  0  0
 3  0      0 2198780  39976 664272    0    0     0    40  928  778  2 30 67  0  0
 1  0      0 2223276  39976 664280    0    0     0     0  869  757  2 25 73  0  0
 5  0      0 2207012  39984 664284    0    0     0    48  980  775  1 28 71  0  0
 1  0      0 2222720  39984 664292    0    0     0     0 1023  771  1 31 69  0  0
 2  0      0 2208132  39984 664300    0    0     0     0  999  764  2 28 70  0  0
 2  0      0 2204968  39984 664304    0    0     0    44 1103  901  1 33 67  0  0
 2  0      0 2268292  39984 664284    0    0     0     0 1189 1062  4 41 55  0  0
 1  0      0 2255416  39992 664292    0    0     0    36 1057  799  2 32 66  0  0
 3  0      0 2273892  39992 664296    0    0     0     0 1103  816  2 43 55  0  0
 5  0      0 2260200  39992 664304    0    0     0     0 1016  741  0 22 78  0  0
 1  0      0 2248032  39992 664312    0    0     0    36  995  814  1 22 78  0  0
 2  0      0 2266536  39992 664320    0    0     0    40 1097  779  1 28 71  0  0
 1  0      0 2250104  40000 664324    0    0     0    24  987  781  1 31 68  0  0
 1  0      0 2271024  40000 664332    0    0     0     0  934  780  1 32 67  0  0
 2  0      0 2259992  40000 664340    0    0     0     0 1006  769  2 22 77  0  0
 1  0      0 2246244  40000 664348    0    0     0    40 1149  815  1 25 75  0  0
 1  0      0 2264768  40000 664356    0    0     0     0 1315  892  2 33 65  0  0
 3  0      0 2239380  40008 664364    0    0     0    28 3755  798  1 45 54  0  0
 3  0      0 2239636  40008 664364    0    0     0     0 11562  439  1 51 49  0  0
 4  0      0 2239636  40008 664364    0    0     0     0 11596  445  0 51 49  0  0
 5  0      0 2239636  40008 664364    0    0     0     0 12385  448  0 51 49  0  0
 5  0      0 2239636  40008 664364    0    0     0     0 12405  445  1 50 49  0  0
 5  0      0 2239892  40016 664364    0    0     0    48 12004  425  0 55 45  0  0
 5  0      0 2240148  40016 664364    0    0     0     4 11197  450  1 51 49  0  0
 1  0      0 2240916  40016 664364    0    0     0     0 10465  553  1 50 49  0  0
 1  0      0 2240916  40016 664344    0    0     0     0  172  299  0  0 100  0  0
