procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2317552  33548 650316    0    0  9969   410 1608   19 21 27 49  2  0
 1  0      0 2298736  33600 656008    0    0     0     0  289  351  0  2 98  0  0
 1  0      0 2298512  33600 656008    0    0     0     0  238  346  0  1 99  0  0
 1  0      0 2296720  33608 656004    0    0     0    36  329  393  0  2 98  0  0
 1  0      0 2296272  33608 656012    0    0     0    12  249  347  1  1 98  0  0
 1  0      0 2296048  33608 656012    0    0     0     0  272  338  0  1 99  0  0
 1  0      0 2294480  33608 656012    0    0     0     0  285  363  0  3 97  0  0
 1  0      0 2294480  33608 656012    0    0     0     0  247  343  0  0 100  0  0
 1  0      0 2293136  33608 656012    0    0     0    52  352  388  0  3 97  0  0
 1  0      0 2292240  33616 656012    0    0     0    44  250  346  0  1 98  0  0
 2  0      0 2289328  33616 656012    0    0     0     8  273  357  0  2 98  0  0
 1  0      0 2287536  33616 656012    0    0     0     0  242  341  0  2 98  0  0
 1  0      0 2286192  33616 656012    0    0     0     0  253  354  0  2 98  0  0
 1  0      0 2285744  33616 656016    0    0     0     0  257  354  0  1 99  0  0
 1  0      0 2283280  33624 656016    0    0     0    16  271  354  1  3 97  0  0
 1  0      0 2282160  33624 656016    0    0     0     8  280  370  0  2 98  0  0
 1  0      0 2282184  33624 656016    0    0     0     4  267  352  0  2 98  0  0
 1  0      0 2282440  33624 656016    0    0     0     0  357  438  1  3 97  0  0
 2  0      0 2282536  33624 656032    0    0     0     0  270  366  0  1 99  0  0
 2  0      0 2282344  33632 656024    0    0     0    28  254  377  0  1 99  0  0
 1  0      0 2312832  33632 656032    0    0     0     4  260  347  0  2 98  0  0
 1  0      0 2311460  33632 656036    0    0     0     0  298  358  0  2 98  0  0
 1  0      0 2310340  33632 656040    0    0     0     8  250  360  0  1 99  0  0
 1  0      0 2306980  33632 656040    0    0     0     4  289  382  0  2 98  0  0
 1  0      0 2306308  33640 656040    0    0     0    48  279  411  1  2 98  0  0
 1  0      0 2305860  33640 656040    0    0     0     0  274  346  0  1 99  0  0
 1  0      0 2303156  33640 656040    0    0     0     8  284  368  1  2 97  0  0
 1  0      0 2303156  33640 656040    0    0     0     0  256  352  0  1 99  0  0
 1  0      0 2301812  33640 656040    0    0     0     4  286  359  0  2 98  0  0
 1  0      0 2300468  33640 656040    0    0     0    20  250  336  1  1 98  0  0
 1  0      0 2300244  33648 656040    0    0     0    28  288  363  0  1 99  0  0
 1  0      0 2299572  33648 656040    0    0     0     4  276  343  0  2 98  0  0
 1  0      0 2297528  33648 656044    0    0     0     0  319  373  1  2 97  0  0
 1  0      0 2295288  33648 656044    0    0     0     0  296  348  0  3 97  0  0
 1  0      0 2293496  33648 656044    0    0     0     4  267  356  0  2 98  0  0
 1  0      0 2292376  33656 656036    0    0     0    28  294  354  1  1 98  0  0
 1  0      0 2290360  33656 656044    0    0     0     8  257  361  1  3 97  0  0
 1  0      0 2289912  33656 656044    0    0     0     0  242  347  0  1 99  0  0
 1  0      0 2289688  33656 656044    0    0     0     0  289  364  0  1 99  0  0
 1  0      0 2289016  33656 656044    0    0     0     0  281  370  0  1 99  0  0
 2  0      0 2286328  33664 656036    0    0     0    44  301  364  0  2 98  0  0
 1  0      0 2312308  33664 656052    0    0     0     0  297  377  1  5 95  0  0
 1  0      0 2310964  33664 656052    0    0     0     8  272  359  0  2 98  0  0
 1  0      0 2308500  33664 656052    0    0     0     0  295  361  0  3 97  0  0
 1  0      0 2307380  33664 656052    0    0     0     0  242  359  0  1 99  0  0
 2  0      0 2304916  33664 656052    0    0     0    12  276  350  1  2 97  0  0
 2  0      0 2304676  33672 656052    0    0     0    32  287  390  0  1 99  0  0
 1  0      0 2303780  33672 656052    0    0     0     4  269  354  0  1 99  0  0
 1  0      0 2301708  33672 656052    0    0     0     0  322  384  0  2 98  0  0
 1  0      0 2300588  33672 656052    0    0     0     0  299  351  0  1 99  0  0
 1  0      0 2298796  33672 656052    0    0     0     0  355  374  1  3 96  0  0
 1  0      0 2298348  33680 656048    0    0     0    32  320  358  0  2 98  0  0
 1  0      0 2298124  33680 656056    0    0     0     4  320  355  0  2 98  0  0
 1  0      0 2295884  33680 656056    0    0     0     8  359  346  0  4 96  0  0
 1  0      0 2295884  33680 656056    0    0     0    48  334  357  0  2 98  0  0
 1  0      0 2294092  33680 656056    0    0     0     0  300  345  0  2 98  0  0
 1  0      0 2293868  33680 656056    0    0     0     4  290  353  0  1 99  0  0
 1  0      0 2292496  33688 656056    0    0     0    28  296  352  0  2 97  1  0
 1  0      0 2291376  33688 656056    0    0     0     8  282  363  0  1 99  0  0
 1  0      0 2291376  33688 656056    0    0     0     0  293  343  1  1 99  0  0
 1  0      0 2291376  33688 656056    0    0     0     0  264  352  1  1 99  0  0
 1  0      0 2290032  33688 656060    0    0     0     0  311  349  0  2 98  0  0
 1  0      0 2289808  33696 656060    0    0     0    28  258  339  0  1 99  0  0
 1  0      0 2289808  33696 656060    0    0     0     0  297  336  0  2 98  0  0
 1  0      0 2289584  33696 656060    0    0     0    12  273  359  1  1 99  0  0
 1  0      0 2288688  33696 656060    0    0     0     0  276  332  0  2 98  0  0
 1  0      0 2287120  33696 656060    0    0     0     0  311  368  0  3 97  0  0
 1  0      0 2287120  33704 656052    0    0     0    28  265  358  1  1 99  0  0
 1  0      0 2285524  33704 656060    0    0     0     0  294  347  0  2 98  0  0
 1  0      0 2285524  33704 656060    0    0     0     4  274  353  0  1 99  0  0
 1  0      0 2285300  33704 656064    0    0     0     4  333  362  0  2 98  0  0
 1  0      0 2283732  33704 656068    0    0     0     0  265  334  0  2 98  0  0
 1  0      0 2282388  33704 656068    0    0     0     0  303  341  1  2 97  0  0
 1  0      0 2280596  33712 656068    0    0     0    36  291  360  0  1 99  0  0
 1  0      0 2310680  33712 656068    0    0     0     8  304  354  1  3 96  0  0
 1  0      0 2308440  33712 656068    0    0     0     0  337  390  0  3 97  0  0
 1  0      0 2307080  33712 656068    0    0     0     8  248  349  1  1 99  0  0
 1  0      0 2307080  33712 656068    0    0     0     0  374  401  0  2 98  0  0
 2  0      0 2306856  33720 656088    0    0     0    36  305  362  1  2 98  0  0
 1  0      0 2306408  33720 656088    0    0     0     0  307  373  0  2 98  0  0
 1  0      0 2303916  33720 656088    0    0     0     4  292  353  0  1 99  0  0
 1  0      0 2303244  33720 656092    0    0     0     0  263  334  0  3 97  0  0
 1  0      0 2303244  33720 656092    0    0     0     4  318  361  0  2 98  0  0
 1  0      0 2303244  33720 656092    0    0     0    20  267  338  0  0 100  0  0
 1  0      0 2302796  33728 656092    0    0     0    16  355  408  1  2 98  0  0
 2  0      0 2301676  33728 656092    0    0     0     8  278  345  1  1 98  0  0
 1  0      0 2299856  33728 656092    0    0     0     0  307  355  0  2 98  0  0
 1  0      0 2299184  33728 656092    0    0     0     0  289  346  0  1 99  0  0
 1  0      0 2298064  33728 656092    0    0     0     4  299  353  1  1 98  0  0
 1  0      0 2297392  33736 656092    0    0     0    44  321  351  0  2 98  0  0
 2  0      0 2294928  33736 656096    0    0     0     8  274  345  0  2 98  0  0
 1  0      0 2294928  33736 656096    0    0     0     0  242  333  0  0 100  0  0
 1  0      0 2294928  33736 656096    0    0     0     0  335  360  0  2 98  0  0
 1  0      0 2293360  33736 656096    0    0     0     0  294  326  0  2 98  0  0
 1  0      0 2292912  33744 656096    0    0     0    32  351  377  1  2 98  0  0
 1  0      0 2290448  33744 656096    0    0     0     0  285  351  0  2 98  0  0
 1  0      0 2290448  33744 656096    0    0     0     4  278  341  1  1 99  0  0
 2  0      0 2290224  33744 656096    0    0     0     0  235  340  0  1 99  0  0
 1  0      0 2290000  33744 656096    0    0     0     0  275  344  0  1 99  0  0
 1  0      0 2290000  33752 656096    0    0     0    32  270  353  0  2 98  0  0
 1  0      0 2289552  33752 656100    0    0     0     4  272  358  1  0 99  0  0
 2  0      0 2286416  33752 656100    0    0     0     8  297  362  0  2 98  0  0
 1  0      0 2282804  33752 656100    0    0     0     0  336  377  1  4 96  0  0
 2  0      0 2282132  33752 656100    0    0     0     0  316  371  0  2 98  0  0
 1  0      0 2281236  33760 656100    0    0     0    28  301  355  0  2 98  0  0
 1  0      0 2310848  33760 656100    0    0     0     0  239  348  1  2 97  0  0
 1  0      0 2310384  33760 656100    0    0     0     4  285  359  0  0 100  0  0
 1  0      0 2310160  33760 656100    0    0     0     4  242  339  0  0 100  0  0
 1  0      0 2308340  33760 656100    0    0     0     0  246  331  0  2 98  0  0
 1  0      0 2306548  33768 656104    0    0     0    28  263  351  1  0 99  0  0
 1  0      0 2302964  33768 656104    0    0     0     0  311  349  1  3 96  0  0
 2  0      0 2302740  33768 656104    0    0     0     0  279  331  0  2 98  0  0
 1  0      0 2302740  33768 656104    0    0     0    12  280  361  0  1 99  0  0
 1  0      0 2302292  33768 656104    0    0     0     0  281  340  0  2 98  0  0
 1  0      0 2300024  33776 656104    0    0     0    32  253  364  1  1 98  0  0
 1  0      0 2297784  33776 656104    0    0     0     0  312  353  0  3 97  0  0
 1  0      0 2296888  33776 656104    0    0     0     0  251  339  0  2 98  0  0
 1  0      0 2296216  33776 656104    0    0     0     4  244  337  1  1 98  0  0
 1  0      0 2295964  33776 656104    0    0     0     4  263  354  0  0 100  0  0
 1  0      0 2293052  33776 656104    0    0     0    16  344  381  0  4 96  0  0
 1  0      0 2292828  33784 656108    0    0     0    16  312  358  0  2 98  0  0
 1  0      0 2292576  33784 656112    0    0     0     0  331  351  1  2 97  0  0
 1  0      0 2291904  33784 656112    0    0     0     0  297  353  1  1 98  0  0
 2  0      0 2290112  33784 656112    0    0     0     8  261  350  0  1 99  0  0
 1  0      0 2289440  33784 656112    0    0     0     8  301  366  0  3 97  0  0
 1  0      0 2289440  33792 656116    0    0     0    60  297  341  0  1 99  0  0
 1  0      0 2287424  33792 656116    0    0     0     0  296  364  0  2 98  0  0
 1  0      0 2286080  33792 656116    0    0     0     0  305  354  0  3 97  0  0
 1  0      0 2283168  33792 656116    0    0     0     4  328  373  1  3 96  0  0
 1  0      0 2283168  33792 656120    0    0     0     0  281  344  0  1 99  0  0
 1  0      0 2280900  33800 656120    0    0     0    20  316  357  1  3 97  0  0
 2  0      0 2299160  33816 656880    0    0   672     0  402  482 11  7 81  1  0
 2  0      0 2265448  33828 656868    0    0    16     0  537  513 37 15 49  0  0
 1  0      0 2263040  33836 657440    0    0   568     0  349  418  1  2 97  1  0
 1  0      0 2263040  33836 657440    0    0     0     8  331  358  0  2 98  0  0
 1  0      0 2260576  33844 657432    0    0     0    52  282  365  1  2 98  0  0
 1  0      0 2260336  33844 657440    0    0     0     4  325  362  0  2 98  0  0
 1  0      0 2259216  33844 657440    0    0     0     0  407  424  1  4 95  0  0
 1  0      0 2258544  33844 657452    0    0     0     0  242  339  0  0 100  0  0
 1  0      0 2257424  33844 657456    0    0     0     8  329  410  1  2 98  0  0
 1  0      0 2255408  33852 657456    0    0     0    52  268  354  0  2 98  0  0
 2  0      0 2255408  33852 657456    0    0     0     0  276  350  0  1 99  0  0
 1  0      0 2255408  33852 657456    0    0     0     4  279  351  1  1 98  0  0
 1  0      0 2255408  33852 657456    0    0     0     0  299  337  0  2 98  0  0
 1  0      0 2255408  33852 657456    0    0     0     4  292  384  0  1 99  0  0
 1  0      0 2253616  33852 657456    0    0     0    12  271  339  0  2 98  0  0
 1  0      0 2252944  33860 657456    0    0     0    16  336  389  0  2 98  0  0
 1  0      0 2252944  33860 657456    0    0     0     0  252  325  0  1 99  0  0
 1  0      0 2252720  33860 657456    0    0     0     4  362  363  1  3 97  0  0
 1  0      0 2251600  33860 657460    0    0     0     0  319  331  0  3 97  0  0
 1  0      0 2251152  33860 657460    0    0     0     8  287  360  0  1 99  0  0
 1  0      0 2250928  33868 657460    0    0     0    28  264  339  1  1 98  1  0
 1  0      0 2248912  33868 657460    0    0     0     0  302  362  0  1 99  0  0
 1  0      0 2247120  33868 657460    0    0     0     0  273  336  0  0 100  0  0
 1  0      0 2246448  33868 657460    0    0     0     4  312  367  0  1 99  0  0
 1  0      0 2246224  33868 657460    0    0     0     4  312  357  0  2 98  0  0
 1  0      0 2244432  33876 657460    0    0     0    28  304  366  1  1 99  0  0
 2  0      0 2244432  33876 657460    0    0     0     0  276  473  1  0 99  0  0
