procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2289764  33788 654368    0    0     0    64 1044 1007  2 40 58  0  0
 2  0      0 2278788  33796 654380    0    0     0    48 6513  672  1 44 55  0  0
 4  0      0 2278536  33796 654384    0    0     0     0 10506  597  1 51 48  0  0
 4  0      0 2278536  33796 654384    0    0     0     0 11500  655  0 51 49  0  0
 4  0      0 2278536  33796 654384    0    0     0     0 10844  666  0 51 49  0  0
 5  0      0 2278536  33796 654388    0    0     0    12 10878  636  0 51 49  0  0
23  0      0 2278536  33804 654396    0    0     0    56 17296  585  0 75 25  0  0
13  0      0 2278536  33804 654404    0    0     0   156 11464  623  1 54 44  0  0
14  0      0 2278536  33804 654404    0    0     0     0 11002  616  1 51 48  0  0
12  0      0 2278536  33804 654404    0    0     0     0 11321  623  2 50 48  0  0
10  0      0 2278536  33804 654404    0    0     0    24 11072  633  1 51 48  0  0
10  0      0 2278536  33804 654404    0    0     0     0 11134  623  1 51 48  0  0
11  0      0 2278536  33812 654404    0    0     0    32 11351  627  1 51 49  0  0
 8  0      0 2278536  33812 654404    0    0     0     0 10909  626  1 50 48  0  0
 9  0      0 2278536  33812 654404    0    0     0     0 11030  631  1 51 49  0  0
 1  0      0 2278848  33812 654412    0    0     0     0 2009 1030  2 44 54  0  0
 4  0      0 2283316  33812 654420    0    0     0     0 1168 1029  1 46 53  0  0
 1  0      0 2268924  33820 654432    0    0     0    36 1069  976  2 39 60  0  0
 1  0      0 2277648  33820 654440    0    0     0     4 1041 1015  1 38 61  0  0
 2  0      0 2275796  33820 654452    0    0     0     0 1207  981  1 45 54  0  0
 5  0      0 2280888  33820 654460    0    0     0    56 1028  980  1 47 52  0  0
 4  0      0 2261764  33828 654464    0    0     0    24  978  973  2 41 57  0  0
 9  0      0 2276904  33828 654484    0    0     0     4 1198 1050  1 44 55  0  0
 6  0      0 2253848  33828 654488    0    0     0     0 1094 1023  1 42 58  0  0
 8  0      0 2266048  33828 654500    0    0     0     4 1063 1006  1 49 49  0  0
 7  0      0 2266428  33828 654516    0    0     0    52 1127  991  1 44 55  0  0
 5  0      0 2270812  33836 654524    0    0     0    24 1084 1015  2 38 60  0  0
 8  0      0 2261180  33836 654532    0    0     0     8 9010  664  1 49 49  0  0
 8  0      0 2261180  33836 654532    0    0     0     0 11450  603  1 50 48  0  0
 9  0      0 2261180  33836 654532    0    0     0     0 10806  598  1 51 48  0  0
 9  0      0 2261180  33836 654532    0    0     0    28 11296  614  1 50 49  0  0
 6  0      0 2261180  33836 654532    0    0     0     0 10694  615  1 50 48  0  0
11  0      0 2260928  33844 654532    0    0     0    40 11075  335  1 79 21  0  0
12  0      0 2260928  33844 654532    0    0     0     0 9597  586  1 51 48  0  0
11  0      0 2260928  33844 654532    0    0     0     0 10733  628  0 52 48  0  0
12  0      0 2260928  33844 654532    0    0     0     0 10264  663  0 52 48  0  0
12  0      0 2260928  33844 654536    0    0     0     4 11130  625  0 51 49  0  0
10  0      0 2260928  33852 654536    0    0     0    64 10444  622  0 51 49  0  0
10  0      0 2260928  33852 654536    0    0     0     0 10949  608  0 51 49  0  0
10  0      0 2260928  33852 654536    0    0     0     0 11074  616  1 51 49  0  0
 8  0      0 2260704  33852 654536    0    0     0   144 10978  655  0 51 49  0  0
 2  0      0 2274792  33852 654540    0    0     0     0  819  893  2 23 75  0  0
 3  0      0 2277856  33860 654548    0    0     0    32 1082 1017  1 43 56  0  0
 1  0      0 2261000  33860 654552    0    0     0     4 1158  989  1 38 61  0  0
 4  0      0 2273792  33860 654568    0    0     0     0 1243  960  1 45 54  0  0
 5  0      0 2271104  33860 654572    0    0     0     0 10615  673  1 52 48  0  0
 6  0      0 2271104  33860 654572    0    0     0    44 10988  655  0 51 49  0  0
 6  0      0 2271104  33868 654572    0    0     0    52 10934  655  0 51 49  0  0
 1  0      0 2276984  33868 654580    0    0     0     4 2668  966  3 38 59  0  0
 2  0      0 2257388  33868 654588    0    0     0     0 1125 1065  2 42 57  0  0
 1  0      0 2270324  33868 654592    0    0     0     0 1097 1016  1 40 59  0  0
 2  0      0 2273288  33868 654608    0    0     0     0 1244 1028  2 39 59  0  0
 3  0      0 2260044  33876 654604    0    0     0    16 7324  745  0 48 52  0  0
 5  0      0 2260044  33876 654612    0    0     0    44 11116  621  0 51 49  0  0
 5  0      0 2260044  33876 654612    0    0     0     4 10628  627  0 51 49  0  0
 5  0      0 2260044  33876 654616    0    0     0     0 10959  617  1 51 49  0  0
 5  0      0 2260044  33876 654616    0    0     0     0 11172  616  0 51 49  0  0
 6  0      0 2260044  33876 654616    0    0     0     0 10785  602  1 51 49  0  0
 6  0      0 2260044  33884 654616    0    0     0    40 11371  617  0 51 49  0  0
 6  0      0 2260044  33884 654616    0    0     0     0 10791  614  0 51 49  0  0
 6  0      0 2260044  33884 654616    0    0     0     8 11415  644  1 51 49  0  0
 7  0      0 2260044  33884 654616    0    0     0     0 11498  607  0 51 49  0  0
 7  0      0 2260044  33884 654616    0    0     0     0 9965  585  0 51 49  0  0
 9  0      0 2259792  33892 654616    0    0     0    20 11028  604  0 51 49  0  0
 8  0      0 2259792  33892 654616    0    0     0     0 11550  592  1 51 49  0  0
 9  0      0 2259792  33892 654616    0    0     0     0 11304  617  0 51 49  0  0
 9  0      0 2259792  33892 654616    0    0     0     4 11033  620  0 51 49  0  0
 9  0      0 2259792  33892 654616    0    0     0     0 10806  604  0 51 49  0  0
11  0      0 2259792  33900 654616    0    0     0    20 11243  627  0 51 49  0  0
12  0      0 2259792  33900 654616    0    0     0     0 10402  606  1 51 49  0  0
11  0      0 2259792  33900 654616    0    0     0     0 11354  596  0 51 49  0  0
11  0      0 2259792  33900 654616    0    0     0   204 11649  624  0 51 49  0  0
10  0      0 2259792  33900 654616    0    0     0     4 11093  605  1 51 49  0  0
11  0      0 2259792  33908 654620    0    0     0    12 11094  617  0 51 49  0  0
11  0      0 2259792  33908 654620    0    0     0     0 11148  620  0 51 49  0  0
10  0      0 2259792  33908 654620    0    0     0     0 10987  607  1 51 48  0  0
16  0      0 2259792  33908 654620    0    0     0     0 11229  581  0 56 44  0  0
13  0      0 2259792  33908 654620    0    0     0     0 10628  608  0 51 49  0  0
 5  0      0 2259792  33916 654620    0    0     0    32 10877  632  1 51 49  0  0
 6  0      0 2259792  33916 654620    0    0     0     0 11492  604  0 51 49  0  0
 6  0      0 2259792  33916 654620    0    0     0     0 10697  622  0 51 49  0  0
 8  0      0 2259792  33916 654620    0    0     0     0 10807  617  0 51 49  0  0
 2  0      0 2275172  33916 654620    0    0     0     0 6201  863  1 45 54  0  0
 7  0      0 2247760  33924 654636    0    0     0    36 1110 1026  0 47 53  0  0
 8  0      0 2259560  33924 654648    0    0     0     4 1002  945  2 43 56  0  0
 3  0      0 2262668  33924 654656    0    0     0     0 1131  969  1 49 50  0  0
 1  0      0 2264828  33924 654660    0    0     0     0 1374 1044  1 44 55  0  0
 2  0      0 2249512  33924 654676    0    0     0    56 1249 1039  1 44 55  0  0
 1  0      0 2264268  33932 654688    0    0     0    24 1162 1032  1 40 59  0  0
 1  0      0 2278356  33932 654696    0    0     0     0 1315 1042  2 35 64  0  0
 1  0      0 2298464  33932 654700    0    0     0     4 1248 1032  1 39 60  0  0
 2  0      0 2277560  33932 654716    0    0     0     0 1278 1047  1 37 62  0  0
 1  0      0 2291168  33932 654720    0    0     0    56 1085  977  1 38 62  0  0
 1  0      0 2302652  33940 654740    0    0     0    24 1128 1016  2 30 69  0  0
 2  0      0 2269924  33940 654748    0    0     0     0 1160 1009  1 43 56  0  0
 1  0      0 2277160  33940 654756    0    0     0     0 1306 1086  1 45 55  0  0
 4  0      0 2295924  33940 654760    0    0     0     4 1305 1060  1 46 54  0  0
 2  0      0 2299812  33940 654780    0    0     0    56 1082 1014  1 36 63  0  0
 2  0      0 2268848  33948 654792    0    0     0    36 1935  956  1 49 50  0  0
 2  0      0 2268848  33948 654792    0    0     0     0 9868  636  0 51 49  0  0
 3  0      0 2268848  33948 654792    0    0     0     0 9865  647  1 51 49  0  0
 4  0      0 2268624  33948 654792    0    0     0     0 10785  651  1 51 48  0  0
 5  0      0 2268624  33948 654792    0    0     0    20 10532  655  0 51 49  0  0
 6  0      0 2268624  33956 654784    0    0     0    28 10999  663  0 51 49  0  0
 6  0      0 2268624  33956 654792    0    0     0     0 8627  629  0 51 49  0  0
 8  0      0 2268624  33956 654796    0    0     0     0 9479  639  0 52 48  0  0
 9  0      0 2264356  33972 655584    0    0   672    84 11121  761  5 54 41  1  0
 4  0      0 2279500  33972 655596    0    0     0     0 10638  701 18 54 28  0  0
 4  0      0 2253420  33992 655636    0    0    16    72 1497 1055 29 50 21  0  0
 2  0      0 2222068  34000 656204    0    0   568     0 1227 1050  1 37 61  1  0
 1  0      0 2227492  34000 656212    0    0     0     0 1170  985  0 47 53  0  0
 4  0      0 2225356  34000 656216    0    0     0     0 1312 1010  1 45 54  0  0
 2  0      0 2229428  34000 656232    0    0     0    56 1129  996  2 42 57  0  0
 2  0      0 2233848  34008 656228    0    0     0    84 1127  997  1 48 51  0  0
 1  0      0 2245248  34008 656252    0    0     0     4 1167 1042  1 45 54  0  0
 1  0      0 2224780  34008 656264    0    0     0     0 1171 1028  1 39 59  0  0
 1  0      0 2237316  34008 656276    0    0     0     0 1197 1094  1 43 56  0  0
 4  0      0 2298536  34008 656276    0    0     0     0 1110 1328  3 42 56  0  0
 3  0      0 2276724  34016 656280    0    0     0    92 1243 1062  2 48 51  0  0
 1  0      0 2277628  34016 656296    0    0     0     0 1063 1014  2 43 55  0  0
 2  0      0 2269784  34016 656308    0    0     0     4 1042 1025  1 50 49  0  0
 3  0      0 2278544  34016 656292    0    0     0     0 1076 1105  1 46 53  0  0
 2  0      0 2314140  34016 656300    0    0     0     0 1255 1293  2 50 48  0  0
 2  0      0 2293000  34024 656300    0    0     0    92 1146 1019  2 45 53  0  0
 1  0      0 2310516  34024 656320    0    0     0     0 1063  963  2 41 56  0  0
 3  0      0 2314716  34024 656328    0    0     0     0 1161  958  3 46 52  0  0
 2  0      0 2285964  34024 656332    0    0     0     4 1075 1011  2 39 59  0  0
 1  0      0 2288316  34024 656352    0    0     0     0 1073  987  1 44 55  0  0
 3  0      0 2297896  34032 656352    0    0     0    76 1192  972  1 38 61  0  0
 1  0      0 2285044  34032 656368    0    0     0    20 1210 1053  2 44 55  0  0
 2  0      0 2293968  34032 656380    0    0     0     0 1051  990  2 39 59  0  0
 3  0      0 2299824  34032 656392    0    0     0     0 1120 1010  1 44 55  0  0
 2  0      0 2279808  34032 656400    0    0     0     4 1097 1045  2 41 57  0  0
 2  0      0 2292992  34040 656404    0    0     0    84 1216 1034  2 43 55  0  0
 1  0      0 2296616  34040 656420    0    0     0     0 1049  976  1 40 59  0  0
 3  0      0 2305024  34040 656436    0    0     0     0 1185  962  1 44 55  0  0
 1  0      0 2277640  34040 656444    0    0     0     0 1206  995  2 42 56  0  0
 2  0      0 2277412  34040 656448    0    0     0   140 1221 1032  1 50 49  0  0
 4  0      0 2302552  34048 656464    0    0     0   100 1123  938  2 48 50  0  0
 2  0      0 2277828  34048 656476    0    0     0    28 1086  923  1 40 59  0  0
 3  0      0 2292236  34048 656484    0    0     0     0  924  863  2 36 63  0  0
 1  0      0 2292236  34048 656484    0    0     0     0  155  368  0  0 100  0  0
