procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2315428  33816 646264    0    0     0    28  409  495  0  3 97  0  0
 1  0      0 2315428  33816 646264    0    0     0     4  350  461  0  2 98  0  0
 2  0      0 2313860  33816 646264    0    0     0     0  401  486  1  3 96  0  0
 1  0      0 2313860  33816 646264    0    0     0     0  356  461  0  1 99  0  0
 1  0      0 2313860  33816 646264    0    0     0     4  386  483  1  1 98  0  0
 1  0      0 2313860  33824 646268    0    0     0    16  422  498  1  2 97  0  0
 1  0      0 2313860  33824 646268    0    0     0     8  372  485  0  2 98  0  0
 1  0      0 2313860  33824 646268    0    0     0     0  396  471  0  2 98  0  0
 1  0      0 2313860  33824 646268    0    0     0     0  328  475  0  1 99  0  0
 1  0      0 2313860  33824 646268    0    0     0     0  379  467  1  2 98  0  0
 1  0      0 2313860  33832 646268    0    0     0    36  378  497  0  2 98  0  0
 1  0      0 2313860  33832 646268    0    0     0     0  418  483  1  3 96  0  0
 1  0      0 2313860  33832 646268    0    0     0     4  401  479  0  2 98  0  0
 1  0      0 2313860  33832 646268    0    0     0     0  368  454  1  3 97  0  0
 1  0      0 2313636  33832 646268    0    0     0     0  379  481  0  1 99  0  0
 1  0      0 2313636  33832 646268    0    0     0     0  364  464  0  2 98  0  0
 1  0      0 2313636  33840 646272    0    0     0    20  377  502  1  1 99  0  0
 1  0      0 2313636  33840 646272    0    0     0     8  400  474  0  4 96  0  0
 1  0      0 2312292  33840 646272    0    0     0     0  443  499  0  4 96  0  0
 1  0      0 2312292  33840 646272    0    0     0     0  337  453  0  1 99  0  0
 1  0      0 2312292  33840 646272    0    0     0     0  429  495  0  2 98  0  0
 1  0      0 2311620  33848 646264    0    0     0    28  355  474  0  3 97  0  0
 1  0      0 2311620  33848 646276    0    0     0     8  361  483  0  1 99  0  0
 1  0      0 2311620  33848 646276    0    0     0     4  374  464  0  2 98  0  0
 1  0      0 2311620  33848 646276    0    0     0     0  383  470  1  2 98  0  0
 1  0      0 2311620  33848 646276    0    0     0     0  355  472  0  2 98  0  0
 1  0      0 2311620  33848 646284    0    0     0     0  320  464  1  1 98  0  0
 1  0      0 2311620  33856 646300    0    0     0    24  434  558  0  2 97  1  0
 1  0      0 2311620  33856 646300    0    0     0    12  417  495  0  3 97  0  0
 2  0      0 2311620  33856 646300    0    0     0     0  344  458  0  1 99  0  0
 1  0      0 2311620  33856 646300    0    0     0     0  372  481  0  1 99  0  0
 1  0      0 2311620  33856 646300    0    0     0     8  400  477  1  3 97  0  0
 2  0      0 2297732  33880 646960    0    0   672    28  556  638 13 10 77  0  0
 1  0      0 2261948  33900 647624    0    0   584     0  645  683 31 14 54  1  0
 1  0      0 2261948  33900 647624    0    0     0     8  332  468  0  1 99  0  0
 2  0      0 2261948  33900 647628    0    0     0     0  331  486  0  1 99  0  0
 2  0      0 2261948  33900 647628    0    0     0     0  423  494  1  2 98  0  0
 1  0      0 2261948  33908 647620    0    0     0    40  330  472  0  1 99  0  0
 1  0      0 2261948  33908 647628    0    0     0     0  388  494  1  1 98  0  0
 2  0      0 2261696  33908 647628    0    0     0     8  381  504  0  2 98  0  0
 2  0      0 2261696  33908 647600    0    0     0     4  427  503  0  2 98  0  0
 1  0      0 2261696  33908 647600    0    0     0     0  387  480  1  2 97  0  0
 1  0      0 2261696  33908 647600    0    0     0     0  361  471  0  2 98  0  0
 1  0      0 2261696  33916 647600    0    0     0    28  312  468  1  1 99  0  0
