procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2291960  39652 656444    0    0 10616   442 1863   17 25 33 39  2  0
 2  0      0 2291960  39652 656488    0    0    32     4  424  909  2  1 96  1  0
 1  0      0 2287652  39664 656528    0    0    20    72  903 2545  6  7 87  0  0
 1  0      0 2287148  39664 656696    0    0   128     0  238  339  1  1 99  0  0
 2  0      0 2284208  39664 658796    0    0  2100     0  422  405  1  4 95  0  0
 4  0      0 2279560  39664 662288    0    0  3468     0 1556  804  2 32 66  1  0
 2  0      0 2279560  39664 662296    0    0     0    12 1623  820  1 32 67  0  0
 3  0      0 2279096  39664 662304    0    0     0     4 1486  814  1 30 70  0  0
 1  0      0 2270556  39672 662308    0    0     0  3908 1186  926  1 37 63  0  0
 2  0      0 2267196  39672 662320    0    0     0     0 1239  838  1 33 66  0  0
 2  0      0 2267196  39672 662328    0    0     0    96 1558  765  0 29 71  0  0
 2  0      0 2266524  39672 662336    0    0     0     0 1495  749  1 30 69  0  0
 2  0      0 2266300  39672 662336    0    0     0     0 1314  683  1 31 68  0  0
 2  0      0 2260868  39680 662348    0    0     0  1048 1147  828  1 45 54  1  0
 3  0      0 2252972  39680 662352    0    0     0     0 1091  778  1 41 58  0  0
 4  0      0 2276048  39680 662360    0    0     0    40 2369  710  1 56 43  0  0
 4  0      0 2276048  39680 662360    0    0     0     0 5999  536  0 52 48  0  0
 5  0      0 2275796  39680 662360    0    0     0     0 7134  559  1 52 47  0  0
 6  0      0 2275796  39688 662344    0    0     0   300 7948  547  1 51 48  0  0
 7  0      0 2275796  39688 662352    0    0     0     4 8970  532  0 52 48  0  0
 5  0      0 2275348  39688 662352    0    0     0     8 7883  547  0 52 48  0  0
 2  0      0 2272632  39688 662352    0    0     0     0 7359  587  1 53 47  0  0
 5  0      0 2254852  39688 662364    0    0     0     4 1096  865  2 35 63  0  0
 1  0      0 2261392  39688 662372    0    0     0     0 1039  807  1 51 48  0  0
 2  0      0 2270072  39696 662380    0    0     0    36 1090  864  2 47 51  0  0
 2  0      0 2278320  39696 662380    0    0     0    40  998  840  2 44 54  0  0
 2  0      0 2256064  39696 662396    0    0     0     0  984  888  2 56 42  0  0
 4  0      0 2257772  39696 662404    0    0     0     0 1103  866  2 56 42  0  0
 2  0      0 2254432  39696 662416    0    0     0     0  904  847  1 53 46  0  0
 2  0      0 2264116  39704 662424    0    0     0    24 1067  894  2 48 50  0  0
 4  0      0 2249780  39704 662428    0    0     0    52 4144  688  1 52 47  0  0
 4  0      0 2249780  39704 662432    0    0     0     4 9640  547  0 51 49  0  0
 4  0      0 2249780  39704 662432    0    0     0     0 10013  543  1 51 48  0  0
 5  0      0 2249780  39704 662432    0    0     0     0 9619  535  0 51 49  0  0
 6  0      0 2249780  39712 662424    0    0     0   200 7684  547  1 51 48  0  0
 7  0      0 2249528  39712 662436    0    0     0     0 8247  488  1 58 41  0  0
 7  0      0 2249528  39712 662436    0    0     0     0 8685  530  1 51 48  0  0
 7  0      0 2249528  39712 662436    0    0     0     4 8085  538  3 51 47  0  0
 8  0      0 2249528  39712 662436    0    0     0     0 7467  519  2 51 48  0  0
 8  0      0 2249528  39712 662436    0    0     0     0 8247  510  2 51 47  0  0
 8  0      0 2249528  39720 662436    0    0     0    28 9345  514  2 51 48  0  0
 2  0      0 2246204  39720 662436    0    0     0     0 2636  872  1 44 55  0  0
 2  0      0 2258296  39720 662448    0    0     0     0 1112  937  1 49 50  0  0
 4  0      0 2255356  39720 662456    0    0     0     4 7253  609  1 50 49  0  0
 3  0      0 2255356  39720 662456    0    0     0     0 9749  531  2 51 47  0  0
 3  0      0 2255356  39728 662456    0    0     0    16 9825  533  1 51 48  0  0
 3  0      0 2255356  39728 662456    0    0     0    24 9334  554  1 51 48  0  0
 5  0      0 2255356  39728 662456    0    0     0     0 10111  538  1 51 48  0  0
17  0      0 2255356  39728 662460    0    0     0     0 17641  136  0 95  5  0  0
 9  0      0 2255356  39736 662452    0    0     0   228 8485  569  3 51 47  0  0
 7  0      0 2255356  39736 662460    0    0     0     0 9747  536  2 51 47  0  0
12  0      0 2255356  39736 662460    0    0     0     0 9488  510  1 51 48  0  0
 6  0      0 2261820  39736 662464    0    0     0     4 3481  814  1 41 57  0  0
 6  0      0 2245160  39736 662476    0    0     0     0 1124  897  2 41 57  0  0
 9  0      0 2262860  39744 662476    0    0     0    20 1063  917  2 37 62  0  0
 1  0      0 2269976  39744 662496    0    0     0     4 1092  954  0 42 58  0  0
 1  0      0 2248192  39744 662504    0    0     0     0 1240  944  1 45 54  0  0
 1  0      0 2269516  39744 662516    0    0     0    56 1260  924  2 39 59  0  0
 1  0      0 2257060  39744 662524    0    0     0     0 1079  897  1 34 65  0  0
 2  0      0 2242836  39752 662524    0    0     0    24 1081  971  2 37 62  0  0
 1  0      0 2254296  39752 662544    0    0     0     0 1049  870  1 30 69  0  0
 3  0      0 2239428  39752 662556    0    0     0     4 1132  932  1 38 61  0  0
 3  0      0 2254132  39752 662564    0    0     0    52 1179  911  1 42 57  0  0
 1  0      0 2238340  39752 662576    0    0     0     0 1313  933  2 31 68  0  0
 3  0      0 2245916  39760 662576    0    0     0    48 1145  995  1 39 60  0  0
 1  0      0 2263832  39760 662596    0    0     0     0 1130  915  1 36 63  1  0
 1  0      0 2243392  39760 662600    0    0     0     0 1157  910  1 38 61  0  0
 4  0      0 2237520  39760 662616    0    0     0    60 1050  944  1 36 63  0  0
 2  0      0 2238664  39760 662628    0    0     0     0 1066  899  1 42 57  0  0
 1  0      0 2258984  39768 662628    0    0     0    36 1031  893  2 39 59  0  0
 1  0      0 2244568  39768 662648    0    0     0     0 1211  959  1 36 63  0  0
 2  0      0 2252140  39768 662660    0    0     0     0 1215  892  1 35 64  0  0
 1  0      0 2240408  39768 662664    0    0     0    60 1288  884  1 37 63  0  0
 2  0      0 2258332  39768 662680    0    0     0     4 1214  923  2 37 61  0  0
 1  0      0 2239880  39776 662684    0    0     0    24 1294  975  1 38 61  0  0
 1  0      0 2254264  39776 662704    0    0     0     0 1222  903  2 39 59  0  0
 4  0      0 2229516  39776 662712    0    0     0     0  938  797  1 33 66  0  0
 2  0      0 2238540  39776 662716    0    0     0    56 1102  879  2 36 63  0  0
 5  0      0 2225596  39776 662728    0    0     0     0 6840  637  1 47 52  0  0
 2  0      0 2252916  39784 662724    0    0     0    44 8780  651  1 43 57  0  0
 1  0      0 2227744  39784 662740    0    0     0    48 1208  909  2 33 65  0  0
 2  0      0 2242664  39784 662748    0    0     0     0 3847  841  1 45 54  0  0
 4  0      0 2242664  39784 662748    0    0     0     0 12240  544  1 51 48  0  0
 4  0      0 2240424  39784 662748    0    0     0    28 11673  558  1 51 48  0  0
 4  0      0 2238856  39784 662748    0    0     0     0 12296  527  2 51 48  0  0
 5  0      0 2238856  39792 662752    0    0     0    48 11583  537  1 51 49  0  0
 6  0      0 2238856  39792 662752    0    0     0     0 11975  523  1 51 49  0  0
 6  0      0 2238856  39792 662752    0    0     0     0 12225  529  1 51 48  0  0
 7  0      0 2238856  39792 662752    0    0     0     4 12277  528  1 50 48  0  0
 8  0      0 2238856  39792 662752    0    0     0     0 11980  528  1 51 49  0  0
 9  0      0 2238856  39800 662752    0    0     0    12 12383  527  2 51 48  0  0
 9  0      0 2238856  39800 662752    0    0     0     4 12274  539  2 51 48  0  0
 9  0      0 2238856  39800 662752    0    0     0     0 12217  521  1 51 49  0  0
10  0      0 2238856  39800 662752    0    0     0     0 12482  526  1 51 48  0  0
10  0      0 2238856  39800 662752    0    0     0     0 11752  530  1 51 48  0  0
10  0      0 2238856  39808 662752    0    0     0    12 12536  533  1 51 48  0  0
 9  0      0 2238856  39808 662752    0    0     0   132 11927  534  1 51 48  0  0
 9  0      0 2238856  39808 662752    0    0     0     4 12354  520  1 51 48  0  0
10  0      0 2238856  39808 662756    0    0     0     0 12905  526  1 51 49  0  0
10  0      0 2238856  39808 662756    0    0     0     0 12190  525  0 51 49  0  0
10  0      0 2238856  39816 662756    0    0     0    12 12192  538  1 51 49  0  0
10  0      0 2238856  39816 662756    0    0     0     0 11700  521  1 51 48  0  0
11  0      0 2238856  39816 662756    0    0     0     8 12406  529  1 51 48  0  0
11  0      0 2238856  39816 662756    0    0     0     0 12501  534  1 51 48  0  0
12  0      0 2238856  39816 662756    0    0     0     0 12133  529  1 51 48  0  0
12  0      0 2238856  39824 662756    0    0     0    36 11961  531  1 50 49  0  0
13  0      0 2238856  39824 662756    0    0     0     0 11955  536  1 51 48  0  0
12  0      0 2238856  39824 662756    0    0     0     0 12566  529  1 51 49  0  0
 1  0      0 2224700  39824 662760    0    0     0     4 2495  730  1 29 70  0  0
 4  0      0 2245192  39832 662756    0    0     0    16  981  817  1 39 60  0  0
 1  0      0 2255064  39832 662780    0    0     0     0 1214  905  2 35 63  0  0
 1  0      0 2238180  39832 662788    0    0     0     4 1153  920  1 40 59  0  0
 3  0      0 2250240  39832 662800    0    0     0     0 1091  855  1 38 61  0  0
 1  0      0 2231592  39832 662808    0    0     0    52 1196  926  1 41 58  0  0
 4  0      0 2223472  39832 662816    0    0     0     4 10417  468  0 68 32  0  0
 4  0      0 2223472  39840 662816    0    0     0    60 12036  546  1 51 49  0  0
 5  0      0 2223472  39840 662816    0    0     0     0 12522  517  0 51 49  0  0
 6  0      0 2221456  39840 662816    0    0     0     0 12697  533  1 51 48  0  0
 3  0      0 2250696  39840 662816    0    0     0    12 10800  610  0 49 51  0  0
 4  0      0 2226172  39840 662820    0    0     0     0 1108  893  2 50 48  0  0
 3  0      0 2265924  39848 662836    0    0     0    32 1107  909  2 42 57  0  0
 4  0      0 2273776  39848 662844    0    0     0     0 1054  881  2 39 59  0  0
 1  0      0 2260028  39848 662856    0    0     0     0 1081  898  2 49 49  0  0
