procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 2268652  39964 661772    0    0     0     0 9251  593  1 52 48  0  0
 4  0      0 2268652  39972 661772    0    0     0    36 9819  485  0 51 49  0  0
 3  0      0 2268652  39972 661772    0    0     0     0 10273  496  0 51 49  0  0
 3  0      0 2268652  39972 661772    0    0     0   132 9675  492  1 51 49  0  0
 4  0      0 2268652  39972 661772    0    0     0    12 8961  494  0 51 49  0  0
 3  0      0 2268652  39972 661772    0    0     0     0 9490  507  1 51 49  0  0
 3  0      0 2268652  39980 661764    0    0     0    24 9595  502  0 51 49  0  0
 3  0      0 2268652  39980 661772    0    0     0     0 10323  331  0 67 33  0  0
 3  0      0 2268652  39980 661772    0    0     0     0 9571  497  0 51 49  0  0
 4  0      0 2268652  39980 661772    0    0     0     4 10480  494  0 51 49  0  0
 1  0      0 2258320  39980 661776    0    0     0     0 7024  587  1 42 58  0  0
 3  0      0 2249804  39988 661784    0    0     0    32 1183 1089  2 50 48  0  0
 1  0      0 2262884  39988 661812    0    0     0     0 1302 1213  2 59 39  0  0
 1  0      0 2278316  39988 661832    0    0     0     0 1449 1276  1 60 39  0  0
 4  0      0 2265708  39988 661848    0    0     0     0 6563  707  1 55 45  0  0
 4  0      0 2265708  39988 661848    0    0     0    80 10023  549  1 51 49  0  0
 4  0      0 2265708  39996 661840    0    0     0    24 8602  529  0 51 49  0  0
 5  0      0 2265708  39996 661848    0    0     0     0 9476  523  0 51 49  0  0
 5  0      0 2265708  39996 661848    0    0     0     0 9050  525  0 51 49  0  0
 6  0      0 2265708  39996 661848    0    0     0     0 9803  529  0 51 49  0  0
 6  0      0 2265708  39996 661848    0    0     0     0 9876  530  1 51 49  0  0
 6  0      0 2251864  40012 662732    0    0   672    20 10542  700 18 53 28  1  0
 7  0      0 2251864  40020 662724    0    0     0    36 10154  536  0 51 49  0  0
 6  0      0 2251864  40020 662724    0    0     0     0 9196  529  0 51 49  0  0
 6  0      0 2251864  40020 662724    0    0     0     0 10734  525  1 51 49  0  0
 7  0      0 2226160  40032 662816    0    0    16     0 10416  598 20 60 21  0  0
 6  0      0 2219356  40040 663308    0    0   568     4 9375  597  4 54 42  1  0
 6  0      0 2219356  40048 663300    0    0     0    64 9548  543  0 51 49  0  0
 5  0      0 2229904  40048 663300    0    0     0     0 9999  670  0 51 49  0  0
 5  0      0 2229540  40048 663300    0    0     0     0 9998  660  2 51 47  0  0
 5  0      0 2229540  40048 663300    0    0     0     0 9354  531  0 51 49  0  0
 5  0      0 2229540  40048 663300    0    0     0     0 8971  529  1 50 49  0  0
 2  0      0 2227876  40056 663340    0    0     0    28 8882  600  0 48 52  0  0
 1  0      0 2262276  40056 663344    0    0     0     4 1044  880  1 44 55  0  0
 1  0      0 2260240  40056 663276    0    0     0    20 1442 1179  2 54 44  0  0
 3  0      0 2280816  40056 663288    0    0     0     0 1504 1238  2 53 46  0  0
 3  0      0 2294184  40056 663300    0    0     0     0 1341 1070  2 54 44  0  0
 1  0      0 2289300  40064 663312    0    0     0    68 1357 1093  1 56 43  0  0
 1  0      0 2289600  40064 663332    0    0     0     0 1265 1136  1 53 46  0  0
 5  0      0 2292600  40064 663344    0    0     0    84 1317 1065  1 55 44  0  0
 2  0      0 2288372  40064 663356    0    0     0     4 5588  770  1 53 46  0  0
 4  0      0 2288372  40064 663356    0    0     0     0 9871  521  0 51 49  0  0
 4  0      0 2288372  40072 663348    0    0     0    48 10072  522  0 51 49  0  0
 3  0      0 2288372  40072 663348    0    0     0     0 9258  522  0 51 49  0  0
 3  0      0 2288372  40072 663348    0    0     0    16 9535  518  0 51 49  0  0
 6  0      0 2288372  40072 663348    0    0     0     4 9328  479  0 57 43  0  0
 6  0      0 2288372  40072 663348    0    0     0     0 9837  522  0 51 49  0  0
 6  0      0 2288372  40080 663356    0    0     0    60 9626  538  0 51 49  0  0
 6  0      0 2288372  40080 663356    0    0     0     0 9458  516  0 51 49  0  0
 5  0      0 2288372  40080 663356    0    0     0     0 9233  536  1 51 49  0  0
 2  0      0 2291444  40080 663356    0    0     0     0 2851  980  2 53 46  0  0
 3  0      0 2281448  40080 663380    0    0     0   124 1349 1112  3 54 43  0  0
 2  0      0 2280648  40088 663396    0    0     0    16 1381 1283  1 66 33  0  0
 4  0      0 2277868  40088 663416    0    0     0     0 1367 1298  1 60 39  0  0
 2  0      0 2287320  40088 663436    0    0     0     0 1291 1179  2 60 38  0  0
 4  0      0 2291528  40088 663456    0    0     0   100 1456 1283  1 63 36  0  0
 4  0      0 2292148  40088 663480    0    0     0     0 1346 1299  3 60 38  0  0
 2  0      0 2293844  40100 663504    0    0     0    52 1242 1263  3 56 41  0  0
 6  0      0 2282076  40100 663520    0    0     0     0 1366 1203  1 66 33  0  0
 2  0      0 2284956  40100 663544    0    0     0     0 1435 1308  0 59 41  0  0
 3  0      0 2284924  40100 663564    0    0     0   112 1524 1248  1 62 37  0  0
 6  0      0 2289384  40100 663580    0    0     0     0 1366 1283  2 65 33  0  0
 2  0      0 2279232  40108 663608    0    0     0    24 4603  986  1 56 43  0  0
 3  0      0 2279232  40108 663608    0    0     0     4 9872  513  0 51 49  0  0
 4  0      0 2279232  40108 663608    0    0     0     0 11185  517  1 50 49  0  0
 4  0      0 2279232  40108 663608    0    0     0    48 10309  531  0 51 49  0  0
 4  0      0 2279232  40108 663608    0    0     0     0 9489  520  0 51 49  0  0
16  0      0 2279232  40116 663608    0    0     0    72 23912  359  0 87 13  0  0
