procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2305416  33772 655760    0    0  8670   449 1550   18 19 23 56  2  0
 1  0      0 2305416  33772 655856    0    0    32    48  781 1702  2  1 97  0  0
 1  0      0 2305416  33772 655856    0    0     0     0  304  576  1  1 98  0  0
 1  0      0 2305416  33772 655868    0    0     0  7716  320  464  0  1 99  0  0
 2  0      0 2299480  33792 661352    0    0  5572   120 1073  762  1 14 85  1  0
 1  0      0 2299004  33792 661464    0    0     0     0 1841  923  1 28 71  0  0
 2  0      0 2298556  33792 661476    0    0     0     0 1798  980  1 26 73  0  0
 2  0      0 2298304  33792 661484    0    0     0     0 1831  940  1 28 72  0  0
 1  0      0 2298304  33792 661496    0    0     0    20 1754  934  0 28 72  0  0
 1  0      0 2297408  33800 661504    0    0     0   128 1865  955  1 30 69  0  0
 2  0      0 2297408  33800 661512    0    0     0     0 1927 1028  1 25 75  0  0
 2  0      0 2297408  33800 661524    0    0     0     0 1752  879  1 30 69  0  0
 2  0      0 2297408  33800 661532    0    0     0     0 1982  962  1 30 69  0  0
 1  0      0 2297408  33800 661540    0    0     0     0 1848  966  0 31 69  0  0
 4  0      0 2291808  33808 661560    0    0     0    80 1831 1080  1 37 62  0  0
 2  0      0 2276548  33808 661568    0    0     0     4 1438 1069  1 39 61  0  0
 1  0      0 2285604  33808 661584    0    0     0     0 1393 1084  2 48 50  0  0
 2  0      0 2269420  33808 661596    0    0     0     0 1339 1137  3 46 52  0  0
 5  0      0 2281000  33808 661600    0    0     0     0 1981  881  2 56 42  0  0
 5  0      0 2281000  33816 661596    0    0     0    28 7917  642  2 51 47  0  0
 5  0      0 2281000  33816 661604    0    0     0    48 10128  667  2 51 48  0  0
 6  0      0 2281000  33816 661604    0    0     0     4 11538  643  1 51 49  0  0
 7  0      0 2281000  33816 661604    0    0     0     0 12036  657  1 51 48  0  0
 5  0      0 2281000  33816 661604    0    0     0     0 12061  654  1 51 49  0  0
 6  0      0 2281000  33816 661616    0    0     0     0 11623  713  2 50 48  0  0
 7  0      0 2281000  33824 661616    0    0     0    96 11820  674  2 51 48  0  0
10  0      0 2281000  33824 661616    0    0     0     0 12035  677  0 51 48  0  0
 9  0      0 2281000  33824 661616    0    0     0     4 11717  661  2 50 48  0  0
12  0      0 2281000  33824 661616    0    0     0     0 11858  648  1 51 48  0  0
 6  0      0 2281000  33824 661616    0    0     0     0 12242  664  1 51 48  0  0
 1  0      0 2271076  33832 661624    0    0     0    28 1896 1153  2 45 53  0  0
 3  0      0 2275464  33832 661636    0    0     0    52 1286 1064  1 42 58  0  0
 1  0      0 2288740  33832 661644    0    0     0     0 1285 1117  1 50 49  0  0
 3  0      0 2265148  33832 661660    0    0     0     4 1261 1132  2 41 57  0  0
 2  0      0 2277696  33840 661664    0    0     0    20 1283 1127  2 41 57  0  0
 1  0      0 2263080  33840 661688    0    0     0   176 1345 1113  1 42 57  0  0
 1  0      0 2265512  33840 661700    0    0     0     0 1282 1112  1 39 60  0  0
 1  0      0 2277800  33840 661712    0    0     0     0 1295 1062  2 39 59  0  0
 2  0      0 2285568  33840 661724    0    0     0     0 1329 1148  0 45 55  0  0
 1  0      0 2278804  33848 661728    0    0     0    32 1212 1141  1 35 64  0  0
 3  0      0 2259456  33848 661752    0    0     0    68 1298 1123  1 47 52  0  0
 1  0      0 2271568  33848 661760    0    0     0     0 1328 1127  1 48 51  0  0
 2  0      0 2284984  33848 661772    0    0     0     0 1413 1111  2 36 62  0  0
 2  0      0 2284840  33848 661788    0    0     0     0 1316 1102  2 53 45  0  0
 1  0      0 2268852  33856 661792    0    0     0    28 1380 1107  1 38 61  0  0
 4  0      0 2282292  33856 661808    0    0     0    68 1385 1107  2 35 63  0  0
 4  0      0 2270532  33856 661824    0    0     0     0 1371 1114  2 40 58  0  0
 1  0      0 2281500  33856 661832    0    0     0     0 1963 1037  1 41 59  0  0
 2  0      0 2254064  33856 661852    0    0     0     0 1221 1082  1 41 58  0  0
 4  0      0 2281712  33856 661856    0    0     0     0 8067  757  0 49 51  0  0
 5  0      0 2281712  33864 661860    0    0     0    96 12457  660  1 51 48  0  0
 6  0      0 2281712  33864 661860    0    0     0     8 12209  651  1 51 48  0  0
 4  0      0 2281712  33864 661860    0    0     0    64 12700  642  1 51 48  0  0
 4  0      0 2281488  33864 661860    0    0     0     0 12254  633  1 51 48  0  0
 1  0      0 2256796  33872 661856    0    0     0    44 7788  710  1 57 42  0  0
 3  0      0 2254792  33872 661876    0    0     0     0 1224 1021  2 39 59  0  0
 2  0      0 2262832  33872 661892    0    0     0     0 1431 1109  1 46 53  0  0
 4  0      0 2264928  33872 661904    0    0     0     4 1325 1062  1 45 54  0  0
 3  0      0 2278440  33872 661916    0    0     0    56 1427 1121  1 40 59  0  0
 3  0      0 2259540  33872 661928    0    0     0     0 1376 1057  1 44 55  0  0
 2  0      0 2254596  33880 661940    0    0     0    28 1207 1069  2 49 50  0  0
 2  0      0 2259944  33880 661952    0    0     0     0 1109 1013  1 52 47  0  0
 1  0      0 2264304  33880 661964    0    0     0     0 1240 1071  1 49 50  0  0
 3  0      0 2268120  33880 661976    0    0     0    68 1293 1063  2 49 49  0  0
14  0      0 2251016  33888 661980    0    0     0    28 20892  730  0 81 18  0  0
 9  0      0 2251016  33888 661980    0    0     0     0 12473  724  2 51 48  0  0
 8  0      0 2251016  33888 662008    0    0     0     0 12495  648  1 51 49  0  0
 5  0      0 2251016  33888 662008    0    0     0    20 12300  649  1 51 49  0  0
 5  0      0 2251016  33888 662008    0    0     0     0 11612  662  1 51 49  0  0
 7  0      0 2251016  33888 662008    0    0     0     0 11885  655  1 51 48  0  0
18  0      0 2251016  33896 662012    0    0     0   152 15909  604  1 65 34  0  0
12  0      0 2251016  33896 662028    0    0     0     0 11911  678  1 51 48  0  0
13  0      0 2251016  33896 662028    0    0     0     4 12816  639  1 51 49  0  0
14  0      0 2251016  33896 662028    0    0     0     0 12538  649  1 51 49  0  0
 7  0      0 2263768  33904 662020    0    0     0    32 8343  868  1 51 49  0  0
 8  0      0 2262312  33904 662036    0    0     0     0 1176 1113  1 51 48  0  0
 5  0      0 2268616  33904 662048    0    0     0    44 1236 1094  2 53 45  0  0
 9  0      0 2253720  33904 662060    0    0     0     4 1309 1073  2 46 52  0  0
 3  0      0 2251204  33904 662076    0    0     0     0 1138 1063  2 50 49  0  0
 3  0      0 2261572  33912 662092    0    0     0    80 1168 1062  2 42 56  0  0
 2  0      0 2273200  33912 662100    0    0     0     0 1212 1072  1 44 55  0  0
 2  0      0 2299340  33912 662104    0    0     0     0 1243 1133  1 50 49  0  0
 4  0      0 2297364  33912 662124    0    0     0     0 1206 1156  2 50 49  0  0
 2  0      0 2280008  33912 662160    0    0     0     4 1298 1078  2 41 57  0  0
 3  0      0 2274836  33920 662176    0    0     0    96 1201 1077  0 48 52  0  0
 5  0      0 2272472  33920 662188    0    0     0     0 1190 1064  1 50 50  0  0
13  0      0 2281524  33920 662196    0    0     0     0 15093  913  1 75 24  0  0
 9  0      0 2281524  33920 662196    0    0     0     0 12258  641  1 51 48  0  0
 6  0      0 2281524  33920 662196    0    0     0     4 12600  646  0 51 49  0  0
 6  0      0 2281524  33928 662196    0    0     0    52 12350  677  0 51 49  0  0
 6  0      0 2281524  33928 662196    0    0     0     0 11845  652  0 52 48  0  0
10  0      0 2281524  33928 662196    0    0     0     0 12684  596  0 56 44  0  0
 7  0      0 2281524  33928 662196    0    0     0     0 11942  653  1 51 49  0  0
 2  2      0 2276104  33932 662192    0    0     0    24 11595  737  0 48 52  0  0
 1  0      0 2273976  33936 662208    0    0     0     8 1268 1116  2 40 58  0  0
 2  0      0 2282132  33936 662228    0    0     0     0 1329 1095  1 49 50  0  0
 2  0      0 2292772  33936 662236    0    0     0     0 3049 1042  1 46 53  0  0
 3  0      0 2292772  33936 662236    0    0     0     0 12358  650  1 51 49  0  0
 3  0      0 2292772  33936 662240    0    0     0     0 12310  646  0 51 49  0  0
 5  0      0 2290532  33944 662240    0    0     0    56 12472  678  0 51 49  0  0
10  0      0 2288740  33944 662240    0    0     0     8 12405  646  1 51 49  0  0
 7  0      0 2288740  33944 662240    0    0     0     0 11845  656  1 51 49  0  0
 5  0      0 2288740  33944 662240    0    0     0     0 12811  651  0 51 49  0  0
 6  0      0 2288740  33944 662240    0    0     0     0 11776  643  0 51 49  0  0
 7  0      0 2288488  33952 662240    0    0     0    68 12232  663  0 51 49  0  0
 7  0      0 2288488  33952 662240    0    0     0     0 11531  642  0 51 49  0  0
11  0      0 2288488  33952 662240    0    0     0     8 13747  665  0 55 45  0  0
12  0      0 2288488  33952 662240    0    0     0     0 10471  613  0 51 49  0  0
10  0      0 2288488  33952 662240    0    0     0     0 10722  617  0 51 49  0  0
15  0      0 2288488  33960 662240    0    0     0    12 10534  626  0 52 48  0  0
14  0      0 2288488  33960 662240    0    0     0     0 10609  614  0 52 48  0  0
 8  0      0 2288488  33960 662240    0    0     0     0 10909  619  0 51 49  0  0
10  0      0 2288488  33960 662240    0    0     0     4 11038  608  0 51 49  0  0
 9  0      0 2288488  33960 662240    0    0     0     0 10756  613  0 51 49  0  0
 7  0      0 2288488  33968 662240    0    0     0    12 10692  628  0 51 49  0  0
 6  0      0 2288488  33968 662240    0    0     0     0 11444  617  0 51 49  0  0
 9  0      0 2288488  33968 662240    0    0     0     0 11582  628  0 51 49  0  0
 4  0      0 2285364  33968 662240    0    0     0     0 1611 1063  1 41 58  0  0
 4  1      0 2263528  33972 662260    0    0     0    16 1287 1044  1 47 52  0  0
 1  0      0 2270248  33976 662268    0    0     0     4 1197 1025  1 40 59  0  0
 3  0      0 2288248  33976 662280    0    0     0     0 6516  805  1 50 49  0  0
 5  0      0 2288248  33976 662280    0    0     0     0 9323  603  1 52 48  0  0
 5  0      0 2288248  33976 662280    0    0     0    44 9196  600  0 52 48  0  0
 5  0      0 2288248  33976 662280    0    0     0     0 11017  610  0 51 49  0  0
 2  1      0 2252472  34060 667404    0    0  5344    32 7330 1382  3 61 34  3  0
 4  1      0 2246800  34084 676784    0    0  9068     8 1626 1572 25 52 21  2  0
 1  0      0 2259220  34516 678880    0    0  1768   340 1818 2876  5 23 68  4  0
 3  0      0 2232704  34516 679044    0    0   128     0 1431 1182  1 37 62  0  0
 3  0      0 2234808  34516 679056    0    0     0     0 1081 1003  1 48 51  0  0
 2  0      0 2245132  34516 679060    0    0     0   352 2453  791  1 60 39  0  0
 3  0      0 2245132  34516 679060    0    0     0     4 5650  564  1 52 47  0  0
 5  0      0 2245132  34524 679052    0    0     0    72 5082  635  0 52 48  0  0
 6  0      0 2245132  34524 679060    0    0     0     0 6941  612  0 51 49  0  0
 5  0      0 2245132  34524 679056    0    0     0     0 8050  670  1 52 47  0  0
 5  0      0 2245132  34524 679056    0    0     0     4 11344  576  1 56 43  0  0
 5  0      0 2245132  34524 679056    0    0     0     0 12063  644  1 51 48  0  0
 7  0      0 2245132  34524 679056    0    0     0   156 11601  671  1 51 49  0  0
 7  0      0 2245132  34532 679056    0    0     0    24 11665  653  1 51 49  0  0
 7  0      0 2245132  34532 679056    0    0     0     0 11848  631  1 51 49  0  0
 8  0      0 2245132  34532 679056    0    0     0   144 12143  669  1 51 49  0  0
 9  0      0 2245132  34532 679056    0    0     0     0 11590  661  1 51 48  0  0
10  0      0 2245132  34532 679072    0    0     0     0 12192  738  1 51 48  0  0
