T;Allocated Heap
119880;7713344
119940;5992952
120000;6543688
120060;6652232
120120;5938464
120180;6280752
120240;6428568
120300;6324600
120360;7018416
120420;5403072
120480;5768320
120540;6541256
120600;5574744
120660;7002376
120720;6172312
120780;6448648
120840;6767200
120900;6400144
120960;6619576
121020;6572056
121080;6645696
121140;5779240
121200;6727064
121260;6046696
121320;7439896
121380;6712584
121440;6158000
121500;6674336
121560;6216064
121620;6222016
121680;6414192
121740;6190592
121800;6442552
121860;7996848
121920;6335864
121980;6131424
122040;6512864
122100;6278672
122160;6511176
122220;6355304
122280;6981952
122340;6341896
122400;7883608
122460;5960144
122520;6532968
122580;6205808
122640;6193640
122700;6867368
122760;6645416
122820;6636400
122880;6643408
122940;6742904
123000;6566888
123060;6438472
123120;6016064
123180;5870200
123240;6468352
123300;6467448
123360;5394632
123420;7548896
123480;6973440
123540;6814008
123600;6275048
123660;7190976
123720;6558952
123780;6456184
123840;6423672
123900;7304488
123960;6013416
124020;6597400
124080;6195488
124140;6770456
124200;6754016
124260;6730864
124320;6061344
124380;6585792
124440;7917672
124500;6954648
124560;6669416
124620;6380952
124680;5707944
124740;6287720
124800;6246672
124860;6456080
124920;5819120
124980;6682128
125040;6724328
125100;6087872
125160;6228496
125220;6710304
125280;6370448
125340;5860576
125400;6913784
125460;6234648
125520;7163824
125580;6687600
125640;6938272
125700;8008592
125760;5751424
125820;6101712
125880;6263456
125940;5690384
126000;6741832
126060;6700760
126120;5365288
126180;6745872
126240;6184248
126300;5776504
126360;7413184
126420;6991872
126480;5655416
126540;6069536
126600;6874472
126660;5530808
126720;6167072
126780;6467216
126840;5929656
126900;7028128
126960;6418744
127020;6622280
127080;6710080
127140;6504672
127200;6632440
127260;7019744
127320;6513480
127380;6005880
127440;6453840
127500;7176536
127560;6209920
127620;5605488
127680;6724296
127740;6840184
127800;5618128
127860;6190152
127920;6826888
127980;5691216
128040;5897256
128100;5837800
128160;7752688
128220;6803392
128280;5550440
128340;7404776
128400;7075832
128460;6076120
128520;5634920
128580;7838776
128640;6961752
128700;6480864
128760;6189960
128820;6546688
128880;6541432
128940;6303696
129000;6222576
129060;6497264
129120;5986016
129180;6401760
129240;6594016
129300;6633768
129360;7040120
129420;6127368
129480;7075768
129540;6858440
129600;7550504
129660;6870776
129720;6428032
129780;6705952
129840;5514272
129900;6880088
129960;6131224
130020;6748728
130080;6064336
130140;6507056
130200;6104912
130260;6573232
130320;5708208
130380;6315984
130440;6530136
130500;6100520
130560;6830936
130620;6280536
130680;6747232
130740;6071968
130800;6185000
130860;6571296
130920;6068648
130980;7782192
131040;6873600
131100;5565832
131160;5369928
131220;6539792
131280;6523952
131340;6514840
131400;6122568
131460;5877504
131520;7469232
131580;6454120
131640;6183968
131700;6414280
131760;6066592
131820;6227800
131880;5626768
131940;7336056
132000;5595136
132060;6495968
132120;6667424
132180;5555448
132240;5540216
132300;6405400
132360;6329640
132420;6650432
132480;7183024
132540;6958064
132600;5705144
132660;7773712
132720;6778368
132780;5975928
132840;6341824
132900;7480072
132960;5524984
133020;6916264
133080;6310592
133140;6939384
133200;6233960
133260;5633632
133320;6503264
133380;6740032
133440;6774544
133500;6746832
133560;5963224
133620;7905496
133680;5600432
133740;6428336
133800;5785776
133860;6048456
133920;6820936
133980;6302400
134040;5730632
134100;5788352
134160;5453424
134220;6262136
134280;6394216
134340;6357128
134400;5945048
134460;5950712
134520;6703080
134580;6028288
134640;6144152
134700;7592576
134760;6227432
134820;6518088
134880;7257112
134940;7394584
135000;6590664
135060;6436888
135120;6186776
135180;5977272
135240;5656680
135300;7666704
135360;6257808
135420;6086752
135480;6280520
135540;6021096
135600;5676200
135660;6701312
135720;5286760
135780;6161880
135840;8231496
135900;5598408
135960;6180848
136020;6636152
136080;6072456
136140;6369968
136200;6349904
136260;5998184
136320;6759944
136380;5542680
136440;6486152
136500;5942992
136560;7426344
136620;6003384
136680;6201872
136740;6846000
136800;6056944
136860;5742656
136920;6809848
136980;5825040
137040;6321824
137100;6148360
137160;5802568
137220;6495576
137280;7537640
137340;5991208
137400;5509344
137460;6669528
137520;5675840
137580;7346152
137640;6988168
137700;8250592
137760;5897688
137820;5392408
137880;7008936
137940;5798272
138000;5119152
138060;6342272
138120;5347200
138180;6583064
138240;6490936
138300;6776928
138360;6755824
138420;5850408
138480;5979864
138540;5861632
138600;6320384
138660;6253320
138720;6023184
138780;6713280
138840;6596640
138900;6771144
138960;6605032
139020;6284048
139080;5829768
139140;6284656
139200;6315560
139260;5927648
139320;5771280
139380;6698920
139440;6185824
139500;6726632
139560;6520208
139620;6197768
139680;6581920
139740;5934832
139800;5607544
139860;6708696
139920;6990768
139980;5526848
140040;6475584
140100;6020432
140160;6478128
140220;6617520
140280;6712504
140340;6470712
140400;6554096
140460;6053648
140520;6029096
140580;5607848
140640;6731976
140700;5843408
140760;8653720
140820;6330552
140880;6573632
140940;6668416
141000;6534928
141060;5834032
141120;6139648
141180;6072832
141240;6295120
141300;6231008
141360;5666984
141420;5472144
141480;5978864
141540;6251864
141600;5737352
141660;5313304
141720;6635064
141780;6258344
141840;7335008
141900;6204472
141960;6369184
142020;7918488
142080;6127128
142140;6387568
142200;5990664
142260;5751680
142320;6012224
142380;6240176
142440;6324464
142500;6166200
142560;6719248
142620;6513800
142680;6553688
142740;7939656
142800;6485824
142860;7014480
142920;6211944
142980;5696920
143040;7703496
143100;6575912
143160;6470016
143220;6406912
143280;6958048
143340;6745968
143400;6379064
143460;6894888
143520;6043048
143580;6812184
143640;5952104
143700;6386808
143760;5535808
143820;6507352
143880;6477208
143940;5505480
144000;7674480
144060;6658704
144120;5917616
144180;6299624
144240;5276728
144300;6629560
144360;6532128
144420;6197856
144480;5729112
144540;6829392
144600;5819600
144660;6400312
144720;5968984
144780;5774552
144840;6617392
144900;6892760
144960;6322200
145020;6433424
145080;5911368
145140;6340496
145200;5454360
145260;7507496
145320;6200392
145380;6239824
145440;6420744
145500;5652112
145560;5725376
145620;6097856
145680;6807104
145740;6332864
145800;6300376
145860;5832272
145920;4586728
145980;5665816
146040;7681912
146100;5520648
146160;6150992
146220;6242208
146280;5954680
146340;6460688
146400;6430712
146460;5876352
146520;7327744
146580;6212360
146640;6765520
146700;6462120
146760;5933264
146820;6010512
146880;5949552
146940;5610128
147000;5887304
147060;5303400
147120;6647000
147180;6312944
147240;7357144
147300;6018040
147360;6967640
147420;6871632
147480;5459120
147540;6788168
147600;6647272
147660;6617200
147720;6503808
147780;6689304
147840;7430736
147900;7772696
147960;6127400
148020;5675408
148080;7012416
148140;6074072
148200;5920216
148260;6040352
148320;6007440
148380;5897608
148440;6858456
148500;5993208
148560;5703000
148620;6083560
148680;6234528
148740;6316984
148800;6116864
148860;6151336
148920;6373792
148980;5654000
149040;5319728
149100;6064624
149160;5069064
149220;5704352
149280;5757432
149340;5769152
149400;6500880
149460;6362600
149520;5415040
149580;6131360
149640;7347928
149700;6948680
149760;6840800
149820;5938144
149880;6356896
149940;6184856
150000;6628640
150060;6370992
150120;6792872
150180;6582440
150240;6026400
150300;6445272
150360;6138376
150420;6289912
150480;6430400
150540;6195368
150600;6299280
150660;6629592
150720;6759424
150780;6170192
150840;6726856
150900;5528832
150960;5862752
151020;6642464
151080;6456376
151140;6019936
151200;5361656
151260;7297264
151320;7520856
151380;6506312
151440;6662424
151500;7491488
151560;6413600
151620;5719536
151680;6098776
151740;6683136
151800;7011384
151860;6207184
151920;6550656
151980;5566736
152040;6413824
152100;5429624
152160;5440216
152220;5941048
152280;5915096
152340;6325608
152400;5660624
152460;6201752
152520;6493232
152580;5799504
152640;5867784
152700;4671728
152760;6941392
152820;6439408
152880;6036632
152940;6165296
153000;5918136
153060;5262792
153120;6041744
153180;7309648
153240;5413040
153300;5648680
153360;6624064
153420;6355552
153480;5827192
153540;5705744
153600;6662088
153660;5451112
153720;6601904
153780;5630824
153840;6158080
153900;6139456
153960;6384992
154020;5743408
154080;5823672
154140;6326776
154200;5824048
154260;5639544
154320;5686456
154380;5833576
154440;6372392
154500;7766488
154560;6412896
154620;5674992
154680;5220032
154740;5207528
154800;6406280
154860;6255072
154920;7556472
154980;6679448
155040;6628320
155100;5461520
155160;5494432
155220;6417768
155280;5914264
155340;6400760
155400;5865936
155460;5647176
155520;6932448
155580;5509472
155640;6399984
155700;5373056
155760;6325496
155820;6993376
155880;6411904
155940;5798096
156000;6271248
156060;6043688
156120;5761520
156180;6459112
156240;6024016
156300;5991256
156360;6528720
156420;5971272
156480;5968592
156540;6765008
156600;6579152
156660;7834688
156720;6082128
156780;5547288
156840;6176240
156900;6284456
156960;6094360
157020;6146984
157080;6030584
157140;5769560
157200;5941344
157260;6542752
157320;7545744
157380;5772496
157440;6751264
157500;6169704
157560;6325200
157620;6663728
157680;6118408
157740;6088272
157800;6409856
157860;7616312
157920;6581304
157980;5378048
158040;5818112
158100;6602320
158160;6346992
158220;5865328
158280;6481168
158340;6367144
158400;7326192
158460;5246720
158520;6438608
158580;5839504
158640;5355624
158700;5541360
158760;6740576
158820;6490560
158880;6421856
158940;6695424
159000;5948904
159060;6090992
159120;5466592
159180;5426752
159240;6411048
159300;6266320
159360;6456336
159420;5987680
159480;5544312
159540;6011536
159600;5942520
159660;6669272
159720;5701696
159780;7077216
159840;6199616
159900;6611048
159960;5800576
160020;5928112
160080;6673752
160140;5632568
160200;6317200
160260;6119328
160320;6018848
160380;7391928
160440;5922720
160500;7151360
160560;6273576
160620;6089704
160680;5889760
160740;5385272
160800;6196976
160860;5296224
160920;6569576
160980;5829304
161040;5564392
161100;6299440
161160;5983280
161220;6290896
161280;6035224
161340;6485592
161400;5512080
161460;6814368
161520;6695904
161580;5447912
161640;5780608
161700;5899648
161760;6702064
161820;5888000
161880;5448816
161940;5398152
162000;5099248
162060;6425696
162120;6546248
162180;6207408
162240;6515800
162300;6276880
162360;5744464
162420;6055872
162480;6220368
162540;6336000
162600;6355720
162660;5796712
162720;6237072
162780;6184192
162840;7760872
162900;6207392
162960;5908792
163020;5706088
163080;7388920
163140;6184192
163200;6104016
163260;6278112
163320;6520424
163380;5587200
163440;6660808
163500;5909000
163560;5886320
163620;6719808
163680;5979680
163740;6579224
163800;6384984
163860;6285712
163920;7618416
163980;6415824
164040;6060072
164100;6392048
164160;5894856
164220;6501592
164280;6085696
164340;6346480
164400;6609464
164460;5290736
164520;5573392
164580;6334040
164640;5487248
164700;6401960
164760;5260656
164820;8047656
164880;6471648
164940;5365976
165000;5182544
165060;5299992
165120;7349200
165180;6165672
165240;6381136
165300;5775224
165360;5785584
165420;5867288
165480;6998104
165540;6342288
165600;6366248
165660;8009704
165720;6346944
165780;5175984
165840;8492544
165900;5871088
165960;5642896
166020;5965824
166080;6980224
166140;6481440
166200;5494128
166260;4440064
166320;6053400
166380;7056176
166440;6081864
166500;6772728
166560;6029656
166620;5633120
166680;7048208
166740;5440576
166800;7070856
166860;6168888
166920;6659904
166980;6127848
167040;6325240
167100;6247288
167160;6694272
167220;6041864
167280;6614576
167340;5516704
167400;6150376
167460;6293296
167520;5601832
167580;6434416
167640;5643376
167700;6316368
167760;6355608
167820;5331944
167880;5904336
167940;5763432
168000;5939272
168060;7150472
168120;6337312
168180;6298672
168240;6581864
168300;6550896
168360;5441056
168420;6311880
168480;6154904
168540;5794368
168600;5964088
168660;5817928
168720;5972808
168780;5348744
168840;5970200
168900;5482016
168960;5542480
169020;6045176
169080;6368648
169140;5469232
169200;5439568
169260;5974400
169320;6403568
169380;5838976
169440;7379272
169500;5949320
169560;5895584
169620;6197064
169680;5583008
169740;5413288
169800;6873712
169860;5400120
169920;5923352
169980;6122520
170040;4901976
170100;6713304
170160;6099608
170220;6275840
170280;6380480
170340;6365280
170400;5965560
170460;6078176
170520;6171720
170580;5082456
170640;6480584
170700;6136584
170760;6170864
170820;6160432
170880;7272528
170940;5433992
171000;6265344
171060;5807768
171120;5968232
171180;6344320
171240;5735472
171300;4885464
171360;5599568
171420;6510056
171480;5777016
171540;6577464
171600;6229712
171660;7378336
171720;6041976
171780;6308472
171840;5908112
171900;5888096
171960;6559408
172020;6179840
172080;6689192
172140;5655680
172200;6428448
172260;5118560
172320;6609640
172380;5860304
172440;6602160
172500;6218432
172560;6412840
172620;5570400
172680;6012112
172740;5906768
172800;6115152
172860;5387760
172920;6215872
172980;5864152
173040;6199520
173100;5763136
173160;6765200
173220;5497944
173280;6563424
173340;6265880
173400;7343200
173460;6354952
173520;6150568
173580;5954864
173640;6061784
173700;5627048
173760;5583472
173820;5657392
173880;5976128
173940;6176880
174000;6047672
174060;6509904
174120;5484144
174180;5229392
174240;6730080
174300;6102336
174360;6562072
174420;5484168
174480;5715744
174540;5779440
174600;6182176
174660;6321600
174720;5724240
174780;6449616
174840;6709688
174900;5021040
174960;6738696
175020;5909128
175080;6893904
175140;5826792
175200;5622064
175260;5977080
175320;6144696
175380;6497968
175440;5971808
175500;7327904
175560;6275472
175620;6039808
175680;5782536
175740;6065520
175800;6263112
175860;6962160
175920;5956808
175980;6642440
176040;6069016
176100;5916216
176160;6576768
176220;6082496
176280;5331456
176340;6145208
176400;5519144
176460;6123136
176520;6249008
176580;6028944
176640;5707848
176700;5196896
176760;5580152
176820;5553232
176880;6368504
176940;5812704
177000;6172712
177060;6283392
177120;5231232
177180;6154184
177240;7480336
177300;6284544
177360;6430160
177420;5788552
177480;5362608
177540;6191304
177600;6318024
177660;5586464
177720;6086264
177780;5976072
177840;6842528
177900;6318640
177960;5676464
178020;7201024
178080;6922664
178140;6493640
178200;6441344
178260;5902320
178320;6396648
178380;6109920
178440;5830496
178500;6009504
178560;6035112
178620;4996264
178680;6148784
178740;6242072
178800;5881848
178860;6287904
178920;5642712
178980;5539080
179040;5942752
179100;5721112
179160;6172072
179220;7445752
179280;6129664
179340;5768256
179400;6538784
179460;6133768
179520;5488720
179580;6225296
179640;6119680
179700;6134552
179760;5735832
179820;6298112
179880;5531472
179940;6321608
180000;6068632
180060;5301384
180120;6247904
180180;5391664
180240;5893800
180300;6417880
180360;6628288
180420;6982296
180480;5802664
180540;5869592
180600;6416064
180660;5686008
180720;5620616
180780;5644016
180840;5889568
180900;6039504
180960;6195128
181020;6128952
181080;6369192
181140;6139776
181200;5343232
181260;5912776
181320;5191952
181380;5903248
181440;5439576
181500;5836560
181560;5456240
181620;6430832
181680;5626960
181740;6153928
181800;5262000
181860;5750872
181920;4684904
181980;6953192
182040;6035976
182100;5496936
182160;6002680
182220;5576304
182280;5925792
182340;5757416
182400;6216616
182460;6377248
182520;5121696
182580;5787552
182640;5654992
182700;6025856
182760;5700672
182820;5935288
182880;7255392
182940;5061896
183000;7431504
183060;5377048
183120;6985392
183180;5880120
183240;6616480
183300;6599032
183360;5728112
183420;5639432
183480;6400728
183540;6027912
183600;6313360
183660;6792080
183720;6447504
183780;6226912
183840;6025896
183900;5450152
183960;5704744
184020;5357144
184080;5373968
184140;5973104
184200;6062400
184260;6378248
184320;5560544
184380;5815536
184440;5804584
184500;5796472
184560;5621512
184620;5309104
184680;7071912
184740;6171952
184800;5337944
184860;5629592
184920;6315152
184980;5175808
185040;5933560
185100;6040112
185160;6460576
185220;5282280
185280;6490816
185340;6117568
185400;6283928
185460;5464032
185520;5711896
185580;5748680
185640;5146536
185700;5637496
185760;5904440
185820;6269056
185880;6189880
185940;6435928
186000;7524856
186060;7207600
186120;5381376
186180;5215624
186240;5846024
186300;5947512
186360;5775104
186420;6831008
186480;6125264
186540;6824360
186600;5143064
186660;7365000
186720;5915152
186780;6525448
186840;5818296
186900;5678080
186960;5695696
187020;5571176
187080;5403312
187140;6619912
187200;5860880
187260;6010120
187320;6432864
187380;5743360
187440;5596320
187500;5347784
187560;5940952
187620;6796128
187680;5590208
187740;6132352
187800;5559856
187860;6602184
187920;5113056
187980;7091392
188040;5784720
188100;5815336
188160;5827208
188220;6305944
188280;5689672
188340;5308640
188400;6340856
188460;6042400
188520;5757720
188580;5881600
188640;6304520
188700;6008968
188760;5958576
188820;6616168
188880;7357056
188940;5511976
189000;5351664
189060;5668064
189120;5709992
189180;5703272
189240;5169880
189300;5665728
189360;6085176
189420;5779768
189480;5505856
189540;6286408
189600;6928680
189660;6080168
189720;6399472
189780;5570832
189840;5330408
189900;5986072
189960;5954448
190020;7030472
190080;5916264
190140;5032248
190200;5852472
190260;4217152
190320;6649600
190380;5866672
190440;6419640
190500;6010504
190560;6071680
190620;7090936
190680;5970080
190740;4959824
190800;5186848
190860;6333888
190920;6892904
190980;5764392
191040;6026120
191100;5858032
191160;7220728
191220;5240408
191280;6249648
191340;5935680
191400;5526440
191460;5175552
191520;5163320
191580;6074840
191640;6266832
191700;5460960
191760;6086192
191820;4969576
191880;5459464
191940;6171952
192000;5776984
192060;6571544
192120;7832920
192180;6007984
192240;6018528
192300;6232488
192360;5831560
192420;5761872
192480;6160400
192540;6216336
192600;5777232
192660;6313752
192720;5015296
192780;6020512
192840;4483088
192900;6496040
192960;6305296
193020;5980608
193080;6294400
193140;6102584
193200;5775320
193260;6044456
193320;5635952
193380;6227728
193440;6100744
193500;5617704
193560;5340544
193620;6208840
193680;6405496
193740;5363136
193800;5844312
193860;5864040
193920;5820200
193980;6072312
194040;6133488
194100;6399000
194160;7220976
194220;6083592
194280;6004936
194340;6222328
194400;6052696
194460;6095400
194520;5657496
194580;5550168
194640;6748440
194700;6300176
194760;7018440
194820;5616096
194880;5800888
194940;6482056
195000;6402864
195060;5504752
195120;5398552
195180;6085968
195240;7032144
195300;6072144
195360;5797320
195420;5687560
195480;5397856
195540;7047152
195600;5313344
195660;6123160
195720;5895592
195780;6562632
195840;5191888
195900;6165200
195960;6104776
196020;5581576
196080;5225920
196140;5568976
196200;4836696
196260;6439360
196320;5948144
196380;5404400
196440;5508640
196500;7241928
196560;6441832
196620;5410456
196680;5826528
196740;5684680
196800;6496656
196860;5449640
196920;6305264
196980;5986072
197040;5903168
197100;7047752
197160;6041920
197220;5849216
197280;5246448
197340;5768352
197400;5603048
197460;5260840
197520;6129904
197580;5300736
197640;6134200
197700;5202824
197760;5873128
197820;5332456
197880;5845696
197940;4990520
198000;6033480
198060;5951080
198120;5663960
198180;5888632
198240;7063416
198300;4923832
198360;6010264
198420;7618856
198480;5971648
198540;6666840
198600;6738568
198660;5594616
198720;6160688
198780;5454792
198840;6160176
198900;5844728
198960;5918288
199020;5980008
199080;6103560
199140;5350648
199200;5681952
199260;5451688
199320;5093120
199380;5756640
199440;6436528
199500;5488768
199560;6026576
199620;6319040
199680;6690128
199740;5822184
199800;5249408
199860;6736736
199920;6285328
199980;5741024
200040;5232384
200100;5873096
200160;5603320
200220;6940136
200280;6864720
200340;7117312
200400;5983320
200460;6924456
200520;5927168
200580;6195384
200640;5817280
200700;5596784
200760;6124992
200820;5893520
200880;6575056
200940;6005480
201000;7242144
201060;6039288
201120;5598616
201180;5696712
201240;5658984
201300;5639408
201360;6751368
201420;5900112
201480;5957536
201540;5157696
201600;4983320
201660;6156312
201720;6014624
201780;5805688
201840;5942920
201900;4913016
201960;5882656
202020;6524344
202080;5773432
202140;5906808
202200;5207424
202260;6045544
202320;5721928
202380;5055144
202440;5982968
202500;6446240
202560;5343704
202620;6322104
202680;6537616
202740;5821056
202800;6826976
202860;4992512
202920;5184240
202980;6381584
203040;5517664
203100;5678152
203160;6011856
203220;5782328
203280;5637792
203340;5402440
203400;5849640
203460;5617464
203520;5806976
203580;6130592
203640;4841192
203700;7481112
203760;5615856
203820;6118224
203880;5808512
203940;5848720
204000;5466744
204060;5920720
204120;6135920
204180;5605920
204240;5939704
204300;6436096
204360;5425288
204420;6671944
204480;5833312
204540;5831624
204600;6482440
204660;5451832
204720;6536792
204780;5683016
204840;6126480
204900;5853840
204960;5743328
205020;6186800
205080;5110936
205140;6571800
205200;5178808
205260;5465192
205320;5993936
205380;5597544
205440;6087272
205500;6186632
205560;6204544
205620;6115992
205680;8123112
205740;5740992
205800;5837008
205860;5167416
205920;5751320
205980;5737088
206040;5809080
206100;5683128
206160;5329336
206220;6134752
206280;4987784
206340;6140912
206400;5110096
206460;5478000
206520;6058304
206580;5296840
206640;5501520
206700;5268296
206760;5650864
206820;5519832
206880;5183000
206940;6240456
207000;5938416
207060;5862544
207120;5044896
207180;6491080
207240;5379624
207300;6308480
207360;5747256
207420;5834296
207480;5988792
207540;5080056
207600;5960800
207660;5694688
207720;5835800
207780;5707144
207840;5098840
207900;5809752
207960;5825720
208020;5896248
208080;5551712
208140;6063544
208200;5642104
208260;6978424
208320;6657256
208380;7838960
208440;5738992
208500;5923072
208560;5416816
208620;4902376
208680;6127520
208740;5853120
208800;6292336
208860;6262408
208920;5725632
208980;6259688
209040;5787984
209100;5648920
209160;7419624
209220;6256320
209280;5884752
209340;4891872
209400;5960648
209460;6061856
209520;5635296
209580;5905128
209640;5970600
209700;5912296
209760;5492608
209820;5345248
209880;5430392
209940;6099480
210000;5095360
210060;5886976
210120;7148184
210180;5646272
210240;5640672
210300;5565192
210360;5694800
210420;5636184
210480;5768984
210540;5722832
210600;5985168
210660;5248048
210720;5804736
210780;6131560
210840;5512152
210900;5610064
210960;5892528
211020;5751736
211080;5911656
211140;5967136
211200;5057072
211260;6016472
211320;5355352
211380;5617952
211440;5986744
211500;6689024
211560;5244816
211620;6077136
211680;5644544
211740;5379904
211800;6187184
211860;5979520
211920;5894216
211980;5607536
212040;6219152
212100;5628584
212160;5944648
212220;5964240
212280;5736640
212340;5585880
212400;5879408
212460;5867704
212520;6363296
212580;5116448
212640;5069488
212700;6159168
212760;5253912
212820;6039008
212880;6049248
212940;6010768
213000;5844552
213060;5800496
213120;5159536
213180;6000736
213240;5711552
213300;5944048
213360;6338536
213420;6038344
213480;5853160
213540;5950952
213600;5363160
213660;5565592
213720;5247032
213780;5774304
213840;5603824
213900;6300416
213960;4989240
214020;5055656
214080;8207176
214140;5473320
214200;6109384
214260;5840544
214320;5559520
214380;6795768
214440;5987128
214500;5580520
214560;6073168
214620;5876576
214680;5454608
214740;6765272
214800;5099376
214860;5292864
214920;5806840
214980;6338720
215040;6033944
215100;5176672
215160;5185736
215220;6181256
215280;5617344
215340;5185400
215400;5939376
215460;5444352
215520;4870408
215580;6599616
215640;5574480
215700;5938608
215760;5537928
215820;5577896
215880;6204976
215940;5608016
216000;5540632
216060;6385504
216120;5763232
216180;5513600
216240;5737608
216300;5482680
216360;6532472
216420;6307816
216480;5796512
216540;5451184
216600;6142288
216660;5670824
216720;5573616
216780;5886848
216840;5968584
216900;6166040
216960;5464200
217020;5733648
217080;5699048
217140;5303584
217200;5959696
217260;5997688
217320;5735648
217380;5645968
217440;5284432
217500;5718608
217560;5662472
217620;5758784
217680;5796264
217740;5640320
217800;6203288
217860;6164704
217920;7176552
217980;5646424
218040;6024624
218100;5446064
218160;5591688
218220;5723000
218280;5716384
218340;6052128
218400;6305376
218460;5494016
218520;7266432
218580;5270856
218640;6450808
218700;5785600
218760;5813304
218820;4946656
218880;5691544
218940;5722976
219000;5641816
219060;5810704
219120;5720192
219180;5309240
219240;4960272
219300;6039752
219360;5404288
219420;5864408
219480;6752000
219540;6726224
219600;5278936
219660;5460400
219720;5869392
219780;6060584
219840;6097984
219900;6391296
219960;5313496
220020;5820096
220080;5990848
220140;5700992
220200;6941280
220260;5831832
220320;6126128
220380;5639000
220440;6248616
220500;7328784
220560;6285080
220620;5831656
220680;5526048
220740;5661776
220800;6776816
220860;5116664
220920;5565648
220980;4973648
221040;5574808
221100;5316280
221160;5394648
221220;5661240
221280;5342432
221340;6040816
221400;6172328
221460;5669392
221520;6318048
221580;6350400
221640;5660944
221700;6109912
221760;6270536
221820;5681184
221880;5220632
221940;5454408
222000;5624600
222060;5588200
222120;7269616
222180;5942992
222240;6493672
222300;4913768
222360;5931368
222420;5127800
222480;5265928
222540;5709960
222600;5803104
222660;6005864
222720;5470840
222780;5296456
222840;5098008
222900;5230600
222960;5793264
223020;5719440
223080;5063672
223140;5242744
223200;5331200
223260;5559088
223320;5612544
223380;5293776
223440;6384400
223500;5807264
223560;5763144
223620;5591200
223680;5858976
223740;5463456
223800;5167736
223860;5047656
223920;5596880
223980;5766272
224040;5882984
224100;5789856
224160;5524224
224220;7491336
224280;6013744
224340;5569312
224400;4827408
224460;6350360
224520;5851152
224580;5180288
224640;5932744
224700;5154520
224760;5089584
224820;5798904
224880;6003784
224940;5128072
225000;6580344
225060;4926696
225120;5091488
225180;5445888
225240;4928392
225300;5829456
225360;6086424
225420;5920152
225480;5025576
225540;5717512
225600;5026904
225660;5355528
225720;5619880
225780;6919144
225840;5919664
225900;5640224
225960;5513336
226020;5312880
226080;5750144
226140;5272072
226200;5938840
226260;5858864
226320;5328416
226380;5905088
226440;5087680
226500;5527704
226560;5510656
226620;5153752
226680;5519368
226740;5356240
226800;5850720
226860;5548656
226920;4835408
226980;5820664
227040;6296344
227100;6072032
227160;6038760
227220;6283776
227280;5591336
227340;5521456
227400;5997648
227460;5636856
227520;5754040
227580;4909632
227640;6330488
227700;5525632
227760;5335088
227820;5507432
227880;5751952
227940;5303776
228000;5632816
228060;5762632
228120;5520936
228180;5007688
228240;5986336
228300;5862056
228360;5271792
228420;5351424
228480;5519584
228540;5028832
228600;5202512
228660;5799048
228720;4851992
228780;6241616
228840;6535176
228900;5049848
228960;5417784
229020;4845152
229080;5782504
229140;6191624
229200;7488368
229260;5449328
229320;5120576
229380;5103720
229440;5395056
229500;5976136
229560;6765424
229620;5417000
229680;5874304
229740;5731952
229800;5338280
229860;4710480
229920;4862720
229980;7575936
230040;5380408
230100;5453520
230160;5339944
230220;5586000
230280;5132216
230340;5275088
230400;6152912
230460;5656864
230520;5798464
230580;5655840
230640;5369656
230700;5607912
230760;5536072
230820;5652200
230880;4739432
230940;5010216
231000;5888360
231060;4835576
231120;5564720
231180;4998656
231240;5570816
231300;5647040
231360;7618448
231420;5858096
231480;4593600
231540;5755144
231600;5568776
231660;5518584
231720;6047416
231780;4699600
231840;5705472
231900;5794632
231960;5752784
232020;5723200
232080;5545456
232140;5535688
232200;5083136
232260;5530584
232320;7077944
232380;5653680
232440;6066064
232500;4835216
232560;5158648
232620;5065848
232680;5349064
232740;6086552
232800;5024808
232860;5323992
232920;6566736
232980;5903648
233040;5304712
233100;6004088
233160;5887064
233220;5473080
233280;6714344
233340;6522200
233400;5516544
233460;7546856
233520;5884552
233580;5385312
233640;7306352
233700;5385360
233760;4997320
233820;4927488
233880;5351120
233940;5232616
234000;5022232
234060;5568536
234120;5674000
234180;5579704
234240;5632488
234300;5159024
234360;4963608
234420;5637424
234480;6250256
234540;7110200
234600;5632688
234660;5265944
234720;5067832
234780;5814496
234840;5244080
234900;5755304
234960;7301584
235020;5239512
235080;4640784
235140;5703304
235200;5074088
235260;6014544
235320;5406328
235380;6009064
235440;6882648
235500;6357904
235560;5934256
235620;5903104
235680;5458424
235740;6699304
235800;5329152
235860;5104944
235920;5618344
235980;4898568
236040;4823224
236100;5633104
236160;5810064
236220;5634624
236280;5919096
236340;5497424
236400;5138576
236460;5226472
236520;5670088
236580;5545520
236640;5410968
236700;6026680
236760;5611672
236820;5451480
236880;5859312
236940;5239752
237000;5506080
237060;7278984
237120;5678824
237180;7388856
237240;5797680
237300;5521192
237360;5948280
237420;5123656
237480;5042664
237540;5085080
237600;6522232
237660;5245576
237720;5026000
237780;7306752
237840;5204248
237900;5810120
237960;5154088
238020;5706632
238080;5543168
238140;5298864
238200;6174008
238260;5845848
238320;5828480
238380;6555120
238440;5989968
238500;5099088
238560;6031208
238620;5274152
238680;5223760
238740;5786920
238800;5279008
238860;4914520
238920;8410512
238980;4845184
239040;4982264
239100;5560752
239160;6164584
239220;5521792
239280;5731992
239340;5203608
239400;5245360
239460;5406360
239520;5610624
239580;4849448
239640;5899088
239700;5081832
