T;allocated heap
119760;6320768
119820;6145480
119880;6176560
119940;5554000
120000;5239048
120060;5997736
120120;5862544
120180;6015656
120240;5702880
120300;5817592
120360;5546560
120420;6538384
120480;7089912
120540;6330088
120600;5608360
120660;5792504
120720;5586872
120780;5784176
120840;6256880
120900;6125656
120960;5829248
121020;5738920
121080;6188520
121140;5627672
121200;6374224
121260;6028864
121320;5715728
121380;5861120
121440;6286688
121500;5367088
121560;5812688
121620;6411784
121680;7150168
121740;5347320
121800;5449024
121860;5658368
121920;6244936
121980;5535560
122040;6049440
122100;5938616
122160;5801648
122220;5755744
122280;7362800
122340;7452448
122400;5812288
122460;5576496
122520;6878768
122580;5398616
122640;6270744
122700;6299864
122760;6011592
122820;5975064
122880;5667856
122940;5206536
123000;5872392
123060;6305136
123120;5988712
123180;5336512
123240;5760456
123300;5896144
123360;6622600
123420;6442832
123480;5851960
123540;5484560
123600;5754008
123660;5442696
123720;6070880
123780;5976744
123840;5634056
123900;6519112
123960;5821416
124020;6001112
124080;5821736
124140;6190336
124200;6138976
124260;5739664
124320;5667792
124380;5970480
124440;6040888
124500;6043184
124560;6146040
124620;6087824
124680;5427952
124740;5901592
124800;6160248
124860;6082624
124920;5539008
124980;6134816
125040;6660224
125100;6236856
125160;7342216
125220;5623880
125280;5336296
125340;6202544
125400;6023256
125460;5974320
125520;5478440
125580;6406368
125640;6060424
125700;5997200
125760;5405752
125820;6332120
125880;5860952
125940;5865456
126000;5858872
126060;5757712
126120;6290752
126180;5251016
126240;6203544
126300;5675560
126360;5168296
126420;6175008
126480;6210528
126540;6061904
126600;6104632
126660;5144712
126720;5437192
126780;5781168
126840;6022640
126900;5994856
126960;5308168
127020;5771240
127080;5944024
127140;5646104
127200;6413624
127260;5987296
127320;5770184
127380;5638880
127440;5429712
127500;5346048
127560;5703216
127620;5547320
127680;5751384
127740;5769672
127800;5895192
127860;5866736
127920;5939456
127980;6370896
128040;5680952
128100;6510552
128160;5862272
128220;5654664
128280;6171664
128340;5510176
128400;5670920
128460;5672128
128520;5883208
128580;5643856
128640;5939616
128700;5710960
128760;6005312
128820;6048448
128880;7312368
128940;5910144
129000;6287728
129060;6126880
129120;6585552
129180;6077360
129240;6059560
129300;5527216
129360;5876368
129420;6014584
129480;5109808
129540;5619992
129600;5610336
129660;7088872
129720;5432016
129780;5931056
129840;5812384
129900;6199536
129960;5766696
130020;6338584
130080;6243264
130140;5816272
130200;6536184
130260;6321208
130320;6183624
130380;6518584
130440;6163904
130500;6317672
130560;5780608
130620;5390216
130680;6290184
130740;5645488
130800;5886792
130860;5854928
130920;5538088
130980;5901776
131040;4710816
131100;6047648
131160;5395232
131220;5838016
131280;5650352
131340;6044680
131400;6601464
131460;5797120
131520;5589440
131580;5377264
131640;5863176
131700;5584568
131760;5812920
131820;5907800
131880;6239728
131940;5426296
132000;6060328
132060;5278536
132120;5716000
132180;5656568
132240;5441576
132300;5902088
132360;5668880
132420;5458720
132480;6032288
132540;5368176
132600;6541056
132660;5410056
132720;5066592
132780;5374256
132840;5593616
132900;5531904
132960;5959792
133020;6075672
133080;6439112
133140;6158800
133200;5691816
133260;5924536
133320;7345912
133380;5864896
133440;5439184
133500;5748608
133560;5778792
133620;5355176
133680;6236120
133740;6221744
133800;5440544
133860;5979752
133920;7152216
133980;5491624
134040;5938424
134100;6853488
134160;6073880
134220;6301792
134280;6123336
134340;6037256
134400;5712192
134460;7068216
134520;6094696
134580;5315584
134640;5666224
134700;5636608
134760;6603360
134820;6820232
134880;5495896
134940;6708824
135000;6353992
135060;5420008
135120;5229984
135180;5842360
135240;5898928
135300;5941736
135360;5977760
135420;5065096
135480;5889184
135540;5655352
135600;6186320
135660;5657304
135720;6086984
135780;5945960
135840;5680272
135900;7205136
135960;5621208
136020;5356384
136080;6964328
136140;5429944
136200;7276336
136260;5500320
136320;7360568
136380;5930240
136440;6228584
136500;5651216
136560;6206728
136620;5430520
136680;6019072
136740;5905536
136800;5756712
136860;5647928
136920;5456984
136980;7162760
137040;5215752
137100;6069392
137160;5498736
137220;6077960
137280;6354336
137340;4953120
137400;6090488
137460;6566616
137520;5814816
137580;6420600
137640;5307216
137700;5986912
137760;6399224
137820;5494856
137880;5939248
137940;5716200
138000;7112696
138060;6197240
138120;6292968
138180;6828720
138240;6557136
138300;5312864
138360;5802384
138420;5477056
138480;6141288
138540;5829312
138600;5679752
138660;5446104
138720;6210000
138780;5504456
138840;5990096
138900;5888864
138960;5821328
139020;5765872
139080;5605312
139140;6332912
139200;5021432
139260;7403744
139320;6062072
139380;5506720
139440;5925632
139500;5806736
139560;6910048
139620;5945792
139680;6108968
139740;5719048
139800;5505816
139860;5923768
139920;5631032
139980;5375280
140040;5385928
140100;5936456
140160;6045192
140220;5578288
140280;6144624
140340;6253200
140400;5190656
140460;6368816
140520;5906472
140580;6282064
140640;5464792
140700;5997088
140760;6054264
140820;5669720
140880;5989104
140940;6248384
141000;6190072
141060;5632016
141120;5871144
141180;5832608
141240;5898576
141300;5407472
141360;6042104
141420;7235808
141480;5492664
141540;5633840
141600;5891968
141660;5436768
141720;5881168
141780;6470224
141840;5660024
141900;6081560
141960;5306992
142020;5645768
142080;5973448
142140;6013776
142200;5865768
142260;5858360
142320;6122400
142380;5559216
142440;5517656
142500;5909840
142560;5240240
142620;5782512
142680;6066192
142740;5841632
142800;5737648
142860;5879304
142920;5680232
142980;5264824
143040;4752960
143100;5532048
143160;6107704
143220;5391816
143280;6355392
143340;6058328
143400;5267736
143460;5633576
143520;5510312
143580;5972008
143640;5418832
143700;5308008
143760;5696856
143820;5695248
143880;5865456
143940;5953584
144000;5939800
144060;6133208
144120;5623456
144180;5735672
144240;6353432
144300;6062680
144360;6012384
144420;5959032
144480;5553128
144540;6380440
144600;5694912
144660;5819112
144720;5940808
144780;5569664
144840;6402256
144900;5592280
144960;5460184
145020;5577960
145080;5797200
145140;6151888
145200;5848792
145260;5393496
145320;5804456
145380;5939144
145440;5763552
145500;5984504
145560;5907416
145620;6185672
145680;5309200
145740;5974456
145800;5399872
145860;6207736
145920;5784920
145980;7586112
146040;5586128
146100;5604216
146160;5984792
146220;5911776
146280;5578952
146340;6617264
146400;5771552
146460;6158032
146520;5428488
146580;5578504
146640;5621136
146700;5751128
146760;6320000
146820;6179904
146880;5275040
146940;6196200
147000;6266864
147060;5251216
147120;6584320
147180;6145960
147240;5769768
147300;6171888
147360;5996304
147420;6125256
147480;6119816
147540;6163000
147600;5929408
147660;6074872
147720;5710512
147780;5644416
147840;6049144
147900;6263392
147960;6261136
148020;5658392
148080;5723264
148140;6011864
148200;5268768
148260;5829312
148320;5924592
148380;5464480
148440;5687360
148500;6202320
148560;5571336
148620;5635976
148680;5396944
148740;6004720
148800;7845680
148860;6067952
148920;5507744
148980;6265280
149040;7238200
149100;6167968
149160;7457736
149220;5204168
149280;6633872
149340;5790696
149400;6313736
149460;5007232
149520;7310480
149580;7410352
149640;5554344
149700;6008144
149760;5597040
149820;5779928
149880;5579288
149940;5940728
150000;5807904
150060;5380360
150120;6901560
150180;5654512
150240;5823512
150300;5898000
150360;5702880
150420;6138728
150480;6389856
150540;6208856
150600;5859960
150660;7146960
150720;6575728
150780;6068600
150840;5911704
150900;5619184
150960;7516280
151020;5544408
151080;7159848
151140;6217304
151200;6028424
151260;6131896
151320;5666528
151380;7220536
151440;6573504
151500;5595808
151560;5780328
151620;5683712
151680;5990536
151740;6095072
151800;6317584
151860;5331016
151920;5749480
151980;6652120
152040;5310752
152100;6300952
152160;6045184
152220;5789696
152280;6193312
152340;6143736
152400;5440504
152460;5360656
152520;7795936
152580;6394976
152640;6184768
152700;5307128
152760;5516656
152820;5367048
152880;7200904
152940;5345784
153000;6200456
153060;5933656
153120;5547192
153180;5683952
153240;5383552
153300;7211696
153360;6324992
153420;5945184
153480;5779264
153540;6369432
153600;6291776
153660;5846864
153720;6004296
153780;6220936
153840;6523544
153900;6282864
153960;5600680
154020;5355632
154080;5648488
154140;6192928
154200;5848400
154260;5432200
154320;6051888
154380;5845136
154440;5859632
154500;5948368
154560;6331280
154620;5651096
154680;6044880
154740;5975752
154800;5552560
154860;6099168
154920;5999608
154980;5916992
155040;6287528
155100;5769168
155160;6244528
155220;5495296
155280;7179032
155340;5882912
155400;5728704
155460;7372912
155520;5711072
155580;5226016
155640;6043200
155700;6113160
155760;6068208
155820;5612904
155880;5796816
155940;5033456
156000;5734040
156060;5966824
156120;6061456
156180;6696224
156240;5875288
156300;6011336
156360;5872472
156420;6390000
156480;6034664
156540;5669088
156600;6668240
156660;5697344
156720;6078312
156780;6167704
156840;5870016
156900;6911664
156960;6078512
157020;5738768
157080;6195656
157140;5681840
157200;6206072
157260;6032144
157320;6302544
157380;5420768
157440;7359392
157500;5569536
157560;6251936
157620;5937456
157680;5853016
157740;5689552
157800;6059048
157860;5309560
157920;5307160
157980;6544696
158040;5624240
158100;6217152
158160;7003432
158220;5799760
158280;6074640
158340;5860680
158400;6386696
158460;5488168
158520;5646144
158580;5537216
158640;5863856
158700;6258480
158760;6324760
158820;5605576
158880;5970232
158940;5517200
159000;5030616
159060;4950904
159120;6176736
159180;6463992
159240;5497896
159300;5844880
159360;6017320
159420;5829888
159480;5911680
159540;7490848
159600;5616264
159660;5493720
159720;5890600
159780;5733096
159840;5997200
159900;7318280
159960;5623200
160020;5884256
160080;5191568
160140;5647216
160200;6259160
160260;5699000
160320;5368736
160380;6006192
160440;5754480
160500;5777360
160560;6110984
160620;6535272
160680;6307568
160740;6720392
160800;4904144
160860;6498704
160920;6357416
160980;6108112
161040;6496832
161100;5968352
161160;7244744
161220;5876560
161280;5893464
161340;5820008
161400;5758768
161460;5920544
161520;5506080
161580;5446272
161640;5869336
161700;6568088
161760;5881672
161820;5831544
161880;6927512
161940;5967080
162000;6407840
162060;7248552
162120;6425288
162180;6512848
162240;5630384
162300;6019680
162360;5987440
162420;5838832
162480;7137344
162540;6564536
162600;6039312
162660;5475128
162720;5347032
162780;5917336
162840;5568984
162900;6257688
162960;6607448
163020;6595992
163080;5834032
163140;6042248
163200;6214096
163260;6327600
163320;6577216
163380;5863880
163440;5652128
163500;6168520
163560;5383240
163620;5868568
163680;5804240
163740;6507808
163800;5497920
163860;5994760
163920;6349312
163980;6886112
164040;5053280
164100;5939408
164160;5690080
164220;5846520
164280;5550000
164340;5607200
164400;4780808
164460;6036464
164520;5887672
164580;5947112
164640;6195744
164700;5932104
164760;5829744
164820;6389224
164880;5464200
164940;6959168
165000;5401864
165060;7455496
165120;6286032
165180;5272504
165240;5637208
165300;5648208
165360;6026408
165420;7342000
165480;5952480
165540;8009424
165600;7231128
165660;5731456
165720;5807376
165780;5903984
165840;5759376
165900;5664600
165960;5742168
166020;5834040
166080;5430128
166140;6367520
166200;5284472
166260;5925272
166320;5859128
166380;6342296
166440;6270280
166500;5527064
166560;5884528
166620;6122032
166680;6111200
166740;6028936
166800;5696728
166860;5566480
166920;6113848
166980;6231608
167040;6837552
167100;6677176
167160;6055192
167220;6785576
167280;6060472
167340;5630336
167400;5379680
167460;6189208
167520;6015152
167580;5934560
167640;5521384
167700;5575768
167760;5526784
167820;6123032
167880;5667416
167940;6180776
168000;6049464
168060;6101768
168120;5417704
168180;5834080
168240;6075856
168300;6077800
168360;6059504
168420;6111376
168480;6474320
168540;5291464
168600;6154000
168660;5418624
168720;6708304
168780;5927920
168840;5866056
168900;5878712
168960;6609288
169020;6004032
169080;5835128
169140;5558624
169200;7006072
169260;5786824
169320;6067240
169380;6111000
169440;5551328
169500;6176912
169560;6397096
169620;5062720
169680;5800072
169740;5745184
169800;5842896
169860;5812032
169920;4869544
169980;6039816
170040;5834472
170100;7406728
170160;6346808
170220;6093136
170280;5554648
170340;7828072
170400;5938736
170460;6620568
170520;5685224
170580;6105912
170640;5935840
170700;5577040
170760;6854008
170820;7064752
170880;5986440
170940;5747112
171000;5697640
171060;6694784
171120;7537000
171180;5691592
171240;6135152
171300;5617136
171360;6196776
171420;5789720
171480;6588760
171540;6133536
171600;6309856
171660;5447800
171720;5320056
171780;6146392
171840;6986728
171900;5818984
171960;6662832
172020;6814464
172080;6897584
172140;6375424
172200;7181416
172260;5970088
172320;7784200
172380;5717400
172440;5787976
172500;5674384
172560;5770392
172620;5924504
172680;6505936
172740;5530672
172800;7581352
172860;6189552
172920;6343592
172980;6220840
173040;5362016
173100;5492624
173160;5860024
173220;5957640
173280;7448784
173340;5763504
173400;5724328
173460;6624048
173520;6316864
173580;6133328
173640;6909072
173700;6050256
173760;5731344
173820;7186360
173880;5809768
173940;8044160
174000;5628712
174060;5889360
174120;6150664
174180;5593672
174240;6115504
174300;6172752
174360;5566176
174420;6034376
174480;5769208
174540;5968688
174600;6385952
174660;4300080
174720;6011456
174780;6143520
174840;5269912
174900;6362488
174960;6580144
175020;6281240
175080;6632144
175140;6053264
175200;7037648
175260;6194216
175320;6149928
175380;7351080
175440;5891232
175500;6263496
175560;6826712
175620;6554920
175680;5298432
175740;6530608
175800;5618472
175860;6229376
175920;6152048
175980;5915416
176040;7339568
176100;5825808
176160;5712008
176220;5811912
176280;6225304
176340;6200032
176400;6242920
176460;6602368
176520;6018712
176580;5908760
176640;6420112
176700;6654320
176760;6577008
176820;6365800
176880;5815000
176940;6047912
177000;5545376
177060;5436200
177120;6207408
177180;6277288
177240;6320248
177300;5503704
177360;6173832
177420;5809520
177480;5967800
177540;5747592
177600;5648688
177660;5425056
177720;6131016
177780;5877488
177840;6085776
177900;6199912
177960;6047768
178020;6331240
178080;5907112
178140;6269264
178200;6255304
178260;5993152
178320;6271344
178380;5751664
178440;5961464
178500;6332232
178560;6037600
178620;6093752
178680;6215856
178740;5748056
178800;6111408
178860;7144472
178920;5282552
178980;7506264
179040;5573512
179100;6336136
179160;6645648
179220;6417888
179280;6526008
179340;5715040
179400;6097280
179460;5819728
179520;6708832
179580;6115232
179640;6042864
179700;6043784
179760;6106968
179820;5863168
179880;7087712
179940;6074608
180000;6009352
180060;6918016
180120;5893888
180180;7612752
180240;6370336
180300;7368632
180360;6395472
180420;5630696
180480;6200880
180540;5885024
180600;6286944
180660;5342976
180720;5984008
180780;5817224
180840;6365176
180900;6040184
180960;6726048
181020;5791272
181080;5954872
181140;5867648
181200;6119992
181260;5967032
181320;6924360
181380;6160960
181440;7109016
181500;8195760
181560;5923200
181620;6227240
181680;6095192
181740;6055336
181800;5618664
181860;5995560
181920;6000616
181980;5807632
182040;6291880
182100;5340416
182160;5570720
182220;6805240
182280;6634432
182340;5677760
182400;7412032
182460;6008408
182520;6389320
182580;6042248
182640;5643296
182700;7052768
182760;5703304
182820;5921528
182880;5495168
182940;6132232
183000;5806664
183060;5970776
183120;6181600
183180;5559808
183240;6347664
183300;5984440
183360;6091752
183420;6138496
183480;5859952
183540;5614360
183600;6106800
183660;6772896
183720;6275872
183780;6250752
183840;5864160
183900;6467664
183960;5730848
184020;6226632
184080;6513992
184140;6323744
184200;6314024
184260;7799328
184320;5824664
184380;6114952
184440;5649152
184500;6179512
184560;6516328
184620;5659152
184680;6000352
184740;4287328
184800;5812344
184860;6181200
184920;5896224
184980;5862184
185040;5765928
185100;6180000
185160;5922744
185220;7197208
185280;6511432
185340;6322600
185400;6105040
185460;6828520
185520;5937984
185580;7134976
185640;5775928
185700;5715872
185760;6229824
185820;7358312
185880;6850632
185940;6180632
186000;7655040
186060;5940608
186120;6473736
186180;6333232
186240;7152952
186300;6284744
186360;6198864
186420;5906136
186480;6278312
186540;5511728
186600;6420056
186660;6076696
186720;5722904
186780;6158952
186840;5765416
186900;6105376
186960;7064600
187020;5997728
187080;6246216
187140;6218176
187200;5949544
187260;4991248
187320;6127400
187380;6222720
187440;5140872
187500;6400744
187560;7708664
187620;7708664
187680;7708664
187740;7708664
187800;5337000
187860;5187480
187920;5337536
187980;5479864
188040;5202512
188100;6140752
188160;4918024
188220;6559968
188280;5748984
188340;5631848
188400;5494576
188460;5797896
188520;5347016
188580;4999288
188640;5912400
188700;5540192
188760;6217992
188820;4437184
188880;4816376
188940;4904152
189000;5418640
189060;5257776
189120;5711824
189180;6080352
189240;5543336
189300;5428072
189360;5400584
189420;5900456
189480;5407152
189540;5724112
189600;5459776
189660;5682616
189720;5385496
189780;4854224
189840;6010280
189900;5293192
189960;4918688
190020;5129136
190080;5752896
190140;5020000
190200;5221104
190260;6716128
190320;6367816
190380;7092560
190440;5435128
190500;5443952
190560;3788496
190620;7456376
190680;4823248
190740;6204824
190800;3954008
190860;4555024
190920;6246752
190980;5563896
191040;8837648
191100;6082456
191160;5227008
191220;5845512
191280;5699192
191340;6509048
191400;4265016
191460;5693792
191520;6190120
191580;5625576
191640;7044200
191700;4535760
191760;5417576
191820;5850856
191880;5541440
191940;5442672
192000;5972152
192060;5385944
192120;4326288
192180;8369904
192240;5657640
192300;5622440
192360;9552592
192420;4453920
192480;5712776
192540;9170496
192600;6170472
192660;4883936
192720;5664832
192780;9260864
192840;5805888
192900;9012560
192960;6252096
193020;5909856
193080;5952520
193140;5364880
193200;5809648
193260;5391368
193320;5911312
193380;4905400
193440;5318184
193500;5236560
193560;8140408
193620;5358416
193680;5531848
193740;5778872
193800;5291712
193860;8959512
193920;7187104
193980;9896976
194040;4910624
194100;5001432
194160;6684848
194220;9962776
194280;5299840
194340;4188448
194400;5956392
194460;6348912
194520;6154984
194580;4940168
194640;5655304
194700;5720144
194760;5698128
194820;5511832
194880;6281424
194940;4358464
195000;6513096
195060;5588096
195120;5572664
195180;5365112
195240;3758592
195300;5806296
195360;5722016
195420;3821936
195480;5972408
195540;5822904
195600;5996680
195660;5698152
195720;5323184
195780;5652576
195840;4117568
195900;5482920
195960;6633608
196020;5469344
196080;5183808
196140;5290432
196200;4769208
196260;5715528
196320;5979328
196380;9278272
196440;5974720
196500;7362152
196560;5681904
196620;5530096
196680;4790656
196740;6430824
196800;5645280
196860;5824904
196920;6024032
196980;4780392
197040;5377432
197100;5914056
197160;9519976
197220;5176176
197280;5455880
197340;5807232
197400;6696504
197460;4110656
197520;5391920
197580;9555544
197640;6402928
197700;5916840
197760;5794400
197820;5679200
197880;5974696
197940;5782936
198000;5444744
198060;5538832
198120;5637464
198180;5571752
198240;5808960
198300;6104152
198360;5450400
198420;5453184
198480;6412456
198540;5989352
198600;5416504
198660;6375296
198720;6263008
198780;6218456
198840;6012728
198900;4760408
198960;4034656
199020;5684296
199080;5535560
199140;5503656
199200;5670664
199260;5746872
199320;6689720
199380;6126288
199440;5827440
199500;4803576
199560;5477008
199620;5271808
199680;5930608
199740;4508248
199800;5589232
199860;5434232
199920;6150104
199980;5811624
200040;4082096
200100;5018312
200160;4005800
200220;5729072
200280;5484088
200340;9171728
200400;4518784
200460;6864424
200520;5522928
200580;4845232
200640;6498208
200700;5092904
200760;5924440
200820;4197576
200880;5692400
200940;5645784
201000;4610488
201060;6036880
201120;6036496
201180;9193360
201240;6554616
201300;5689328
201360;5653624
201420;5765640
201480;6479232
201540;5865648
201600;5980776
201660;5432136
201720;5872744
201780;5808800
201840;5793408
201900;6023456
201960;5851504
202020;5160384
202080;5694040
202140;6982016
202200;5036392
202260;6143256
202320;5070680
202380;5602136
202440;4311632
202500;4634280
202560;5074728
202620;5928912
202680;4587512
202740;5183944
202800;5831304
202860;6916984
202920;5595352
202980;5654400
203040;6087568
203100;5084304
203160;5716496
203220;5058384
203280;5593544
203340;4878008
203400;5860936
203460;5716312
203520;4906720
203580;5078832
203640;5916856
203700;5230008
203760;5060232
203820;4536560
203880;5325312
203940;4613624
204000;4779832
204060;5275632
204120;5126600
204180;4561368
204240;5751696
204300;5622128
204360;5072216
204420;5935928
204480;5447360
204540;5429112
204600;4569696
204660;5241032
204720;4892696
204780;5138240
204840;5074144
204900;5858664
204960;4176144
205020;5199480
205080;5554344
205140;5669968
205200;4968640
205260;5365608
205320;5786328
205380;5105384
205440;5493752
205500;5499880
205560;5654184
205620;5460528
205680;5549576
205740;6713488
205800;5424168
205860;5526040
205920;6399328
205980;5645936
206040;5816224
206100;5773848
206160;6169472
206220;5907304
206280;5232696
206340;6004024
206400;5826688
206460;6951640
206520;6233136
206580;4198712
206640;5180064
206700;9049664
206760;5182328
206820;5722560
206880;6097968
206940;8701960
207000;5886064
207060;4676704
207120;6554144
207180;6832696
207240;5232376
207300;9025832
207360;5086520
207420;6907008
207480;6054736
207540;5647376
207600;9229480
207660;5097896
207720;5117072
207780;5393608
207840;5337680
207900;5868320
207960;5945184
208020;3958136
208080;6158216
208140;6794992
208200;5276344
208260;4989904
208320;5303152
208380;5566888
208440;5892056
208500;5916920
208560;5841336
208620;6954712
208680;5713520
208740;4846464
208800;9181704
208860;5603032
208920;5097624
208980;5284928
209040;6088336
209100;8806912
209160;5677112
209220;5273936
209280;5057680
209340;5592536
209400;5113728
209460;9357384
209520;4536384
209580;5964072
209640;5109096
209700;9061320
209760;5729808
209820;3802976
209880;6475392
209940;5733472
210000;4190824
210060;6715232
210120;6179104
210180;7025696
210240;5713808
210300;9278792
210360;5676032
210420;5933688
210480;8485048
210540;8223200
210600;5426544
210660;8969144
210720;5816424
210780;6000744
210840;5310256
210900;6954232
210960;6079752
211020;5006472
211080;5594352
211140;6101152
211200;5880616
211260;7252144
211320;4168840
211380;4168656
211440;6736712
211500;9563376
211560;9521456
211620;5353792
211680;6311840
211740;6766496
211800;5837944
211860;5976768
211920;6036072
211980;5875656
212040;4808568
212100;4652080
212160;5564984
212220;7038632
212280;6918064
212340;5933512
212400;5788032
212460;5276984
212520;6003160
212580;5142616
212640;5200016
212700;6014664
212760;5364496
212820;5964208
212880;5840848
212940;9208960
213000;5526584
213060;6205136
213120;5204168
213180;6368848
213240;4337512
213300;5653248
213360;6190272
213420;5830328
213480;6249992
213540;5836120
213600;9109656
213660;6048256
213720;4424776
213780;9770216
213840;5601840
213900;9695240
213960;5955776
214020;4822264
214080;9146320
214140;4112888
214200;5578704
214260;4561872
214320;5721104
214380;5318208
214440;4319112
214500;5580064
214560;6442736
214620;5733320
214680;6457872
214740;5201120
214800;7663856
214860;5197384
214920;4001560
214980;5039456
215040;6942024
215100;5791032
215160;5331224
215220;5589976
215280;4732592
215340;7068408
215400;6870328
215460;5718224
215520;6049840
215580;5119888
215640;5261464
215700;6078216
215760;5230240
215820;5215888
215880;5604520
215940;4887504
216000;5920784
216060;8949272
216120;8805048
216180;9196776
216240;5222824
216300;6013128
216360;5856720
216420;5105888
216480;5842288
216540;6086648
216600;6057544
216660;5113784
216720;5581680
216780;5932536
216840;4965072
216900;5180688
216960;8979656
217020;7604480
217080;6083832
217140;5905488
217200;6068792
217260;5769224
217320;8922576
217380;6606368
217440;5871768
217500;8867704
217560;5608280
217620;5362952
217680;8894592
217740;5102352
217800;5926416
217860;4469776
217920;5921648
217980;7401192
218040;5137504
218100;4923400
218160;5995232
218220;4456208
218280;5643704
218340;5334088
218400;5999448
218460;5312872
218520;6039224
218580;5825584
218640;4943712
218700;5388352
218760;5721552
218820;4592680
218880;5882136
218940;5683288
219000;6247968
219060;5356600
219120;6527896
219180;5010112
219240;5782736
219300;6364256
219360;5520040
219420;6264000
219480;5389168
219540;6330264
219600;4967288
219660;5934176
219720;5842248
219780;4949456
219840;5904848
219900;5495296
219960;5992112
220020;6860096
220080;6402056
220140;9112864
220200;5953728
220260;3819072
220320;5935272
220380;5550408
220440;5886520
220500;7372832
220560;5529736
220620;4122736
220680;5066760
220740;6389008
220800;6613904
220860;6012960
220920;7028080
220980;5422136
221040;5474736
221100;5835136
221160;5918312
221220;9314304
221280;6121768
221340;6074040
221400;4903632
221460;5638360
221520;4586312
221580;5703896
221640;6857544
221700;5107256
221760;8839480
221820;4893736
221880;5529880
221940;5308360
222000;5752592
222060;5737832
222120;5510408
222180;5643352
222240;5525768
222300;5913032
222360;6106416
222420;5774256
222480;5786328
222540;5893848
222600;4956168
222660;5807616
222720;4762968
222780;4841072
222840;6224320
222900;5564944
222960;4202280
223020;5524240
223080;5703328
223140;4268104
223200;5801344
223260;5225632
223320;5448312
223380;6218312
223440;4865048
223500;5658976
223560;6017472
223620;5806568
223680;5625112
223740;6142960
223800;5907480
223860;6286992
223920;5738552
223980;5561720
224040;4737944
224100;5902128
224160;5542688
224220;5421920
224280;5052960
224340;5314672
224400;5325216
224460;5331520
224520;6419232
224580;6112920
224640;5954064
224700;4852544
224760;9219440
224820;4889896
224880;8890168
224940;5671344
225000;5577248
225060;5861360
225120;6128320
225180;6085632
225240;5239128
225300;5306408
225360;4836432
225420;6345784
225480;8333432
225540;5222008
225600;5542936
225660;6102344
225720;5546552
225780;5947672
225840;6056304
225900;4453296
225960;5966968
226020;5777560
226080;5968736
226140;5232192
226200;5396016
226260;5572384
226320;5821848
226380;6113880
226440;6532944
226500;5738104
226560;5435056
226620;5843776
226680;5919856
226740;8877248
226800;4635800
226860;5457168
226920;4931544
226980;6563080
227040;5325072
227100;5273280
227160;5838696
227220;9249136
227280;6071592
227340;5258032
227400;3822688
227460;5710704
227520;5348504
227580;5358032
227640;6723792
227700;4492064
227760;5727208
227820;6778272
227880;5750632
227940;5779760
228000;5657128
228060;4674624
228120;5365048
228180;6689056
228240;6067248
228300;5234104
228360;5747656
228420;5720368
228480;5838120
228540;5552320
228600;5710872
228660;9081472
228720;6426568
228780;4654312
228840;5567728
228900;6439880
228960;6475096
229020;6659888
229080;6070496
229140;5751280
229200;5503880
229260;5666168
229320;5709440
229380;5466152
229440;5495656
229500;5035712
229560;5548088
229620;6178992
229680;4289408
229740;6460056
229800;5575232
229860;5779968
229920;5562720
229980;5395408
230040;6172456
230100;5910792
230160;4729160
230220;4538384
230280;6027720
230340;5378456
230400;5163840
230460;5792248
230520;5556880
230580;5617416
230640;4055432
230700;5441056
230760;5816584
230820;5686976
230880;5965032
230940;5412184
231000;6787472
231060;9006848
231120;5453688
231180;5744848
231240;5439368
231300;5464736
231360;5483680
231420;5678232
231480;4220968
231540;7992024
231600;5436800
231660;4933136
231720;5367248
231780;5609560
231840;6301824
231900;5587320
231960;5227288
232020;5913616
232080;5663336
232140;7145176
232200;6667128
232260;4470712
232320;5985440
232380;5952272
232440;5773816
232500;4350208
232560;5281016
232620;5772112
232680;4874032
232740;4256512
232800;6445640
232860;7873472
232920;5463152
232980;5913672
233040;5305032
233100;6066600
233160;5011432
233220;9087232
233280;5576544
233340;5257088
233400;6432080
233460;6141296
233520;5504600
233580;5404568
233640;5703016
233700;4930680
233760;5175896
233820;6046800
233880;5671872
233940;5009744
234000;5733008
234060;5620200
234120;5809464
234180;5148416
234240;6293720
234300;4970968
234360;5651680
234420;5230016
234480;4501760
234540;4752296
234600;5900968
234660;6120856
234720;6719760
234780;5551504
234840;5075816
234900;6333296
234960;5749632
235020;5350096
235080;6538744
235140;5825736
235200;5403976
235260;5875880
235320;4901888
235380;5827552
235440;5311808
235500;5985920
235560;9090720
235620;5404456
235680;6341704
235740;5362000
235800;5174696
235860;6326608
235920;5714304
235980;5795368
236040;5588704
236100;6767208
236160;5562072
236220;4541536
236280;5984400
236340;3994440
236400;9021896
236460;5635704
236520;5396080
236580;6075296
236640;4587472
236700;5923592
236760;5789720
236820;6576728
236880;4729400
236940;4997040
237000;5756336
237060;5544600
237120;6951872
237180;9035688
237240;5787264
237300;5825192
237360;6637464
237420;5649080
237480;8517728
237540;5631936
237600;8892992
237660;6113920
237720;5358872
237780;4620000
237840;6308064
237900;5303552
237960;5841160
238020;5568824
238080;5253592
238140;6413152
238200;5607384
238260;5836736
238320;6054848
238380;5842832
238440;4482464
238500;6635080
238560;5796288
238620;5114744
238680;5575744
238740;5728144
238800;6696552
238860;6502960
238920;5498440
238980;5824136
239040;6495288
239100;4560936
239160;5632824
239220;6045776
239280;6621248
239340;5292616
239400;7420984
239460;5663616
239520;5885264
239580;5776864
