procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 2260956  39784 667136    0    0     0    40 8352  654  1 52 47  0  0
 5  0      0 2260956  39784 667136    0    0     0     0 9946  587  1 51 48  0  0
 5  0      0 2260956  39796 667136    0    0     0    36 10648  635  1 51 48  0  0
 6  0      0 2259388  39796 667136    0    0     0     0 10503  495  1 60 39  0  0
 6  0      0 2259388  39796 667136    0    0     0     0 10780  573  0 51 49  0  0
 8  0      0 2259388  39796 667136    0    0     0     4 7040  596  0 52 48  0  0
10  0      0 2259388  39796 667136    0    0     0     0 8602  583  1 52 48  0  0
 8  0      0 2259388  39804 667136    0    0     0    64 6882  582  0 52 48  0  0
 8  0      0 2259164  39804 667136    0    0     0     4 8541  508  1 60 39  0  0
 9  0      0 2259164  39804 667136    0    0     0     0 9711  603  0 51 49  0  0
 9  0      0 2259164  39804 667136    0    0     0    52 8524  509  1 60 39  0  0
 9  0      0 2259164  39804 667136    0    0     0     0 8684  561  2 51 47  0  0
 8  0      0 2259164  39812 667136    0    0     0    12 8522  567  1 51 48  0  0
10  0      0 2259164  39812 667136    0    0     0     0 8934  583  1 52 47  0  0
 7  0      0 2259164  39812 667136    0    0     0     4 8197  587  3 51 47  0  0
 7  0      0 2259164  39812 667136    0    0     0     0 8615  580  1 52 47  0  0
 7  0      0 2259164  39812 667136    0    0     0     0 10343  565  0 52 48  0  0
 9  0      0 2259164  39820 667136    0    0     0    12 11327  603  2 51 48  0  0
 9  0      0 2259164  39820 667136    0    0     0     0 11371  574  1 51 48  0  0
 7  0      0 2259164  39820 667136    0    0     0     0 11479  637  1 51 48  0  0
 7  0      0 2259164  39820 667136    0    0     0     4 11772  594  1 51 48  0  0
 4  0      0 2252676  39828 667128    0    0     0    32 6434 1034  1 57 42  0  0
 8  0      0 2259188  39828 667160    0    0     0    28 1259 1186  2 70 29  0  0
 3  0      0 2275216  39828 667176    0    0     0     0 1022 1108  1 70 29  0  0
 3  0      0 2254052  39828 667192    0    0     0     0  851  936  2 62 36  0  0
 6  0      0 2257524  39828 667200    0    0     0     0 3961  710  2 57 41  0  0
 4  0      0 2257524  39828 667200    0    0     0     8 9072  597  1 51 48  0  0
 5  0      0 2257524  39836 667200    0    0     0   116 10597  605  2 50 48  0  0
 6  0      0 2257524  39836 667200    0    0     0     0 11983  574  1 51 48  0  0
 6  0      0 2257524  39836 667200    0    0     0     0 12006  595  2 50 48  0  0
 7  0      0 2257524  39836 667200    0    0     0     0 11993  575  1 51 48  0  0
 8  0      0 2257524  39836 667200    0    0     0     0 12226  573  2 50 48  0  0
 8  0      0 2257524  39848 667204    0    0     0    52 12054  507  1 61 39  0  0
 9  0      0 2257524  39848 667204    0    0     0     8 11790  618  1 51 48  0  0
 6  0      0 2249908  39848 667204    0    0     0     0 11252  689  1 52 47  0  0
 5  0      0 2249908  39848 667204    0    0     0     0 11884  616  1 51 48  0  0
 6  0      0 2249908  39848 667204    0    0     0     0 12032  605  1 51 48  0  0
 7  0      0 2249908  39856 667204    0    0     0    96 11873  618  1 51 48  0  0
 7  0      0 2249908  39856 667204    0    0     0     4 11756  645  1 51 48  0  0
17  0      0 2249908  39856 667204    0    0     0     0 15148  247  0 85 14  0  0
13  0      0 2249908  39856 667204    0    0     0     4 11630  604  1 51 48  0  0
 9  0      0 2249908  39856 667188    0    0     0     0 10805  624  0 52 48  0  0
 2  0      0 2265500  39864 667196    0    0     0   152 5553 1163  2 53 45  0  0
 9  0      0 2250220  39864 667216    0    0     0     4 1401 1189  1 64 35  0  0
 3  0      0 2245484  39864 667224    0    0     0     0 4937  999  1 57 42  0  0
 4  0      0 2245484  39864 667228    0    0     0     0 9449  653  0 52 48  0  0
 4  0      0 2245484  39864 667228    0    0     0     0 11043  650  1 51 48  0  0
 6  0      0 2245484  39872 667228    0    0     0    84 11631  681  1 51 48  0  0
 2  0      0 2245484  39872 667228    0    0     0     0 12423  648  1 51 49  0  0
 5  0      0 2245484  39872 667228    0    0     0     4 12161  665  1 51 48  0  0
 3  0      0 2245484  39872 667228    0    0     0     0 12006  650  0 51 49  0  0
 2  0      0 2264208  39884 667216    0    0     0    36 4246 1190  1 50 49  0  0
 3  0      0 2274752  39884 667260    0    0     0    32 1577 1408  2 63 35  0  0
 4  0      0 2263896  39884 667276    0    0     0     0 1450 1326  2 63 36  0  0
 2  0      0 2260628  39884 667300    0    0     0     0 1263 1264  1 66 33  0  0
 3  0      0 2258244  39884 667308    0    0     0     4 7654  898  1 55 45  0  0
 4  0      0 2258244  39884 667308    0    0     0     0 12665  605  0 51 49  0  0
 6  0      0 2258244  39896 667312    0    0     0   108 12680  612  0 51 49  0  0
 6  0      0 2258244  39896 667312    0    0     0     0 12511  602  0 51 49  0  0
 6  0      0 2256452  39896 667312    0    0     0     0 12433  593  1 51 48  0  0
 6  0      0 2254660  39896 667324    0    0     0     0 12561  671  1 52 48  0  0
 7  0      0 2254660  39896 667324    0    0     0     4 11301  588  1 51 48  0  0
 8  0      0 2254408  39908 667324    0    0     0    52 10556  614  1 51 48  0  0
 8  0      0 2254408  39908 667324    0    0     0    36 11134  587  1 51 48  0  0
 9  0      0 2254408  39908 667324    0    0     0     0 11838  613  1 51 48  0  0
10  0      0 2254408  39908 667324    0    0     0     0 12563  607  1 51 49  0  0
10  0      0 2254408  39908 667324    0    0     0     0 12888  600  1 51 48  0  0
18  0      0 2254408  39916 667324    0    0     0    52 19598  594  0 72 28  0  0
11  0      0 2254408  39916 667324    0    0     0     0 11811  620  0 51 49  0  0
11  0      0 2254408  39916 667324    0    0     0     0 12487  579  1 51 49  0  0
11  0      0 2254408  39916 667324    0    0     0     0 11937  600  0 51 49  0  0
11  0      0 2254408  39924 667316    0    0     0    16 12442  603  0 51 49  0  0
12  0      0 2254408  39924 667324    0    0     0     0 12021  591  0 51 49  0  0
12  0      0 2254408  39924 667324    0    0     0     4 11624  614  1 51 48  0  0
12  0      0 2254408  39924 667328    0    0     0     0 12353  603  0 51 49  0  0
12  0      0 2254408  39924 667328    0    0     0     0 12078  603  0 51 49  0  0
14  0      0 2254408  39924 667328    0    0     0     0 12206  622  0 51 49  0  0
14  0      0 2254408  39932 667328    0    0     0    12 12427  614  1 51 49  0  0
14  0      0 2254408  39932 667328    0    0     0     0 12485  620  0 52 48  0  0
13  0      0 2254408  39932 667328    0    0     0     8 12477  604  0 51 49  0  0
14  0      0 2254408  39932 667328    0    0     0     0 12360  597  0 51 49  0  0
13  0      0 2254408  39932 667328    0    0     0     0 12699  602  0 51 49  0  0
14  0      0 2254408  39940 667328    0    0     0    28 12605  595  0 51 49  0  0
14  0      0 2254408  39940 667328    0    0     0     0 12682  600  0 51 49  0  0
17  0      0 2254408  39940 667328    0    0     0     0 12476  595  1 51 49  0  0
13  0      0 2254408  39940 667328    0    0     0     4 11961  601  0 51 49  0  0
14  0      0 2254408  39940 667328    0    0     0     0 12658  606  0 51 49  0  0
14  0      0 2254408  39948 667328    0    0     0    12 12636  608  0 51 49  0  0
 2  0      0 2251044  39948 667336    0    0     0     0 4879  998  1 51 48  0  0
 3  0      0 2251044  39948 667336    0    0     0     0 12233  640  0 51 49  0  0
 3  0      0 2251044  39948 667336    0    0     0     0 12264  653  0 51 49  0  0
 3  0      0 2251044  39948 667336    0    0     0     4 12742  645  0 51 49  0  0
 5  0      0 2251044  39956 667336    0    0     0    52 11818  663  1 51 49  0  0
14  0      0 2251044  39956 667336    0    0     0    48 15140  616  0 62 38  0  0
 9  0      0 2251044  39956 667336    0    0     0     0 12913  633  0 51 49  0  0
11  0      0 2251044  39956 667336    0    0     0     0 12628  641  1 51 49  0  0
 6  0      0 2240100  39968 667332    0    0     0    36 4203 1262  1 55 44  0  0
 2  0      0 2249672  39968 667372    0    0     0     0 1483 1347  2 55 43  0  0
 4  0      0 2267944  39968 667384    0    0     0    52 1349 1353  1 61 39  0  0
 3  0      0 2266776  39968 667404    0    0     0     0 5242 1000  1 57 42  0  0
 5  0      0 2266776  39968 667408    0    0     0     0 12666  645  0 51 49  0  0
 4  0      0 2266076  39968 667408    0    0     0     0 12286  651  0 51 49  0  0
 4  0      0 2266076  39980 667412    0    0     0    36 12996  650  0 52 48  0  0
 4  0      0 2266076  39980 667412    0    0     0    28 12362  656  1 51 49  0  0
 5  0      0 2266076  39980 667412    0    0     0     0 12635  662  0 51 49  0  0
 5  0      0 2266076  39980 667412    0    0     0     0 12705  646  1 51 49  0  0
 6  0      0 2266076  39980 667412    0    0     0     0 12735  657  0 51 49  0  0
 7  0      0 2266076  39992 667412    0    0     0    80 12800  650  0 51 49  0  0
 8  0      0 2266076  39992 667412    0    0     0    40 12233  604  1 54 45  0  0
 8  0      0 2266076  39992 667412    0    0     0     0 12218  640  1 50 48  0  0
 8  0      0 2266076  39992 667412    0    0     0     0 12293  631  1 51 48  0  0
 9  0      0 2266076  39992 667412    0    0     0     0 12580  616  2 51 48  0  0
 1  0      0 2258908  40000 667412    0    0     0    12 11554  752  2 51 48  0  0
 2  0      0 2256616  40000 667420    0    0     0    20 1371 1398  3 59 38  0  0
 3  0      0 2236212  40000 667456    0    0     0     4 1411 1359  1 59 40  0  0
 5  0      0 2237288  40000 667464    0    0     0     0 1370 1316  2 59 39  0  0
 3  0      0 2257460  40000 667488    0    0     0     0 1382 1357  2 61 36  0  0
 3  0      0 2249768  40012 667512    0    0     0    36 1446 1333  1 60 39  0  0
 4  0      0 2250844  40012 667536    0    0     0   120 1392 1279  3 54 42  0  0
 5  0      0 2245468  40012 667560    0    0     0     0 12392  687  2 54 44  0  0
 3  0      0 2245468  40012 667560    0    0     0     4 12633  614  1 51 48  0  0
 3  0      0 2245468  40012 667560    0    0     0     0 12203  594  1 51 48  0  0
 3  0      0 2245468  40024 667564    0    0     0    52 12376  602  1 50 48  0  0
 4  0      0 2245468  40024 667568    0    0     0     8 12498  606  2 50 48  0  0
 3  0      0 2282132  40024 667572    0    0     0     0 6946  971  1 52 47  0  0
 3  0      0 2286916  40024 667596    0    0     0     0 1456 1313  2 63 36  0  0
 4  0      0 2257148  40024 667608    0    0     0     8 4788  950  4 55 42  0  0
 3  0      0 2243304  40052 668304    0    0   672    36 12056  665 26 58 16  0  0
 3  0      0 2243560  40052 668348    0    0     0     0 12047  548  1 51 48  0  0
 3  0      0 2243560  40052 668348    0    0     0    44 12595  600  2 50 48  0  0
 5  0      0 2243816  40052 668348    0    0     0     0 12276  583  2 51 48  0  0
18  0      0 2243816  40052 668340    0    0     0     0 16476  477  1 70 29  0  0
10  0      0 2243816  40064 668340    0    0     0   140 12707  662  1 51 49  0  0
16  0      0 2233236  40076 668428    0    0    16     0 12180  668  9 56 35  0  0
 7  0      0 2217364  40084 668968    0    0   568     0 11514  799 25 57 18  1  0
 7  0      0 2217620  40084 669036    0    0     0     0 10923  616  0 51 49  0  0
 8  0      0 2217620  40084 669036    0    0     0     0 10796  597  1 51 48  0  0
 7  0      0 2217876  40084 669036    0    0     0    16 10084  636  0 52 48  0  0
 9  0      0 2217752  40092 669036    0    0     0    40 11201  737  2 52 46  0  0
 9  0      0 2218008  40092 668960    0    0     0    88 10591  610  0 52 48  0  0
10  0      0 2218008  40092 668960    0    0     0     0 11267  595  0 52 48  0  0
 7  0      0 2218008  40092 668960    0    0     0     0 10175  596  0 51 49  0  0
 7  0      0 2218264  40092 668960    0    0     0     0 9662  595  1 51 49  0  0
 8  0      0 2218520  40100 668960    0    0     0    48 10523  595  1 51 49  0  0
 3  0      0 2232992  40100 668960    0    0     0     4 9899  820  1 52 48  0  0
 3  0      0 2219104  40100 668984    0    0     0     0 1558 1326  2 59 40  0  0
 6  0      0 2237260  40100 669000    0    0     0     0 1445 1304  1 55 45  0  0
 6  0      0 2216284  40104 669004    0    0     0    16 1566 1403  2 58 41  0  0
 4  0      0 2227444  40108 669044    0    0     0     4 1514 1337  1 61 38  0  0
 6  0      0 2214888  40108 669064    0    0     0    92 1437 1303  2 67 31  0  0
 3  0      0 2232016  40108 669072    0    0     0     4 1151 1047  2 68 31  0  0
 3  0      0 2220536  40108 669076    0    0     0     0  963  954  1 67 32  0  0
 5  0      0 2230332  40108 669100    0    0     0     0 1068 1068  1 67 33  0  0
 4  0      0 2227384  40120 669116    0    0     0    52 1231 1248  2 60 38  0  0
 3  0      0 2231732  40120 669128    0    0     0    80 1524 1113  1 62 37  0  0
 3  0      0 2231732  40120 669132    0    0     0     0 10319  624  0 51 49  0  0
 4  0      0 2231732  40120 669132    0    0     0     4 6474  617  0 52 48  0  0
 3  0      0 2231732  40120 669132    0    0     0     4 11467  607  1 51 49  0  0
 1  0      0 2227700  40132 669132    0    0     0    32 6274  549  0 34 66  0  0
 1  0      0 2227700  40132 669140    0    0     0    12  508 1394  2  2 96  0  0
 1  0      0 2227460  40132 669140    0    0     0     0  317  766  1  1 98  0  0
