procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 2271696  39808 667192    0    0     0    40 3715  593  1 53 46  0  0
 5  0      0 2271696  39808 667192    0    0     0     8 3750  439  1 70 30  0  0
 6  0      0 2271696  39808 667192    0    0     0     0 3805  581  1 53 47  0  0
 7  0      0 2271696  39808 667192    0    0     0     4 4003  572  1 53 46  0  0
 7  0      0 2271696  39808 667192    0    0     0     0 3982  583  1 53 47  0  0
 6  0      0 2271696  39816 667192    0    0     0    48 4075  602  1 54 46  0  0
 3  0      0 2249044  39816 667200    0    0     0     0 1994  795  1 57 42  0  0
 2  0      0 2248320  39816 667204    0    0     0     0  800  821  2 66 32  0  0
 4  0      0 2258624  39816 667212    0    0     0     0 2404  751  0 58 42  0  0
 2  0      0 2257952  39816 667212    0    0     0     4 3804  589  1 53 46  0  0
 3  0      0 2257504  39824 667212    0    0     0    20 3636  640  2 55 43  0  0
 3  0      0 2257504  39824 667216    0    0     0    24 3734  593  1 53 46  0  0
 3  0      0 2257504  39824 667216    0    0     0     0 3950  580  1 53 46  0  0
12  0      0 2257504  39824 667216    0    0     0     0 5331  301  0 84 16  0  0
 7  0      0 2260188  39832 667208    0    0     0    28 2015  554  2 76 23  0  0
 5  0      0 2279256  39832 667228    0    0     0     0  775  869  1 63 36  0  0
 7  0      0 2263328  39832 667232    0    0     0     0 2795  708  1 60 39  0  0
 8  0      0 2263328  39832 667232    0    0     0     0 3927  590  1 54 46  0  0
 8  0      0 2263328  39832 667232    0    0     0     0 4146  599  0 54 46  0  0
10  0      0 2263328  39840 667224    0    0     0    44 3906  606  1 53 46  0  0
 5  0      0 2263328  39840 667232    0    0     0    60 4049  611  0 54 46  0  0
 6  0      0 2263328  39840 667232    0    0     0     0 4095  605  1 54 46  0  0
 3  0      0 2266820  39840 667236    0    0     0     0 2260  850  1 57 42  0  0
 3  0      0 2256940  39840 667236    0    0     0     0 3607  646  0 54 46  0  0
 3  0      0 2256940  39840 667240    0    0     0     0 3908  545  1 53 46  0  0
 2  0      0 2252236  39848 667240    0    0     0    16 3530  661  1 55 44  0  0
 3  0      0 2252236  39848 667240    0    0     0     4 3861  547  1 53 46  0  0
 3  0      0 2252236  39848 667240    0    0     0    12 5608  575  1 53 47  0  0
 4  0      0 2252236  39848 667240    0    0     0     0 12440  571  0 52 48  0  0
 3  0      0 2276276  39856 667248    0    0     0    40 3538 1645  2 48 51  0  0
 3  0      0 2268868  39856 667276    0    0     0     0 1630 1129  2 58 40  0  0
 3  0      0 2257456  39856 667288    0    0     0     0 1598 1027  3 57 41  0  0
 1  0      0 2264000  39856 667308    0    0     0     4 1820 1302  3 54 43  0  0
 1  0      0 2255084  39856 667324    0    0     0     8 1620 1079  1 57 42  0  0
 6  0      0 2276316  39864 667340    0    0     0   116 1715 1255  3 57 40  0  0
 2  0      0 2273244  39864 667360    0    0     0     0 1513 1134  2 55 43  0  0
 3  0      0 2259752  39864 667364    0    0     0     0 1666 1186  2 52 45  0  0
 1  0      0 2251288  39864 667388    0    0     0     0 1754 1192  2 57 41  0  0
 2  0      0 2268796  39864 667396    0    0     0     8 1643 1301  4 53 43  0  0
 2  0      0 2278500  39872 667420    0    0     0   132 1632 1174  2 54 44  0  0
 1  0      0 2269576  39872 667432    0    0     0    44 1710 1251  2 57 41  0  0
 8  0      0 2248136  39872 667456    0    0     0     0 1448  989  2 56 42  0  0
 2  0      0 2257108  39872 667460    0    0     0     0 2324  708  1 57 42  0  0
 3  0      0 2257108  39872 667464    0    0     0     0 3903  572  1 53 46  0  0
 8  0      0 2257108  39872 667464    0    0     0    52 3990  566  1 53 46  0  0
 5  0      0 2257108  39880 667464    0    0     0    24 3867  568  0 54 46  0  0
 5  0      0 2257108  39880 667464    0    0     0     0 3915  574  1 53 46  0  0
 5  0      0 2257108  39880 667464    0    0     0     0 3929  553  1 53 46  0  0
 5  0      0 2257108  39880 667464    0    0     0     0 3815  557  1 53 46  0  0
 8  0      0 2257108  39880 667464    0    0     0     0 3897  556  1 53 46  0  0
 6  0      0 2257108  39888 667464    0    0     0    16 4048  567  1 53 46  0  0
 7  0      0 2247028  39904 668252    0    0   672     0 3881  655 16 70 14  1  0
 7  0      0 2245012  39904 668288    0    0     0     0 3713  555 47 53  0  0  0
 8  0      0 2243752  39904 668288    0    0     0     0 3951  562  2 54 43  0  0
 7  0      0 2243752  39904 668288    0    0     0     0 3934  559  1 53 46  0  0
 7  0      0 2243752  39912 668288    0    0     0    36 3912  549  1 53 46  0  0
 8  0      0 2243752  39912 668288    0    0     0     8 3963  558  1 53 46  0  0
10  0      0 2243752  39912 668288    0    0     0     0 3943  568  0 53 47  0  0
11  0      0 2243752  39912 668288    0    0     0     0 4042  556  1 53 46  0  0
10  0      0 2243752  39912 668288    0    0     0    56 3996  560  1 53 46  0  0
 8  0      0 2243752  39920 668288    0    0     0    12 4102  575  1 53 46  0  0
10  0      0 2241232  39920 668288    0    0     0     0 3965  577  4 57 40  0  0
10  0      0 2222836  39932 668376    0    0    16     4 3992  628 29 71  0  0  0
12  0      0 2217808  39932 668456    0    0     0     0 3851  575 42 58  0  0  0
11  0      0 2211004  39940 668968    0    0   568     0 3979  647 13 59 27  1  0
12  0      0 2211004  39948 669044    0    0     0    36 4055  577  1 53 46  0  0
12  0      0 2211004  39948 669044    0    0     0     0 3876  557  0 53 47  0  0
12  0      0 2211004  39948 669044    0    0     0     8 4067  574  1 53 47  0  0
11  0      0 2211004  39948 669044    0    0     0     4 3897  570  1 53 46  0  0
12  0      0 2211004  39948 669044    0    0     0     0 4097  703  2 54 45  0  0
12  0      0 2211004  39956 669044    0    0     0    32 3870  648  2 53 45  0  0
11  0      0 2211004  39956 668932    0    0     0     0 3880  560  0 53 47  0  0
11  0      0 2211004  39956 668868    0    0     0     0 3974  552  1 53 46  0  0
 2  0      0 2221448  39956 668832    0    0     0     0 2521  923  2 60 38  0  0
 3  0      0 2200300  39956 668840    0    0     0     4 1666  804  0 65 35  0  0
 4  0      0 2200300  39964 668840    0    0     0    76 3936  519  1 53 46  0  0
 4  0      0 2200556  39964 668840    0    0     0     0 4320  573  0 53 47  0  0
 5  0      0 2200812  39964 668840    0    0     0     0 4026  586  1 53 47  0  0
 6  0      0 2200812  39964 668840    0    0     0    32 3905  591  1 53 47  0  0
 6  0      0 2200812  39964 668840    0    0     0     0 4303  591  0 53 47  0  0
 6  0      0 2201068  39972 668840    0    0     0    52 3920  600  1 53 46  0  0
 8  0      0 2201068  39972 668840    0    0     0     0 3822  591  0 53 47  0  0
 8  0      0 2201068  39972 668840    0    0     0     0 3916  578  1 53 46  0  0
 8  0      0 2201324  39972 668840    0    0     0     0 3952  561  1 53 47  0  0
 3  0      0 2215344  39972 668852    0    0     0   160 2856  718  1 58 41  0  0
 3  0      0 2215344  39980 668852    0    0     0    20 3927  622  2 53 46  0  0
 3  0      0 2211536  39980 668852    0    0     0     8 3784  615  0 54 46  0  0
 3  0      0 2211536  39980 668852    0    0     0     0 4213  715  1 54 45  0  0
 3  0      0 2211536  39980 668852    0    0     0     0 3945  570  1 52 47  0  0
 3  0      0 2211536  39980 668852    0    0     0     8 3784  600  1 53 47  0  0
 4  0      0 2211536  39988 668852    0    0     0    32 3854  586  1 53 47  0  0
 4  0      0 2211536  39988 668852    0    0     0     0 3953  453  0 68 32  0  0
 5  0      0 2211536  39988 668852    0    0     0     4 3999  599  4 52 44  0  0
 6  0      0 2211536  39988 668852    0    0     0     0 3921  608  3 52 45  0  0
 4  0      0 2211536  39988 668852    0    0     0     0 3891  604  3 52 45  0  0
 4  0      0 2211536  39996 668852    0    0     0    16 3961  604  3 52 45  0  0
 2  0      0 2220696  39996 668852    0    0     0   196 2869  715  3 57 40  0  0
 5  0      0 2220696  39996 668856    0    0     0     0 4027  572  2 53 46  0  0
 4  0      0 2220696  39996 668856    0    0     0     4 4186  554  0 54 46  0  0
 3  0      0 2220696  39996 668856    0    0     0     0 3671  585  1 53 47  0  0
 4  0      0 2220696  40004 668856    0    0     0    20 3755  579  1 53 47  0  0
 6  0      0 2220696  40004 668856    0    0     0     8 3856  567  0 53 47  0  0
 6  0      0 2220696  40004 668856    0    0     0     0 4009  552  1 53 47  0  0
13  0      0 2220696  40004 668856    0    0     0     0 4083  492  1 59 41  0  0
 8  0      0 2220696  40004 668856    0    0     0     4 4040  629  1 53 46  0  0
 8  0      0 2220696  40012 668856    0    0     0    40 3870  617  0 53 47  0  0
 8  0      0 2220696  40012 668856    0    0     0     8 4264  593  0 53 47  0  0
 9  0      0 2220696  40012 668856    0    0     0     0 3896  601  1 53 46  0  0
 9  0      0 2220696  40012 668856    0    0     0     0 3944  602  0 53 47  0  0
 9  1      0 2215096  40016 668852    0    0     0    12 3846  718  1 55 45  0  0
 2  0      0 2219024  40020 668848    0    0     0    52 2054  825  1 58 41  0  0
 5  0      0 2219024  40028 668840    0    0     0    80 4005  610  1 53 46  0  0
 5  0      0 2219024  40028 668848    0    0     0     0 3890  619  1 53 46  0  0
 5  0      0 2218352  40028 668848    0    0     0     0 3885  601  1 53 47  0  0
 7  0      0 2218352  40028 668848    0    0     0    12 3875  623  2 53 45  0  0
 8  0      0 2218352  40028 668848    0    0     0     0 3836  597  1 53 47  0  0
 7  0      0 2218104  40036 669044    0    0   252     4 3981  711  3 57 40  0  0
14  0      0 2218104  40044 669080    0    0     0    60 3897  358  0 74 26  0  0
 8  0      0 2218104  40044 669080    0    0     0     0 4094  630  3 54 43  0  0
10  0      0 2211552  40080 670356    0    0  1264    24 4140  791 22 66 10  2  0
25  0      0 2211240  40080 670528    0    0    32     0 4026 2501 12 65 23  0  0
