procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 2294668  33808 654248    0    0     0     0 1308 1236  2 71 27  0  0
 1  0      0 2292524  33808 654268    0    0     0     0 1141 1242  2 62 36  0  0
 3  0      0 2282616  33808 654268    0    0     0     0 8366  541  1 54 46  0  0
 3  0      0 2282616  33816 654268    0    0     0    20 10003  456  0 51 49  0  0
 4  0      0 2282616  33816 654268    0    0     0    60 10222  471  0 51 49  0  0
 4  0      0 2282616  33816 654268    0    0     0     4 9608  443  1 50 49  0  0
 6  0      0 2282616  33816 654268    0    0     0     0 9430  457  0 51 49  0  0
 6  0      0 2282616  33816 654268    0    0     0     0 9468  451  0 51 49  0  0
 7  0      0 2282616  33824 654268    0    0     0    24 9663  475  0 51 49  0  0
 7  0      0 2282616  33824 654268    0    0     0     0 9758  456  0 51 49  0  0
 6  0      0 2282616  33824 654272    0    0     0     0 9628  467  1 51 49  0  0
 6  0      0 2282616  33824 654272    0    0     0     4 10022  459  0 51 49  0  0
 3  0      0 2271192  33824 654272    0    0     0     0 7060  568  0 41 59  0  0
 4  0      0 2287792  33832 654276    0    0     0    28 7320  537  0 48 52  0  0
 6  0      0 2287792  33832 654276    0    0     0     0 10571  435  0 51 49  0  0
 7  0      0 2287792  33832 654276    0    0     0     0 9552  439  1 50 49  0  0
 2  0      0 2281452  33832 654280    0    0     0     0 2075  829  1 45 54  0  0
 2  0      0 2264600  33832 654292    0    0     0    32 7653  618  1 54 46  0  0
 3  0      0 2264600  33840 654296    0    0     0    24 9500  481  1 50 49  0  0
 3  0      0 2264600  33840 654296    0    0     0     0 10027  445  1 51 49  0  0
 3  0      0 2264600  33840 654296    0    0     0     0 9132  456  0 51 49  0  0
 3  0      0 2264600  33840 654296    0    0     0     0 9488  449  0 51 49  0  0
 4  0      0 2265056  33848 654288    0    0     0    28 2573  674  1 29 70  0  0
 6  0      0 2267628  33848 654308    0    0     0     0 1124 1261  2 68 30  0  0
 4  0      0 2288948  33848 654340    0    0     0     0 1273 1265  2 69 30  0  0
 4  0      0 2291996  33848 654348    0    0     0     0 1384 1272  1 66 33  0  0
 4  0      0 2258120  33848 654368    0    0     0     0 7900  629  1 54 46  0  0
 5  0      0 2258120  33848 654368    0    0     0    76 10115  450  0 51 49  0  0
 4  0      0 2262152  33856 654376    0    0     0    40 4446  698  1 35 65  0  0
 4  0      0 2289268  33856 654388    0    0     0     0 1236 1298  2 67 31  0  0
 3  0      0 2280848  33856 654424    0    0     0     0 1247 1314  2 67 31  0  0
 1  0      0 2271216  33856 654444    0    0     0     0 1221 1209  2 71 27  0  0
 6  0      0 2280748  33864 654452    0    0     0    16 1383 1338  2 74 25  0  0
 3  0      0 2260204  33864 654492    0    0     0   108 1333 1299  1 75 24  0  0
 3  0      0 2258640  33864 654496    0    0     0     8 6453  679  1 59 40  0  0
 4  0      0 2258640  33864 654500    0    0     0     0 9752  461  1 51 49  0  0
 1  0      0 2285296  33864 654500    0    0     0     0 6548  461  1 36 64  0  0
 2  0      0 2270312  33864 654504    0    0     0     0 1038 1071  1 63 36  0  0
 3  0      0 2277760  33872 654524    0    0     0   136 6424  729  0 58 42  0  0
 4  0      0 2277760  33872 654532    0    0     0     0 9922  452  1 51 49  0  0
 1  0      0 2262056  33872 654532    0    0     0    12 7012  510  0 42 58  0  0
 3  0      0 2278760  33872 654548    0    0     0     0 1245 1061  2 54 44  0  0
 2  0      0 2258088  33872 654560    0    0     0     0 6349  820  2 55 44  0  0
 4  0      0 2258088  33880 654564    0    0     0    24 9695  456  0 51 49  0  0
 5  0      0 2258088  33880 654564    0    0     0     0 9691  456  0 51 49  0  0
 5  0      0 2258088  33880 654564    0    0     0    36 9987  452  1 51 49  0  0
 3  0      0 2254056  33880 654564    0    0     0     4 9287  480  0 51 49  0  0
 5  0      0 2254056  33880 654564    0    0     0     0 10962  450  1 50 49  0  0
 5  0      0 2254056  33888 654564    0    0     0    44 10020  464  0 52 48  0  0
 5  0      0 2274856  33888 654564    0    0     0     0 7428  664  2 54 45  0  0
 5  0      0 2264388  33888 654572    0    0     0     0 1252 1268  2 66 32  0  0
 3  0      0 2256424  33888 654604    0    0     0    52 1303 1236  1 65 34  0  0
 4  0      0 2262992  33896 654624    0    0     0    28 1234 1172  2 67 31  0  0
 2  0      0 2248196  33896 654652    0    0     0     0 1115 1121  1 67 32  0  0
 3  0      0 2255096  33896 654672    0    0     0     0 1242 1232  1 65 34  0  0
 5  0      0 2256620  33896 654688    0    0     0     0 1179 1133  2 67 31  0  0
 3  0      0 2249892  33896 654700    0    0     0     0 4668  755  2 58 41  0  0
 3  0      0 2249892  33896 654704    0    0     0    88 9900  416  0 51 49  0  0
 4  0      0 2249892  33904 654704    0    0     0    40 9829  427  0 51 49  0  0
 4  0      0 2249892  33904 654704    0    0     0     0 9736  421  0 51 49  0  0
 5  0      0 2249892  33904 654704    0    0     0     0 9774  428  1 51 49  0  0
 4  0      0 2249892  33904 654704    0    0     0     0 10019  424  0 51 49  0  0
 2  0      0 2249408  33908 654704    0    0     0    28 7359  735  1 53 46  0  0
 2  0      0 2254284  33912 654724    0    0     0     4 1224 1139  1 74 26  0  0
 2  0      0 2255092  33912 654732    0    0     0    12 3763  848  1 66 34  0  0
 3  0      0 2255092  33912 654740    0    0     0     0 9122  409  0 51 49  0  0
 4  0      0 2255092  33912 654740    0    0     0    76 8449  415  0 51 49  0  0
 4  0      0 2255092  33912 654740    0    0     0    40 7049  411  0 51 49  0  0
 2  0      0 2255092  33920 654740    0    0     0    32 5580  440  0 51 49  0  0
 1  0      0 2254868  33920 654740    0    0     0    32 5163  469  1 49 51  0  0
 3  0      0 2258188  33920 654744    0    0     0     4 2449  628  1 45 54  0  0
 4  0      0 2258188  33920 654744    0    0     0     0 6511  419  0 51 49  0  0
 4  0      0 2258188  33920 654744    0    0     0     0 7572  409  0 51 49  0  0
 5  0      0 2252368  33936 655328    0    0   672     0 2042  934  7 68 25  1  0
 5  0      0 2236740  33944 655492    0    0     0    40 1135  842 32 66  2  0  0
 5  0      0 2218280  33956 655600    0    0    16    32 1268  909 33 66  2  0  0
 4  0      0 2212172  33964 656120    0    0   568     4 1227  955 24 63 11  2  0
 6  0      0 2204904  33964 656128    0    0     0     0  791  764  2 66 33  0  0
 3  0      0 2203676  33964 656136    0    0     0     4 1577  679  1 59 40  0  0
 4  0      0 2203676  33972 656136    0    0     0    84 4558  423  0 52 48  0  0
 3  0      0 2196956  33972 656144    0    0     0    40 4448  479  0 52 48  0  0
 4  0      0 2196956  33972 656144    0    0     0     0 7516  427  1 51 49  0  0
 5  0      0 2240768  33972 656144    0    0     0     8 10020  550  1 51 49  0  0
 7  0      0 2289276  33972 656144    0    0     0     0 9727  560  1 52 47  0  0
 7  0      0 2289380  33980 656136    0    0     0    40 7070  430  0 51 49  0  0
26  0      0 2289600  33980 656136    0    0     0     4 24223  321  0 89 11  0  0
 8  0      0 2304360  33988 656136    0    0     0    36  856  927  2 35 63  0  0
 2  0      0 2305268  33988 656160    0    0     0    28 1338 1247  2 68 30  0  0
 7  0      0 2294568  33988 656180    0    0     0     0 1425 1359  2 67 31  0  0
 5  0      0 2267940  33988 656204    0    0     0     0 1321 1202  2 69 29  0  0
 6  0      0 2296700  33988 656204    0    0     0     0 9569  437  1 52 48  0  0
 6  0      0 2296252  33988 656204    0    0     0    84 9232  360  1 57 43  0  0
 6  0      0 2296252  33996 656204    0    0     0    28 9252  440  0 51 49  0  0
 3  0      0 2296252  33996 656204    0    0     0     0 9675  410  0 51 49  0  0
 5  0      0 2296252  33996 656204    0    0     0     0 10000  413  1 50 49  0  0
 5  0      0 2296252  33996 656204    0    0     0     0 9345  410  0 51 49  0  0
 7  0      0 2296252  33996 656204    0    0     0     4 10452  432  1 50 49  0  0
 5  0      0 2296252  34004 656196    0    0     0    24 9853  435  1 51 49  0  0
 7  0      0 2296252  34004 656204    0    0     0     4 10190  433  1 50 49  0  0
 8  0      0 2296252  34004 656204    0    0     0     0 9938  419  0 51 49  0  0
 9  0      0 2296252  34004 656204    0    0     0     0 9701  423  1 51 49  0  0
10  0      0 2296252  34004 656204    0    0     0     0 9024  405  0 51 49  0  0
 9  0      0 2296252  34012 656196    0    0     0   136 10257  426  1 51 49  0  0
 5  0      0 2275144  34012 656208    0    0     0     0 7677  655  1 52 47  0  0
 3  2      0 2279072  34012 656208    0    0     0     4 8381  549  1 55 44  0  0
 4  0      0 2279072  34012 656208    0    0     0     0 10560  446  0 51 49  0  0
 5  0      0 2279072  34012 656208    0    0     0     0 10367  458  0 51 49  0  0
 5  0      0 2279072  34020 656200    0    0     0    36 10763  447  1 50 49  0  0
 6  0      0 2279072  34020 656200    0    0     0    12 10319  448  1 50 49  0  0
 6  0      0 2279072  34020 656200    0    0     0     0 9150  455  1 51 49  0  0
 7  0      0 2279072  34020 656200    0    0     0     4 9536  448  1 51 49  0  0
 8  0      0 2279072  34020 656200    0    0     0     0 10083  452  1 50 49  0  0
 7  0      0 2279072  34028 656192    0    0     0    24 10211  461  0 51 49  0  0
 7  0      0 2279072  34028 656208    0    0     0     0 8672  465  1 50 49  0  0
 1  0      0 2279072  34028 656212    0    0     0     0 4987  491  1 32 67  0  0
