172392.0,170340.0,33228.0,32012.0,200.0,43.0,4575872.0,188792.0,1117864.0,0.0,463200.0,927816.0,4575872.0,8159224.0,148.0,0.0,84356.0,23844.0,110948.0,7208.0,315060.0,1020.0,0.0,2.0
172392.0,170084.0,33228.0,32116.0,200.0,9.0,4574532.0,190200.0,1117892.0,0.0,465236.0,927316.0,4574532.0,8159224.0,8.0,0.0,84460.0,23844.0,110968.0,7208.0,315860.0,1530.0,0.0,2.0
172392.0,170340.0,33228.0,31372.0,200.0,12.0,4579576.0,185992.0,1117824.0,0.0,458836.0,928696.0,4579576.0,8159224.0,140.0,0.0,83716.0,23844.0,110952.0,7208.0,314180.0,2040.0,0.0,2.0
172392.0,170340.0,32868.0,31340.0,200.0,14.0,4592952.0,173092.0,1117620.0,0.0,440932.0,933464.0,4592952.0,8159224.0,156.0,0.0,83684.0,23844.0,110580.0,7208.0,318368.0,1530.0,0.0,2.0
172392.0,170340.0,32696.0,31372.0,200.0,45.0,4614840.0,152548.0,1117324.0,0.0,422876.0,930708.0,4614840.0,8159224.0,32.0,0.0,83548.0,23740.0,110084.0,7208.0,317992.0,1020.0,0.0,2.0
172392.0,170340.0,32696.0,31812.0,200.0,60.0,4602076.0,164128.0,1117448.0,0.0,433136.0,932596.0,4602076.0,8159224.0,176.0,0.0,83976.0,23740.0,110420.0,7208.0,313172.0,1530.0,0.0,2.0
172392.0,170340.0,32696.0,31488.0,200.0,23.0,4625688.0,141668.0,1117264.0,0.0,418220.0,924512.0,4625688.0,8159224.0,152.0,0.0,83804.0,23740.0,109780.0,7208.0,317116.0,1530.0,0.0,2.0
172388.0,170340.0,32696.0,32000.0,200.0,59.0,4631720.0,135408.0,1117208.0,0.0,414124.0,922836.0,4631720.0,8159224.0,48.0,0.0,84340.0,23740.0,109612.0,7208.0,317924.0,1530.0,0.0,2.0
172388.0,170340.0,32696.0,31456.0,200.0,9.0,4635700.0,132264.0,1117192.0,9.0,412032.0,921220.0,4635700.0,8159224.0,44.0,0.0,83796.0,23740.0,109664.0,7208.0,316100.0,1530.0,0.0,2.0
172392.0,170340.0,32696.0,31520.0,200.0,29.0,4620916.0,145780.0,1117292.0,0.0,420744.0,926192.0,4620916.0,8159224.0,168.0,0.0,83864.0,23740.0,109824.0,7208.0,317376.0,1020.0,0.0,2.0
172388.0,170340.0,32696.0,31260.0,200.0,9.0,4643396.0,124764.0,1117160.0,0.0,411572.0,913940.0,4643396.0,8159224.0,156.0,0.0,83588.0,23740.0,109292.0,7208.0,315316.0,1020.0,0.0,2.0
172388.0,170340.0,32192.0,31912.0,200.0,9.0,4661752.0,105964.0,1117068.0,0.0,409188.0,898060.0,4661752.0,8159224.0,40.0,0.0,84216.0,23740.0,108872.0,7204.0,314008.0,1020.0,0.0,2.0
172388.0,170084.0,32696.0,32164.0,200.0,41.0,4655296.0,112344.0,1117104.0,0.0,412068.0,901876.0,4655296.0,8159224.0,44.0,0.0,84496.0,23740.0,108988.0,7208.0,316332.0,1530.0,0.0,2.0
172388.0,170340.0,32696.0,30768.0,200.0,46.0,4647944.0,120672.0,1117140.0,0.0,410956.0,909956.0,4647944.0,8159224.0,160.0,0.0,83100.0,23740.0,109216.0,7208.0,317376.0,1530.0,0.0,2.0
170344.0,170340.0,31948.0,31912.0,200.0,53.0,4668336.0,99024.0,1117028.0,0.0,407616.0,892632.0,4668336.0,8159224.0,10352.0,0.0,84204.0,23740.0,109172.0,7208.0,316248.0,1530.0,0.0,2.0
170344.0,170340.0,31920.0,31912.0,200.0,30.0,4668884.0,98536.0,1117028.0,0.0,407620.0,892152.0,4668884.0,8159224.0,35060.0,0.0,84208.0,23740.0,109240.0,7204.0,314764.0,1530.0,0.0,2.0
172388.0,170340.0,32696.0,31460.0,200.0,33.0,4635532.0,132072.0,1117192.0,111.0,412036.0,921028.0,4635532.0,8159224.0,164.0,0.0,83800.0,23740.0,109580.0,7208.0,316560.0,1530.0,0.0,2.0
