procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2276184  39744 661008    0    0     0    60 2486  862  1 63 37  0  0
 3  0      0 2276184  39744 661008    0    0     0    60 7808  479  1 51 49  0  0
 3  0      0 2276184  39752 661000    0    0     0    28 10385  467  0 51 49  0  0
 5  0      0 2276184  39752 661008    0    0     0     4 10407  451  0 51 49  0  0
 1  0      0 2263192  39752 661012    0    0     0     0 5033  507  0 30 70  0  0
 1  0      0 2279988  39752 661028    0    0     0     0 1474 1226  1 44 56  0  0
 2  0      0 2265384  39752 661040    0    0     0     0 3574  836  1 59 40  0  0
 2  0      0 2265384  39752 661040    0    0     0     0 10161  269  1 50 49  0  0
 4  0      0 2265384  39760 661032    0    0     0    32 10219  433  0 51 49  0  0
 5  0      0 2265384  39760 661032    0    0     0    44 9847  433  0 51 49  0  0
 5  0      0 2265384  39760 661032    0    0     0    68 10047  418  0 51 49  0  0
 5  0      0 2265132  39760 661032    0    0     0     0 10597  452  1 50 49  0  0
 5  0      0 2265132  39760 661032    0    0     0     0 10576  438  0 51 49  0  0
 5  0      0 2255892  39768 661044    0    0     0    44 5560  638  0 32 68  0  0
 4  0      0 2281516  39768 661060    0    0     0     0 1387 1142  1 44 55  0  0
 2  0      0 2265576  39768 661080    0    0     0     4 1617 1217  2 50 48  0  0
 4  0      0 2279084  39768 661096    0    0     0     8 1378 1189  2 65 34  0  0
 2  0      0 2261312  39776 661108    0    0     0    32 1368 1232  1 62 37  0  0
 2  0      0 2267812  39776 661128    0    0     0   124 4095  972  1 49 50  0  0
 3  0      0 2267812  39776 661128    0    0     0     0 10492  453  0 51 49  0  0
 4  0      0 2267812  39776 661128    0    0     0     0 9898  464  0 51 49  0  0
 4  0      0 2267812  39776 661128    0    0     0     4 10100  455  0 51 49  0  0
 4  0      0 2267812  39776 661128    0    0     0     0 10819  457  0 51 49  0  0
 2  0      0 2267812  39784 661128    0    0     0    32 10007  540  1 51 49  0  0
 4  0      0 2267812  39784 661132    0    0     0     0 9965  488  0 51 49  0  0
 1  0      0 2260364  39784 661152    0    0     0     0 6633  523  1 38 61  0  0
 2  0      0 2255896  39784 661164    0    0     0     0 2495  946  1 44 55  0  0
 3  0      0 2255896  39784 661164    0    0     0     0 9947  456  0 51 49  0  0
 4  0      0 2255896  39792 661168    0    0     0    88 10856  473  0 51 49  0  0
 4  0      0 2255896  39792 661168    0    0     0     0 10496  458  0 51 49  0  0
 4  0      0 2255896  39792 661168    0    0     0    24 9173  457  0 51 49  0  0
10  0      0 2255896  39792 661168    0    0     0     0 11435  397  0 66 34  0  0
 5  0      0 2255896  39792 661168    0    0     0     4 9656  467  1 51 49  0  0
 5  0      0 2255896  39800 661160    0    0     0    28 10002  452  1 51 49  0  0
 3  0      0 2247176  39800 661176    0    0     0     0 1234  851  1 35 64  0  0
 2  0      0 2270312  39800 661196    0    0     0     0 1322 1123  1 56 43  0  0
 3  0      0 2257532  39800 661208    0    0     0     0 1383 1236  2 59 38  0  0
 4  0      0 2250132  39800 661228    0    0     0     0 1454 1192  1 54 46  0  0
 2  0      0 2255224  39808 661248    0    0     0    36 1305 1169  1 52 47  0  0
 3  0      0 2263716  39808 661288    0    0     0    92 1253 1173  2 56 42  0  0
 2  0      0 2276244  39808 661308    0    0     0     0 3347 1016  1 54 45  0  0
 3  0      0 2276244  39808 661324    0    0     0     0 10207  491  1 51 49  0  0
 3  0      0 2276004  39808 661324    0    0     0   176 9900  452  0 51 49  0  0
 5  0      0 2275752  39816 661316    0    0     0    32 9711  445  1 51 49  0  0
 5  0      0 2275752  39816 661316    0    0     0    40 9837  448  1 50 49  0  0
 5  0      0 2275752  39816 661316    0    0     0     0 8756  443  1 51 49  0  0
 4  0      0 2275528  39816 661328    0    0     0     0 9288  481  1 50 49  0  0
13  0      0 2275528  39816 661328    0    0     0     4 15340  380  0 74 25  0  0
 8  0      0 2275528  39824 661328    0    0     0    28 9632  437  1 51 49  0  0
 5  0      0 2275528  39824 661328    0    0     0     4 9433  448  1 51 49  0  0
 9  0      0 2275528  39824 661328    0    0     0     0 10796  448  0 51 49  0  0
 8  0      0 2275528  39824 661328    0    0     0     0 10544  453  1 50 49  0  0
 6  0      0 2297456  39824 661332    0    0     0     0 5705  998  1 51 48  0  0
 2  0      0 2267144  39832 661352    0    0     0    32 4960  814  2 49 49  0  0
 2  0      0 2267144  39832 661352    0    0     0     0 9115  411  1 51 49  0  0
 3  0      0 2298720  39832 661352    0    0     0     4 9805  416  1 50 49  0  0
 3  0      0 2298720  39832 661352    0    0     0     0 9467  408  0 51 49  0  0
 3  0      0 2298720  39832 661352    0    0     0    24 9995  407  1 50 49  0  0
 4  0      0 2298720  39840 661344    0    0     0    28 10148  434  1 50 49  0  0
 1  0      0 2293568  39840 661356    0    0     0     0 6371  509  0 34 66  0  0
 3  0      0 2279208  39840 661368    0    0     0     0 1320 1169  2 52 46  0  0
 1  0      0 2285156  39840 661380    0    0     0     4 6340  563  1 78 21  0  0
 3  0      0 2285156  39840 661380    0    0     0     0 10461  160  0 39 61  0  0
 5  0      0 2285156  39848 661380    0    0     0    32 9560  284  0 50 49  1  0
 1  0      0 2279304  39848 661384    0    0     0    36 5325  510  0 34 66  0  0
 1  0      0 2283584  39848 661400    0    0     0     0 1348 1200  1 57 42  0  0
 3  0      0 2291720  39848 661404    0    0     0     0 5713  815  1 55 44  0  0
 4  0      0 2291720  39848 661412    0    0     0     4 9890  448  0 50 50  0  0
 4  0      0 2291720  39856 661412    0    0     0    44 10314  467  0 51 49  0  0
 1  0      0 2288136  39856 661412    0    0     0    40 6756  470  0 34 66  0  0
 3  0      0 2292708  39856 661412    0    0     0     0 5522  786  1 46 53  0  0
 5  0      0 2291588  39856 661412    0    0     0     0 10056  448  0 51 49  0  0
 5  0      0 2291588  39856 661412    0    0     0     0 10275  455  1 50 49  0  0
 5  0      0 2291588  39864 661404    0    0     0    64 10883  456  0 51 49  0  0
 5  0      0 2291588  39864 661404    0    0     0     0 10045  455  1 50 49  0  0
 5  0      0 2291588  39864 661404    0    0     0    12 10564  452  1 50 49  0  0
 5  0      0 2287756  39864 661404    0    0     0     0 10336  458  0 51 49  0  0
 5  0      0 2287756  39864 661404    0    0     0     0 9459  436  0 51 49  0  0
 5  0      0 2287756  39872 661396    0    0     0    28 9883  456  0 51 49  0  0
 1  0      0 2284620  39872 661428    0    0     0     8 7152  487  0 37 63  0  0
 2  0      0 2279224  39872 661436    0    0     0     0 4266  781  1 50 50  0  0
 3  0      0 2279224  39872 661436    0    0     0    16 8962  451  1 50 49  0  0
 3  0      0 2279224  39872 661436    0    0     0     0 9497  458  0 51 49  0  0
 4  0      0 2279224  39880 661436    0    0     0    60 9913  525  0 51 49  0  0
 3  0      0 2279224  39880 661436    0    0     0     0 9619  463  0 51 49  0  0
20  0      0 2279224  39880 661436    0    0     0     4 21506  258  0 86 14  0  0
 5  0      0 2270236  39880 661436    0    0     0     0 6747  564  1 38 61  0  0
 2  0      0 2276944  39888 661444    0    0     0    20 1098 1042  1 48 51  0  0
 3  0      0 2274256  39888 661452    0    0     0     0 9474  443  1 51 49  0  0
 4  0      0 2274256  39888 661452    0    0     0     0 10241  440  1 50 49  0  0
 3  0      0 2284292  39888 661472    0    0     0     0 4128  600  1 38 62  0  0
 3  0      0 2271408  39888 661496    0    0     0    48 1310 1169  2 57 41  0  0
 1  0      0 2261392  39896 661504    0    0     0    40 1267 1161  2 58 40  0  0
 2  0      0 2273452  39896 661532    0    0     0     0 1416 1236  2 56 42  0  0
 2  0      0 2266912  39896 661540    0    0     0    76 1379 1130  2 56 42  0  0
 3  0      0 2274672  39896 661564    0    0     0     0 1279 1225  2 56 42  0  0
 2  0      0 2271284  39896 661572    0    0     0    80 9530  475  1 51 49  0  0
 3  0      0 2271284  39896 661572    0    0     0    12 9942  438  1 51 49  0  0
 1  0      0 2290452  39904 661572    0    0     0    32 4573  519  1 31 68  0  0
 2  0      0 2268868  39904 661592    0    0     0     0 1259 1186  1 55 44  0  0
 2  0      0 2254368  39904 661616    0    0     0     0 1306 1225  2 55 44  0  0
 4  0      0 2264580  39904 661640    0    0     0     0 1153 1065  1 61 38  0  0
 2  0      0 2279252  39912 661648    0    0     0    16 1408 1219  2 56 43  0  0
 2  0      0 2264368  39912 661668    0    0     0   112 1415 1220  2 55 43  0  0
 2  0      0 2259636  39912 661684    0    0     0     0 8331  445  1 56 43  0  0
 3  0      0 2259636  39912 661688    0    0     0     0 9604  441  1 51 49  0  0
 4  0      0 2259636  39912 661688    0    0     0     0 10539  450  1 50 49  0  0
 3  0      0 2259636  39912 661688    0    0     0     0 9279  437  1 50 48  0  0
 4  0      0 2259636  39920 661680    0    0     0    44 8897  458  1 51 48  0  0
 3  0      0 2259412  39920 661680    0    0     0     4 9972  435  1 51 49  0  0
 4  0      0 2259412  39920 661680    0    0     0     0 10213  427  1 50 49  0  0
 4  0      0 2259412  39920 661680    0    0     0     0 10238  375  0 59 41  0  0
 5  0      0 2259412  39920 661688    0    0     0     0 9894  449  1 50 49  0  0
 5  0      0 2259412  39928 661680    0    0     0    44 10167  462  0 51 49  0  0
 6  0      0 2259412  39928 661688    0    0     0     4 9700  455  0 51 49  0  0
 6  0      0 2259412  39928 661688    0    0     0     4 8666  451  0 51 49  0  0
 1  0      0 2255324  39928 661688    0    0     0     0 3700  721  1 30 69  0  0
 2  0      0 2270172  39928 661688    0    0     0     0 1180  926  1 37 62  0  0
 2  0      0 2263900  39936 661700    0    0     0    16 6893  355  0 53 47  0  0
 3  0      0 2263900  39936 661704    0    0     0     0 9392  443  1 50 49  0  0
 1  0      0 2262304  39936 661704    0    0     0     0 5759  420  0 33 67  0  0
 1  0      0 2273648  39936 661704    0    0     0    32 1271  954  1 46 54  0  0
 4  0      0 2277908  39936 661724    0    0     0     0 1386 1053  2 44 54  0  0
 4  0      0 2238004  39960 662472    0    0   672    52 1674 1057 26 46 27  1  0
 4  0      0 2228884  39980 663092    0    0   584     0 1750 1049 27 47 26  1  0
 3  0      0 2232968  39980 663108    0    0     0     0 1477 1001  1 47 52  0  0
 1  0      0 2205276  39980 663124    0    0     0    64 1238 1032  2 44 54  0  0
 3  0      0 2211288  39980 663128    0    0     0     8 1232 1003  1 49 50  0  0
 3  0      0 2222844  39988 663144    0    0     0    64 1223 1026  1 51 48  0  0
 2  0      0 2230532  39988 663152    0    0     0     0 1289 1027  1 52 47  0  0
 3  0      0 2213620  39988 663176    0    0     0     0 1239 1005  1 40 59  0  0
 2  0      0 2220496  39988 663188    0    0     0    68 1348 1118  1 53 46  0  0
 3  0      0 2270908  39988 663168    0    0     0     0 1360 1195  2 55 43  0  0
 5  0      0 2254196  39996 663172    0    0     0    92 1379 1063  2 49 50  0  0
 2  0      0 2255384  39996 663188    0    0     0     0 1309 1000  1 47 52  0  0
 1  0      0 2275092  39996 663196    0    0     0     0 1510 1044  1 36 64  0  0
 1  0      0 2253028  39996 663216    0    0     0    68 1348 1025  1 35 65  0  0
 5  0      0 2275284  39996 663232    0    0     0     4 1357 1114  1 46 53  0  0
 3  0      0 2273816  40004 663252    0    0     0    28 1236 1197  2 59 40  0  0
 3  0      0 2250956  40004 663252    0    0     0     4 1250 1249  2 58 40  0  0
 5  0      0 2272116  40004 663284    0    0     0     0 1335 1137  1 59 41  0  0
 2  0      0 2258332  40004 663304    0    0     0     0 1275 1133  2 62 37  0  0
 1  0      0 2243944  40004 663320    0    0     0    96 1490 1293  1 60 40  0  0
 5  0      0 2242096  40012 663344    0    0     0    44 1280 1252  2 59 39  0  0
 2  0      0 2264784  40012 663360    0    0     0     0 1403 1232  2 57 42  0  0
 2  0      0 2248592  40012 663376    0    0     0     4 1399 1195  1 57 42  0  0
 3  0      0 2242276  40012 663388    0    0     0     0 1342 1165  1 57 42  0  0
 2  0      0 2256188  40012 663416    0    0     0   100 1241 1156  2 56 42  0  0
 1  0      0 2249572  40020 663428    0    0     0    28 1396 1205  2 62 36  0  0
 5  0      0 2245716  40020 663448    0    0     0     0 1377 1211  2 59 39  0  0
 4  0      0 2262064  40020 663472    0    0     0     0 1320 1183  2 57 42  0  0
 2  0      0 2240956  40020 663508    0    0     0     4 1347 1215  1 54 46  0  0
 4  0      0 2241868  40020 663512    0    0     0   100 1385 1267  2 57 41  0  0
 2  0      0 2248136  40028 663544    0    0     0   172 1375 1260  1 58 41  0  0
 2  0      0 2227444  40028 663552    0    0     0     0 5486  801  1 54 46  0  0
 2  0      0 2227444  40028 663556    0    0     0     0 8692  444  1 51 49  0  0
 2  0      0 2227444  40028 663556    0    0     0     0 9478  447  0 51 49  0  0
 4  0      0 2259184  40028 663556    0    0     0    52 10014  445  1 51 49  0  0
 3  0      0 2257260  40036 663560    0    0     0    32 10175  560  0 51 49  0  0
14  0      0 2257260  40036 663572    0    0     0     0 10231  207  0 80 20  0  0
 7  0      0 2256908  40036 663572    0    0     0     0 9275 2162  4 54 42  0  0
 5  0      0 2256408  40036 663632    0    0    32     0 4842 2309  4 31 66  0  0
