procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 2275248  39780 660500    0    0     0    44 12708  503  1 51 49  0  0
 7  0      0 2275248  39780 660504    0    0     0     0 12811  492  0 51 49  0  0
 3  0      0 2262872  39780 660508    0    0     0     0 9382  723  1 50 49  0  0
 1  0      0 2274868  39780 660520    0    0     0     8 1527 1093  1 40 59  0  0
 4  0      0 2273892  39788 660532    0    0     0    24 1576 1213  3 46 51  0  0
 3  0      0 2258860  39788 660564    0    0     0     0 1513 1268  2 62 36  0  0
 4  0      0 2263552  39788 660584    0    0     0     0 1441 1262  1 57 41  0  0
 1  0      0 2263528  39788 660628    0    0     0   104 1421 1330  2 61 37  0  0
 3  0      0 2243468  39788 660636    0    0     0     0 8670  689  1 55 44  0  0
 4  0      0 2243724  39788 660636    0    0     0     4 12126  491  0 51 49  0  0
 5  0      0 2243724  39796 660636    0    0     0    40 11888  496  0 51 49  0  0
 6  0      0 2243980  39796 660636    0    0     0     0 11533  481  1 50 49  0  0
 6  0      0 2243980  39796 660636    0    0     0     0 12613  494  1 51 49  0  0
 6  0      0 2275528  39796 660652    0    0     0    12 12244  496  0 51 49  0  0
 7  0      0 2275528  39796 660652    0    0     0     0 11779  492  0 51 49  0  0
 9  0      0 2275312  39804 660652    0    0     0    44 12760  496  1 53 47  0  0
 9  0      0 2275312  39804 660652    0    0     0     0 12921  480  1 51 49  0  0
 9  0      0 2275312  39804 660652    0    0     0     0 12113  503  1 51 49  0  0
10  0      0 2275312  39804 660652    0    0     0     0 12110  483  1 51 49  0  0
 2  0      0 2268788  39812 660644    0    0     0    16 10983  601  1 50 49  0  0
 4  0      0 2256668  39812 660656    0    0     0   188 10876  431  1 61 39  0  0
 4  0      0 2256668  39812 660656    0    0     0     4 11914  534  0 51 49  0  0
 5  0      0 2256668  39812 660656    0    0     0     0 12661  532  1 51 49  0  0
 6  0      0 2256668  39812 660656    0    0     0     0 12280  539  0 51 49  0  0
 6  0      0 2256920  39812 660656    0    0     0     0 12598  529  0 51 49  0  0
 1  0      0 2267620  39820 660672    0    0     0    44 4239 1139  2 64 34  0  0
10  0      0 2266096  39820 660680    0    0     0     0 4574  921  2 73 25  0  0
 4  0      0 2263608  39820 660688    0    0     0     4 12286  310  0 51 49  0  0
 6  0      0 2263608  39820 660688    0    0     0     0 12533  451  0 51 49  0  0
 6  0      0 2263608  39820 660688    0    0     0     0 11651  526  0 51 49  0  0
 6  0      0 2263608  39828 660688    0    0     0    64 11193  552  1 51 49  0  0
 8  0      0 2263608  39828 660688    0    0     0     0 12159  524  1 51 48  0  0
 8  0      0 2263608  39828 660688    0    0     0     0 12215  532  0 51 49  0  0
 7  0      0 2263608  39828 660688    0    0     0     4 12384  525  0 51 49  0  0
 7  0      0 2263608  39828 660688    0    0     0     0 12140  522  1 50 49  0  0
 8  0      0 2263608  39836 660688    0    0     0    24 12490  520  0 51 49  0  0
 7  0      0 2263608  39836 660688    0    0     0     0 12263  520  1 51 49  0  0
 6  0      0 2263608  39836 660688    0    0     0     0 11890  513  0 51 49  0  0
 7  0      0 2263608  39836 660688    0    0     0     0 11601  525  0 51 49  0  0
 8  0      0 2263608  39836 660688    0    0     0     4 12258  516  1 51 49  0  0
 8  0      0 2263608  39844 660692    0    0     0    28 11966  530  0 51 49  0  0
 4  0      0 2263608  39844 660692    0    0     0     0 11981  479  1 50 49  0  0
 5  0      0 2263608  39844 660692    0    0     0     0 12266  481  0 51 49  0  0
 6  0      0 2263608  39844 660692    0    0     0     0 12507  492  0 51 49  0  0
 5  0      0 2263608  39844 660692    0    0     0     0 12324  496  1 51 49  0  0
 6  0      0 2263608  39852 660692    0    0     0    16 12474  496  1 51 49  0  0
 2  0      0 2241652  39852 660696    0    0     0     0 9402  749  1 51 48  0  0
 2  0      0 2262908  39852 660716    0    0     0     0 1405 1268  1 60 39  0  0
 1  0      0 2254660  39852 660736    0    0     0     0 1352 1286  2 60 38  0  0
 2  0      0 2269916  39860 660748    0    0     0    16 1469 1304  2 62 37  0  0
 4  0      0 2251136  39860 660772    0    0     0     0 3440  904  1 51 48  0  0
 5  0      0 2251136  39860 660776    0    0     0     8 11962  482  1 51 49  0  0
 5  0      0 2250464  39860 660776    0    0     0    84 12341  490  1 51 49  0  0
 6  0      0 2250464  39860 660776    0    0     0     0 12253  489  0 51 49  0  0
 6  0      0 2250464  39860 660776    0    0     0     0 12494  520  0 51 49  0  0
 7  0      0 2250464  39868 660776    0    0     0    72 12115  492  1 51 49  0  0
 7  0      0 2250464  39868 660776    0    0     0     0 12041  494  1 51 49  0  0
 7  0      0 2250464  39868 660776    0    0     0     4 11634  500  1 51 49  0  0
 7  0      0 2250464  39868 660776    0    0     0     0 11941  489  0 51 49  0  0
 8  0      0 2250464  39868 660776    0    0     0     0 12701  498  1 50 49  0  0
 8  0      0 2250464  39876 660776    0    0     0    12 12616  500  0 51 49  0  0
 8  0      0 2250464  39876 660776    0    0     0     0 12475  490  0 51 49  0  0
 9  0      0 2250464  39876 660776    0    0     0     0 11795  505  1 50 49  0  0
10  0      0 2250464  39876 660776    0    0     0     4 11986  496  0 51 49  0  0
 2  0      0 2261472  39884 660784    0    0     0    16 3660 1132  3 51 46  0  0
 3  0      0 2274936  39884 660812    0    0     0     0 1383 1179  2 63 35  0  0
 3  0      0 2265784  39884 660816    0    0     0     0 9774  672  1 54 45  0  0
 5  0      0 2266040  39884 660832    0    0     0     0 12142  594  1 51 49  0  0
 5  0      0 2266296  39884 660832    0    0     0     0 12124  538  0 51 49  0  0
 5  0      0 2266296  39884 660832    0    0     0   132 11921  537  1 51 49  0  0
 5  0      0 2266060  39892 660836    0    0     0    40 12100  546  1 51 49  0  0
 6  0      0 2266316  39892 660836    0    0     0     0 12710  441  0 62 38  0  0
 7  0      0 2266316  39892 660836    0    0     0     0 12142  526  0 51 49  0  0
 7  0      0 2266572  39892 660836    0    0     0     0 11769  531  0 51 49  0  0
 8  0      0 2266572  39892 660836    0    0     0     0 11520  532  1 51 49  0  0
 9  0      0 2266572  39900 660836    0    0     0    16 12254  531  1 50 49  0  0
 9  0      0 2266828  39900 660836    0    0     0     0 11937  529  0 51 49  0  0
 9  0      0 2266828  39900 660836    0    0     0     0 11717  523  0 51 49  0  0
10  0      0 2267084  39900 660836    0    0     0     0 12382  518  1 50 49  0  0
11  0      0 2267340  39900 660836    0    0     0     0 12958  516  1 51 49  0  0
 2  0      0 2285160  39908 660848    0    0     0    12 6224 1033  1 53 47  0  0
 2  0      0 2293752  39908 660868    0    0     0     4 1335 1237  3 59 38  0  0
 1  0      0 2288436  39908 660888    0    0     0     0 1372 1234  1 56 43  0  0
 4  0      0 2284404  39908 660888    0    0     0     0 10736  507  0 53 47  0  0
 4  0      0 2284404  39908 660888    0    0     0     0 11621  485  1 51 49  0  0
 4  0      0 2284404  39916 660892    0    0     0    76 10356  487  1 51 49  0  0
 6  0      0 2283956  39916 660892    0    0     0     0 11173  486  0 51 49  0  0
 7  0      0 2283956  39916 660892    0    0     0     4 10409  482  1 51 49  0  0
 7  0      0 2283956  39916 660892    0    0     0     0 11158  483  1 51 48  0  0
 8  0      0 2283956  39916 660892    0    0     0     0 10780  470  0 51 49  0  0
 9  0      0 2283956  39924 660892    0    0     0    24 10985  400  0 63 37  0  0
11  0      0 2283956  39924 660892    0    0     0     0 11189  513  1 51 49  0  0
 2  0      0 2282136  39924 660892    0    0     0     4 8735  530  1 43 57  0  0
 3  0      0 2287752  39924 660904    0    0     0     4 1402 1038  2 52 46  0  0
 3  0      0 2287528  39924 660904    0    0     0     0 10703  409  1 64 35  0  0
 3  0      0 2287528  39932 660904    0    0     0    68 11947  535  0 51 49  0  0
 4  0      0 2273684  39948 661740    0    0   672     0 12430  632 20 56 24  1  0
 4  0      0 2273684  39948 661740    0    0     0     0 12600  518  0 51 49  0  0
 5  0      0 2273684  39948 661740    0    0     0    16 12130  537  0 51 49  0  0
 6  0      0 2241176  39968 662416    0    0   584     4 11360  662 36 62  1  0  0
 1  0      0 2232724  39976 662424    0    0     0    48 3955 1072  1 52 47  0  0
 2  0      0 2244796  39976 662444    0    0     0     0 1395 1126  1 56 43  0  0
 3  0      0 2223488  39976 662452    0    0     0     0 8602  725  1 53 46  0  0
 4  0      0 2223488  39976 662452    0    0     0     0 12205  532  1 50 49  0  0
 5  0      0 2223488  39976 662452    0    0     0     0 11989  540  0 51 49  0  0
 6  0      0 2223488  39984 662452    0    0     0    76 11672  534  1 50 49  0  0
 6  0      0 2235520  39984 662452    0    0     0     0 12348  532  1 51 49  0  0
 9  0      0 2235396  39984 662416    0    0     0     0 11089  710  2 52 46  0  0
 8  0      0 2235396  39984 662416    0    0     0     0 12384  528  0 51 49  0  0
 8  0      0 2235396  39984 662416    0    0     0     0 11790  531  1 50 49  0  0
 6  0      0 2235156  39992 662416    0    0     0    40 10246  540  1 51 48  0  0
 6  0      0 2224328  39992 662372    0    0     0     4 3295  765  1 58 41  0  0
 2  0      0 2224052  39992 662384    0    0     0     0 1041  918  2 69 29  0  0
 2  0      0 2227888  39992 662404    0    0     0     0 1493 1337  2 58 41  0  0
 3  0      0 2216884  39992 662412    0    0     0     0 6373  776  1 55 45  0  0
 8  0      0 2217012  40000 662412    0    0     0    16 12881  652  1 51 48  0  0
 4  0      0 2265988  40000 662408    0    0     0    48 10899  544  1 52 47  0  0
 4  0      0 2265988  40000 662408    0    0     0     4 6408  496  0 51 49  0  0
 4  0      0 2265988  40000 662408    0    0     0     0 9839  484  1 51 49  0  0
 6  0      0 2266228  40000 662408    0    0     0     0 10853  445  0 57 43  0  0
 6  0      0 2266228  40008 662408    0    0     0    36 11998  502  1 50 49  0  0
14  0      0 2266228  40008 662408    0    0     0    76 17694  227  0 85 15  0  0
 8  0      0 2276268  40008 662408    0    0     0     4 12521  508  1 51 49  0  0
 8  0      0 2276268  40008 662408    0    0     0     0 11392  478  1 50 49  0  0
11  0      0 2276268  40008 662408    0    0     0     0 11989  483  1 50 49  0  0
12  0      0 2308132  40016 662408    0    0     0    16 12405  507  0 51 49  0  0
11  0      0 2308388  40016 662408    0    0     0     0 11846  558  1 51 49  0  0
12  0      0 2308732  40016 662420    0    0     0   124 11278  500  1 51 49  0  0
 5  0      0 2308732  40016 662420    0    0     0     4 12491  508  1 51 49  0  0
 6  0      0 2308988  40016 662420    0    0     0     0 11155  473  1 51 49  0  0
 4  0      0 2306528  40024 662420    0    0     0    60 9056  586  2 45 53  0  0
 4  0      0 2300976  40024 662432    0    0     0     0  986  759  1 34 65  0  0
 4  0      0 2291760  40024 662436    0    0     0     0 1003  787  1 45 54  0  0
 4  0      0 2287196  40024 662444    0    0     0     0 1017  807  2 32 66  0  0
 3  0      0 2277456  40024 662456    0    0     0     4 3036  746  1 42 57  0  0
 4  0      0 2277456  40032 662456    0    0     0    16 12334  501  1 50 49  0  0
 5  0      0 2277456  40032 662456    0    0     0    36 12191  518  0 51 49  0  0
 1  0      0 2277456  40032 662456    0    0     0     0 2702  342  0 11 89  0  0
 1  0      0 2277204  40032 662456    0    0     0     0  376 1153  3  2 96  0  0
 1  0      0 2277204  40032 662468    0    0     0     0  153  412  0  0 100  0  0
